Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2024-08-15T19:30Z,80,76,low
2024-08-15T20:00Z,84,76,low
2024-08-15T20:30Z,82,73,low
2024-08-15T21:00Z,85,84,low
2024-08-15T21:30Z,91,82,low
2024-08-15T22:00Z,90,86,low
2024-08-15T22:30Z,85,91,low
2024-08-15T23:00Z,82,93,low
2024-08-15T23:30Z,72,95,low
2024-08-16T00:00Z,66,96,low
2024-08-16T00:30Z,67,73,low
2024-08-16T01:00Z,73,68,low
2024-08-16T01:30Z,77,68,low
2024-08-16T02:00Z,82,77,low
2024-08-16T02:30Z,83,79,low
2024-08-16T03:00Z,76,83,low
2024-08-16T03:30Z,66,84,low
2024-08-16T04:00Z,65,80,low
2024-08-16T04:30Z,79,68,low
2024-08-16T05:00Z,92,70,low
2024-08-16T05:30Z,106,77,low
2024-08-16T06:00Z,112,97,moderate
2024-08-16T06:30Z,111,106,moderate
2024-08-16T07:00Z,108,115,low
2024-08-16T07:30Z,103,103,low
2024-08-16T08:00Z,94,100,low
2024-08-16T08:30Z,83,93,low
2024-08-16T09:00Z,77,84,low
2024-08-16T09:30Z,69,78,low
2024-08-16T10:00Z,67,72,low
2024-08-16T10:30Z,62,63,low
2024-08-16T11:00Z,61,65,low
2024-08-16T11:30Z,59,62,low
2024-08-16T12:00Z,58,53,low
2024-08-16T12:30Z,57,52,low
2024-08-16T13:00Z,56,55,low
2024-08-16T13:30Z,58,55,low
2024-08-16T14:00Z,64,55,low
2024-08-16T14:30Z,61,56,low
2024-08-16T15:00Z,67,66,low
2024-08-16T15:30Z,74,68,low
2024-08-16T16:00Z,85,71,low
2024-08-16T16:30Z,98,79,low
2024-08-16T17:00Z,117,88,moderate
2024-08-16T17:30Z,129,89,moderate
2024-08-16T18:00Z,141,116,moderate
2024-08-16T18:30Z,149,128,moderate
2024-08-16T19:00Z,156,139,moderate
2024-08-16T19:30Z,157,137,moderate
2024-08-16T20:00Z,160,144,moderate
2024-08-16T20:30Z,154,143,moderate
2024-08-16T21:00Z,151,143,moderate
2024-08-16T21:30Z,147,139,moderate
2024-08-16T22:00Z,137,143,moderate
2024-08-16T22:30Z,127,143,moderate
2024-08-16T23:00Z,119,133,moderate
2024-08-16T23:30Z,109,135,low
2024-08-17T00:00Z,94,128,low
2024-08-17T00:30Z,90,87,low
2024-08-17T01:00Z,80,95,low
2024-08-17T01:30Z,83,92,low
2024-08-17T02:00Z,79,80,low
2024-08-17T02:30Z,86,80,low
2024-08-17T03:00Z,84,80,low
2024-08-17T03:30Z,80,85,low
2024-08-17T04:00Z,77,83,low
2024-08-17T04:30Z,78,78,low
2024-08-17T05:00Z,74,79,low
2024-08-17T05:30Z,77,77,low
2024-08-17T06:00Z,70,73,low
2024-08-17T06:30Z,74,78,low
2024-08-17T07:00Z,66,77,low
2024-08-17T07:30Z,62,77,low
2024-08-17T08:00Z,63,71,low
2024-08-17T08:30Z,54,65,low
2024-08-17T09:00Z,61,61,low
2024-08-17T09:30Z,55,55,low
2024-08-17T10:00Z,56,57,low
2024-08-17T10:30Z,56,49,low
2024-08-17T11:00Z,54,45,low
2024-08-17T11:30Z,53,48,low
2024-08-17T12:00Z,53,47,low
2024-08-17T12:30Z,54,43,low
2024-08-17T13:00Z,56,42,low
2024-08-17T13:30Z,55,43,low
2024-08-17T14:00Z,48,47,low
2024-08-17T14:30Z,53,46,low
2024-08-17T15:00Z,55,48,low
2024-08-17T15:30Z,67,56,low
2024-08-17T16:00Z,89,63,low
2024-08-17T16:30Z,101,73,low
2024-08-17T17:00Z,122,91,moderate
2024-08-17T17:30Z,129,95,moderate
2024-08-17T18:00Z,139,117,moderate
2024-08-17T18:30Z,142,134,moderate
2024-08-17T19:00Z,155,136,moderate
2024-08-17T19:30Z,155,139,moderate
2024-08-17T20:00Z,148,156,moderate
2024-08-17T20:30Z,142,151,moderate
2024-08-17T21:00Z,146,146,moderate
2024-08-17T21:30Z,134,143,moderate
2024-08-17T22:00Z,97,144,low
2024-08-17T22:30Z,82,138,low
2024-08-17T23:00Z,76,97,low
2024-08-17T23:30Z,72,92,low
2024-08-18T00:00Z,68,85,low
2024-08-18T00:30Z,65,67,low
2024-08-18T01:00Z,66,68,low
2024-08-18T01:30Z,65,62,low
2024-08-18T02:00Z,65,64,low
2024-08-18T02:30Z,72,64,low
2024-08-18T03:00Z,74,62,low
2024-08-18T03:30Z,65,72,low
2024-08-18T04:00Z,68,73,low
2024-08-18T04:30Z,66,68,low
2024-08-18T05:00Z,66,64,low
2024-08-18T05:30Z,70,65,low
2024-08-18T06:00Z,58,65,low
2024-08-18T06:30Z,56,65,low
2024-08-18T07:00Z,54,61,low
2024-08-18T07:30Z,52,57,low
2024-08-18T08:00Z,47,52,low
2024-08-18T08:30Z,43,52,low
2024-08-18T09:00Z,42,45,low
2024-08-18T09:30Z,40,42,low
2024-08-18T10:00Z,42,41,low
2024-08-18T10:30Z,43,40,low
2024-08-18T11:00Z,44,44,low
2024-08-18T11:30Z,42,41,low
2024-08-18T12:00Z,44,47,low
2024-08-18T12:30Z,41,38,low
2024-08-18T13:00Z,38,35,low
2024-08-18T13:30Z,39,35,low
2024-08-18T14:00Z,38,37,low
2024-08-18T14:30Z,40,38,low
2024-08-18T15:00Z,42,38,low
2024-08-18T15:30Z,52,41,low
2024-08-18T16:00Z,70,49,low
2024-08-18T16:30Z,80,57,low
2024-08-18T17:00Z,98,59,low
2024-08-18T17:30Z,108,53,low
2024-08-18T18:00Z,112,109,moderate
2024-08-18T18:30Z,117,111,moderate
2024-08-18T19:00Z,121,117,moderate
2024-08-18T19:30Z,121,76,moderate
2024-08-18T20:00Z,121,120,moderate
2024-08-18T20:30Z,118,116,moderate
2024-08-18T21:00Z,122,120,moderate
2024-08-18T21:30Z,115,126,moderate
2024-08-18T22:00Z,82,121,low
2024-08-18T22:30Z,78,113,low
2024-08-18T23:00Z,78,82,low
2024-08-18T23:30Z,79,77,low
2024-08-19T00:00Z,80,77,low
2024-08-19T00:30Z,80,77,low
2024-08-19T01:00Z,81,76,low
2024-08-19T01:30Z,81,79,low
2024-08-19T02:00Z,79,81,low
2024-08-19T02:30Z,81,80,low
2024-08-19T03:00Z,84,79,low
2024-08-19T03:30Z,91,80,low
2024-08-19T04:00Z,99,80,low
2024-08-19T04:30Z,100,78,low
2024-08-19T05:00Z,110,78,moderate
2024-08-19T05:30Z,113,78,moderate
2024-08-19T06:00Z,121,97,moderate
2024-08-19T06:30Z,121,92,moderate
2024-08-19T07:00Z,114,91,moderate
2024-08-19T07:30Z,115,88,moderate
2024-08-19T08:00Z,112,107,moderate
2024-08-19T08:30Z,103,94,low
2024-08-19T09:00Z,87,111,low
2024-08-19T09:30Z,78,103,low
2024-08-19T10:00Z,68,84,low
2024-08-19T10:30Z,63,77,low
2024-08-19T11:00Z,60,66,low
2024-08-19T11:30Z,58,64,low
2024-08-19T12:00Z,60,63,low
2024-08-19T12:30Z,57,60,low
2024-08-19T13:00Z,53,62,low
2024-08-19T13:30Z,53,56,low
2024-08-19T14:00Z,50,52,low
2024-08-19T14:30Z,47,50,low
2024-08-19T15:00Z,46,46,low
2024-08-19T15:30Z,54,45,low
2024-08-19T16:00Z,61,45,low
2024-08-19T16:30Z,66,56,low
2024-08-19T17:00Z,68,63,low
2024-08-19T17:30Z,67,62,low
2024-08-19T18:00Z,74,68,low
2024-08-19T18:30Z,80,66,low
2024-08-19T19:00Z,78,70,low
2024-08-19T19:30Z,78,72,low
2024-08-19T20:00Z,80,72,low
2024-08-19T20:30Z,72,73,low
2024-08-19T21:00Z,63,77,low
2024-08-19T21:30Z,61,71,low
2024-08-19T22:00Z,71,59,low
2024-08-19T22:30Z,71,58,low
2024-08-19T23:00Z,70,69,low
2024-08-19T23:30Z,68,72,low
2024-08-20T00:00Z,48,69,low
2024-08-20T00:30Z,43,63,low
2024-08-20T01:00Z,41,49,low
2024-08-20T01:30Z,42,42,low
2024-08-20T02:00Z,47,42,low
2024-08-20T02:30Z,42,37,low
2024-08-20T03:00Z,45,45,low
2024-08-20T03:30Z,53,41,low
2024-08-20T04:00Z,55,45,low
2024-08-20T04:30Z,54,52,low
2024-08-20T05:00Z,52,54,low
2024-08-20T05:30Z,58,54,low
2024-08-20T06:00Z,53,54,low
2024-08-20T06:30Z,57,53,low
2024-08-20T07:00Z,56,49,low
2024-08-20T07:30Z,48,48,low
2024-08-20T08:00Z,40,46,low
2024-08-20T08:30Z,39,46,low
2024-08-20T09:00Z,44,35,low
2024-08-20T09:30Z,41,32,low
2024-08-20T10:00Z,40,41,low
2024-08-20T10:30Z,35,43,low
2024-08-20T11:00Z,28,37,very low
2024-08-20T11:30Z,27,32,very low
2024-08-20T12:00Z,26,31,very low
2024-08-20T12:30Z,26,25,very low
2024-08-20T13:00Z,27,25,very low
2024-08-20T13:30Z,28,25,very low
2024-08-20T14:00Z,33,26,very low
2024-08-20T14:30Z,42,26,low
2024-08-20T15:00Z,46,26,low
2024-08-20T15:30Z,55,38,low
2024-08-20T16:00Z,60,45,low
2024-08-20T16:30Z,64,53,low
2024-08-20T17:00Z,68,65,low
2024-08-20T17:30Z,73,70,low
2024-08-20T18:00Z,78,70,low
2024-08-20T18:30Z,80,78,low
2024-08-20T19:00Z,72,77,low
2024-08-20T19:30Z,71,79,low
2024-08-20T20:00Z,71,71,low
2024-08-20T20:30Z,55,65,low
2024-08-20T21:00Z,54,67,low
2024-08-20T21:30Z,51,56,low
2024-08-20T22:00Z,52,52,low
2024-08-20T22:30Z,50,47,low
2024-08-20T23:00Z,54,44,low
2024-08-20T23:30Z,59,42,low
2024-08-21T00:00Z,67,41,low
2024-08-21T00:30Z,68,57,low
2024-08-21T01:00Z,59,58,low
2024-08-21T01:30Z,59,64,low
2024-08-21T02:00Z,59,58,low
2024-08-21T02:30Z,55,58,low
2024-08-21T03:00Z,56,57,low
2024-08-21T03:30Z,57,56,low
2024-08-21T04:00Z,50,54,low
2024-08-21T04:30Z,58,56,low
2024-08-21T05:00Z,52,51,low
2024-08-21T05:30Z,53,51,low
2024-08-21T06:00Z,56,48,low
2024-08-21T06:30Z,53,45,low
2024-08-21T07:00Z,43,40,low
2024-08-21T07:30Z,38,40,low
2024-08-21T08:00Z,33,38,very low
2024-08-21T08:30Z,32,41,very low
2024-08-21T09:00Z,30,37,very low
2024-08-21T09:30Z,29,32,very low
2024-08-21T10:00Z,30,32,very low
2024-08-21T10:30Z,29,30,very low
2024-08-21T11:00Z,32,31,very low
2024-08-21T11:30Z,35,30,low
2024-08-21T12:00Z,45,31,low
2024-08-21T12:30Z,45,34,low
2024-08-21T13:00Z,49,40,low
2024-08-21T13:30Z,55,43,low
2024-08-21T14:00Z,57,48,low
2024-08-21T14:30Z,58,55,low
2024-08-21T15:00Z,58,53,low
2024-08-21T15:30Z,55,54,low
2024-08-21T16:00Z,60,55,low
2024-08-21T16:30Z,65,55,low
2024-08-21T17:00Z,69,58,low
2024-08-21T17:30Z,73,59,low
2024-08-21T18:00Z,79,71,low
2024-08-21T18:30Z,83,72,low
2024-08-21T19:00Z,85,77,low
2024-08-21T19:30Z,87,78,low
2024-08-21T20:00Z,90,78,low
2024-08-21T20:30Z,80,77,low
2024-08-21T21:00Z,83,86,low
2024-08-21T21:30Z,81,77,low
2024-08-21T22:00Z,89,79,low
2024-08-21T22:30Z,81,79,low
2024-08-21T23:00Z,81,77,low
2024-08-21T23:30Z,70,71,low
2024-08-22T00:00Z,72,68,low
2024-08-22T00:30Z,67,66,low
2024-08-22T01:00Z,65,71,low
2024-08-22T01:30Z,65,64,low
2024-08-22T02:00Z,65,61,low
2024-08-22T02:30Z,60,62,low
2024-08-22T03:00Z,59,63,low
2024-08-22T03:30Z,57,58,low
2024-08-22T04:00Z,58,55,low
2024-08-22T04:30Z,59,56,low
2024-08-22T05:00Z,59,56,low
2024-08-22T05:30Z,64,56,low
2024-08-22T06:00Z,56,57,low
2024-08-22T06:30Z,57,60,low
2024-08-22T07:00Z,49,52,low
2024-08-22T07:30Z,48,51,low
2024-08-22T08:00Z,42,44,low
2024-08-22T08:30Z,43,41,low
2024-08-22T09:00Z,40,39,low
2024-08-22T09:30Z,37,40,low
2024-08-22T10:00Z,40,38,low
2024-08-22T10:30Z,44,35,low
2024-08-22T11:00Z,43,37,low
2024-08-22T11:30Z,41,39,low
2024-08-22T12:00Z,43,40,low
2024-08-22T12:30Z,39,41,low
2024-08-22T13:00Z,45,39,low
2024-08-22T13:30Z,46,37,low
2024-08-22T14:00Z,38,42,low
2024-08-22T14:30Z,41,46,low
2024-08-22T15:00Z,44,39,low
2024-08-22T15:30Z,52,40,low
2024-08-22T16:00Z,62,41,low
2024-08-22T16:30Z,68,56,low
2024-08-22T17:00Z,87,60,low
2024-08-22T17:30Z,102,66,low
2024-08-22T18:00Z,107,89,low
2024-08-22T18:30Z,113,100,moderate
2024-08-22T19:00Z,106,100,low
2024-08-22T19:30Z,99,107,low
2024-08-22T20:00Z,91,106,low
2024-08-22T20:30Z,79,96,low
2024-08-22T21:00Z,76,89,low
2024-08-22T21:30Z,70,82,low
2024-08-22T22:00Z,63,75,low
2024-08-22T22:30Z,63,69,low
2024-08-22T23:00Z,63,61,low
2024-08-22T23:30Z,61,61,low
2024-08-23T00:00Z,64,64,low
2024-08-23T00:30Z,68,58,low
2024-08-23T01:00Z,67,59,low
2024-08-23T01:30Z,60,67,low
2024-08-23T02:00Z,57,67,low
2024-08-23T02:30Z,55,55,low
2024-08-23T03:00Z,53,59,low
2024-08-23T03:30Z,53,52,low
2024-08-23T04:00Z,54,57,low
2024-08-23T04:30Z,52,56,low
2024-08-23T05:00Z,52,55,low
2024-08-23T05:30Z,54,53,low
2024-08-23T06:00Z,45,53,low
2024-08-23T06:30Z,41,48,low
2024-08-23T07:00Z,38,42,low
2024-08-23T07:30Z,34,41,very low
2024-08-23T08:00Z,36,35,low
2024-08-23T08:30Z,38,31,low
2024-08-23T09:00Z,37,28,low
2024-08-23T09:30Z,34,26,very low
2024-08-23T10:00Z,29,30,very low
2024-08-23T10:30Z,30,27,very low
2024-08-23T11:00Z,25,26,very low
2024-08-23T11:30Z,25,24,very low
2024-08-23T12:00Z,30,22,very low
2024-08-23T12:30Z,31,23,very low
2024-08-23T13:00Z,32,25,very low
2024-08-23T13:30Z,33,25,very low
2024-08-23T14:00Z,32,27,very low
2024-08-23T14:30Z,32,28,very low
2024-08-23T15:00Z,34,30,very low
2024-08-23T15:30Z,41,32,low
2024-08-23T16:00Z,45,32,low
2024-08-23T16:30Z,58,40,low
2024-08-23T17:00Z,76,49,low
2024-08-23T17:30Z,91,58,low
2024-08-23T18:00Z,95,74,low
2024-08-23T18:30Z,100,87,low
2024-08-23T19:00Z,102,93,low
2024-08-23T19:30Z,101,92,low
2024-08-23T20:00Z,101,95,low
2024-08-23T20:30Z,90,95,low
2024-08-23T21:00Z,82,99,low
2024-08-23T21:30Z,72,87,low
2024-08-23T22:00Z,66,79,low
2024-08-23T22:30Z,59,73,low
2024-08-23T23:00Z,59,68,low
2024-08-23T23:30Z,56,66,low
2024-08-24T00:00Z,60,64,low
2024-08-24T00:30Z,58,57,low
2024-08-24T01:00Z,55,57,low
2024-08-24T01:30Z,55,58,low
2024-08-24T02:00Z,56,53,low
2024-08-24T02:30Z,56,56,low
2024-08-24T03:00Z,54,57,low
2024-08-24T03:30Z,55,59,low
2024-08-24T04:00Z,56,57,low
2024-08-24T04:30Z,55,58,low
2024-08-24T05:00Z,57,59,low
2024-08-24T05:30Z,61,63,low
2024-08-24T06:00Z,56,57,low
2024-08-24T06:30Z,55,57,low
2024-08-24T07:00Z,54,57,low
2024-08-24T07:30Z,58,57,low
2024-08-24T08:00Z,64,51,low
2024-08-24T08:30Z,67,62,low
2024-08-24T09:00Z,70,56,low
2024-08-24T09:30Z,66,57,low
2024-08-24T10:00Z,56,67,low
2024-08-24T10:30Z,54,61,low
2024-08-24T11:00Z,54,58,low
2024-08-24T11:30Z,49,57,low
2024-08-24T12:00Z,45,54,low
2024-08-24T12:30Z,42,51,low
2024-08-24T13:00Z,40,48,low
2024-08-24T13:30Z,38,43,low
2024-08-24T14:00Z,39,40,low
2024-08-24T14:30Z,37,37,low
2024-08-24T15:00Z,38,36,low
2024-08-24T15:30Z,40,37,low
2024-08-24T16:00Z,49,39,low
2024-08-24T16:30Z,49,41,low
2024-08-24T17:00Z,57,44,low
2024-08-24T17:30Z,60,45,low
2024-08-24T18:00Z,61,48,low
2024-08-24T18:30Z,61,43,low
2024-08-24T19:00Z,64,58,low
2024-08-24T19:30Z,57,56,low
2024-08-24T20:00Z,50,60,low
2024-08-24T20:30Z,46,57,low
2024-08-24T21:00Z,52,50,low
2024-08-24T21:30Z,48,44,low
2024-08-24T22:00Z,56,50,low
2024-08-24T22:30Z,52,46,low
2024-08-24T23:00Z,55,54,low
2024-08-24T23:30Z,56,54,low
2024-08-25T00:00Z,54,53,low
2024-08-25T00:30Z,51,53,low
2024-08-25T01:00Z,52,54,low
2024-08-25T01:30Z,50,48,low
2024-08-25T02:00Z,51,49,low
2024-08-25T02:30Z,53,48,low
2024-08-25T03:00Z,54,50,low
2024-08-25T03:30Z,54,49,low
2024-08-25T04:00Z,54,49,low
2024-08-25T04:30Z,56,50,low
2024-08-25T05:00Z,59,53,low
2024-08-25T05:30Z,58,51,low
2024-08-25T06:00Z,54,55,low
2024-08-25T06:30Z,56,57,low
2024-08-25T07:00Z,53,52,low
2024-08-25T07:30Z,50,49,low
2024-08-25T08:00Z,46,47,low
2024-08-25T08:30Z,44,42,low
2024-08-25T09:00Z,44,43,low
2024-08-25T09:30Z,40,41,low
2024-08-25T10:00Z,40,40,low
2024-08-25T10:30Z,40,36,low
2024-08-25T11:00Z,38,38,low
2024-08-25T11:30Z,38,39,low
2024-08-25T12:00Z,39,37,low
2024-08-25T12:30Z,39,36,low
2024-08-25T13:00Z,39,38,low
2024-08-25T13:30Z,45,37,low
2024-08-25T14:00Z,49,36,low
2024-08-25T14:30Z,36,39,low
2024-08-25T15:00Z,43,38,low
2024-08-25T15:30Z,47,38,low
2024-08-25T16:00Z,36,40,low
2024-08-25T16:30Z,45,48,low
2024-08-25T17:00Z,44,38,low
2024-08-25T17:30Z,40,47,low
2024-08-25T18:00Z,42,49,low
2024-08-25T18:30Z,49,39,low
2024-08-25T19:00Z,54,40,low
2024-08-25T19:30Z,57,45,low
2024-08-25T20:00Z,59,45,low
2024-08-25T20:30Z,57,47,low
2024-08-25T21:00Z,55,48,low
2024-08-25T21:30Z,56,51,low
2024-08-25T22:00Z,53,50,low
2024-08-25T22:30Z,58,49,low
2024-08-25T23:00Z,62,47,low
2024-08-25T23:30Z,61,47,low
2024-08-26T00:00Z,69,46,low
2024-08-26T00:30Z,67,58,low
2024-08-26T01:00Z,60,62,low
2024-08-26T01:30Z,59,62,low
2024-08-26T02:00Z,61,59,low
2024-08-26T02:30Z,62,60,low
2024-08-26T03:00Z,63,59,low
2024-08-26T03:30Z,62,60,low
2024-08-26T04:00Z,66,60,low
2024-08-26T04:30Z,62,61,low
2024-08-26T05:00Z,55,60,low
2024-08-26T05:30Z,59,39,low
2024-08-26T06:00Z,61,56,low
2024-08-26T06:30Z,61,54,low
2024-08-26T07:00Z,55,51,low
2024-08-26T07:30Z,52,51,low
2024-08-26T08:00Z,46,47,low
2024-08-26T08:30Z,43,45,low
2024-08-26T09:00Z,50,41,low
2024-08-26T09:30Z,53,38,low
2024-08-26T10:00Z,52,37,low
2024-08-26T10:30Z,51,34,low
2024-08-26T11:00Z,46,40,low
2024-08-26T11:30Z,46,37,low
2024-08-26T12:00Z,46,36,low
2024-08-26T12:30Z,48,36,low
2024-08-26T13:00Z,48,34,low
2024-08-26T13:30Z,47,35,low
2024-08-26T14:00Z,41,35,low
2024-08-26T14:30Z,50,36,low
2024-08-26T15:00Z,63,41,low
2024-08-26T15:30Z,77,51,low
2024-08-26T16:00Z,100,66,low
2024-08-26T16:30Z,114,79,moderate
2024-08-26T17:00Z,135,102,moderate
2024-08-26T17:30Z,142,110,moderate
2024-08-26T18:00Z,146,138,moderate
2024-08-26T18:30Z,152,135,moderate
2024-08-26T19:00Z,151,137,moderate
2024-08-26T19:30Z,149,145,moderate
2024-08-26T20:00Z,155,143,moderate
2024-08-26T20:30Z,150,146,moderate
2024-08-26T21:00Z,149,147,moderate
2024-08-26T21:30Z,132,141,moderate
2024-08-26T22:00Z,101,144,low
2024-08-26T22:30Z,89,127,low
2024-08-26T23:00Z,88,98,low
2024-08-26T23:30Z,84,93,low
2024-08-27T00:00Z,84,86,low
2024-08-27T00:30Z,90,79,low
2024-08-27T01:00Z,94,80,low
2024-08-27T01:30Z,89,81,low
2024-08-27T02:00Z,88,89,low
2024-08-27T02:30Z,91,85,low
2024-08-27T03:00Z,97,82,low
2024-08-27T03:30Z,98,84,low
2024-08-27T04:00Z,95,92,low
2024-08-27T04:30Z,96,96,low
2024-08-27T05:00Z,94,96,low
2024-08-27T05:30Z,92,80,low
2024-08-27T06:00Z,93,90,low
2024-08-27T06:30Z,94,85,low
2024-08-27T07:00Z,93,88,low
2024-08-27T07:30Z,94,84,low
2024-08-27T08:00Z,94,81,low
2024-08-27T08:30Z,87,84,low
2024-08-27T09:00Z,78,83,low
2024-08-27T09:30Z,72,81,low
2024-08-27T10:00Z,61,73,low
2024-08-27T10:30Z,58,69,low
2024-08-27T11:00Z,54,57,low
2024-08-27T11:30Z,51,55,low
2024-08-27T12:00Z,52,50,low
2024-08-27T12:30Z,54,48,low
2024-08-27T13:00Z,61,47,low
2024-08-27T13:30Z,61,49,low
2024-08-27T14:00Z,54,57,low
2024-08-27T14:30Z,61,61,low
2024-08-27T15:00Z,75,54,low
2024-08-27T15:30Z,93,60,low
2024-08-27T16:00Z,112,78,moderate
2024-08-27T16:30Z,128,90,moderate
2024-08-27T17:00Z,137,110,moderate
2024-08-27T17:30Z,142,123,moderate
2024-08-27T18:00Z,148,139,moderate
2024-08-27T18:30Z,152,135,moderate
2024-08-27T19:00Z,150,144,moderate
2024-08-27T19:30Z,148,142,moderate
2024-08-27T20:00Z,138,143,moderate
2024-08-27T20:30Z,130,142,moderate
2024-08-27T21:00Z,121,133,moderate
2024-08-27T21:30Z,106,126,low
2024-08-27T22:00Z,79,115,low
2024-08-27T22:30Z,67,99,low
2024-08-27T23:00Z,66,79,low
2024-08-27T23:30Z,66,79,low
2024-08-28T00:00Z,67,76,low
2024-08-28T00:30Z,73,64,low
2024-08-28T01:00Z,79,63,low
2024-08-28T01:30Z,82,70,low
2024-08-28T02:00Z,78,75,low
2024-08-28T02:30Z,82,80,low
2024-08-28T03:00Z,84,84,low
2024-08-28T03:30Z,86,81,low
2024-08-28T04:00Z,97,85,low
2024-08-28T04:30Z,109,85,low
2024-08-28T05:00Z,126,96,moderate
2024-08-28T05:30Z,135,92,moderate
2024-08-28T06:00Z,139,123,moderate
2024-08-28T06:30Z,142,125,moderate
2024-08-28T07:00Z,134,124,moderate
2024-08-28T07:30Z,137,129,moderate
2024-08-28T08:00Z,145,121,moderate
2024-08-28T08:30Z,144,124,moderate
2024-08-28T09:00Z,135,123,moderate
2024-08-28T09:30Z,129,119,moderate
2024-08-28T10:00Z,122,113,moderate
2024-08-28T10:30Z,114,113,moderate
2024-08-28T11:00Z,107,105,low
2024-08-28T11:30Z,102,98,low
2024-08-28T12:00Z,92,93,low
2024-08-28T12:30Z,93,88,low
2024-08-28T13:00Z,99,85,low
2024-08-28T13:30Z,100,86,low
2024-08-28T14:00Z,92,92,low
2024-08-28T14:30Z,102,90,low
2024-08-28T15:00Z,122,79,moderate
2024-08-28T15:30Z,139,89,moderate
2024-08-28T16:00Z,157,118,moderate
2024-08-28T16:30Z,171,138,moderate
2024-08-28T17:00Z,175,163,moderate
2024-08-28T17:30Z,183,172,moderate
2024-08-28T18:00Z,188,177,moderate
2024-08-28T18:30Z,194,177,high
2024-08-28T19:00Z,198,199,high
2024-08-28T19:30Z,200,206,high
2024-08-28T20:00Z,206,196,high
2024-08-28T20:30Z,203,178,high
2024-08-28T21:00Z,185,184,moderate
2024-08-28T21:30Z,169,170,moderate
2024-08-28T22:00Z,134,168,moderate
2024-08-28T22:30Z,115,148,moderate
2024-08-28T23:00Z,115,121,moderate
2024-08-28T23:30Z,115,113,moderate
2024-08-29T00:00Z,105,109,low
2024-08-29T00:30Z,97,101,low
2024-08-29T01:00Z,100,91,low
2024-08-29T01:30Z,103,85,low
2024-08-29T02:00Z,111,98,moderate
2024-08-29T02:30Z,112,96,moderate
2024-08-29T03:00Z,115,97,moderate
2024-08-29T03:30Z,121,96,moderate
2024-08-29T04:00Z,135,109,moderate
2024-08-29T04:30Z,143,103,moderate
2024-08-29T05:00Z,152,119,moderate
2024-08-29T05:30Z,158,21,moderate
2024-08-29T06:00Z,158,131,moderate
2024-08-29T06:30Z,160,137,moderate
2024-08-29T07:00Z,142,137,moderate
2024-08-29T07:30Z,138,138,moderate
2024-08-29T08:00Z,124,123,moderate
2024-08-29T08:30Z,107,117,low
2024-08-29T09:00Z,98,110,low
2024-08-29T09:30Z,92,93,low
2024-08-29T10:00Z,87,85,low
2024-08-29T10:30Z,83,79,low
2024-08-29T11:00Z,78,78,low
2024-08-29T11:30Z,74,74,low
2024-08-29T12:00Z,70,69,low
2024-08-29T12:30Z,66,66,low
2024-08-29T13:00Z,79,66,low
2024-08-29T13:30Z,79,64,low
2024-08-29T14:00Z,88,82,low
2024-08-29T14:30Z,100,80,low
2024-08-29T15:00Z,128,88,moderate
2024-08-29T15:30Z,143,103,moderate
2024-08-29T16:00Z,167,130,moderate
2024-08-29T16:30Z,176,144,moderate
2024-08-29T17:00Z,179,152,moderate
2024-08-29T17:30Z,185,174,moderate
2024-08-29T18:00Z,192,181,high
2024-08-29T18:30Z,198,180,high
2024-08-29T19:00Z,207,186,high
2024-08-29T19:30Z,212,186,high
2024-08-29T20:00Z,218,188,high
2024-08-29T20:30Z,220,194,high
2024-08-29T21:00Z,214,192,high
2024-08-29T21:30Z,203,188,high
2024-08-29T22:00Z,177,189,moderate
2024-08-29T22:30Z,169,187,moderate
2024-08-29T23:00Z,164,169,moderate
2024-08-29T23:30Z,161,166,moderate
2024-08-30T00:00Z,160,161,moderate
2024-08-30T00:30Z,156,157,moderate
2024-08-30T01:00Z,149,155,moderate
2024-08-30T01:30Z,148,157,moderate
2024-08-30T02:00Z,143,147,moderate
2024-08-30T02:30Z,142,149,moderate
2024-08-30T03:00Z,146,142,moderate
2024-08-30T03:30Z,149,147,moderate
2024-08-30T04:00Z,161,144,moderate
2024-08-30T04:30Z,165,147,moderate
2024-08-30T05:00Z,173,157,moderate
2024-08-30T05:30Z,180,164,moderate
2024-08-30T06:00Z,182,179,moderate
2024-08-30T06:30Z,179,179,moderate
2024-08-30T07:00Z,170,198,moderate
2024-08-30T07:30Z,167,181,moderate
2024-08-30T08:00Z,150,175,moderate
2024-08-30T08:30Z,138,159,moderate
2024-08-30T09:00Z,136,151,moderate
2024-08-30T09:30Z,125,137,moderate
2024-08-30T10:00Z,117,133,moderate
2024-08-30T10:30Z,116,126,moderate
2024-08-30T11:00Z,110,120,moderate
2024-08-30T11:30Z,110,125,moderate
2024-08-30T12:00Z,105,116,low
2024-08-30T12:30Z,107,112,low
2024-08-30T13:00Z,111,110,moderate
2024-08-30T13:30Z,115,116,moderate
2024-08-30T14:00Z,124,122,moderate
2024-08-30T14:30Z,127,121,moderate
2024-08-30T15:00Z,136,125,moderate
2024-08-30T15:30Z,151,138,moderate
2024-08-30T16:00Z,167,144,moderate
2024-08-30T16:30Z,177,156,moderate
2024-08-30T17:00Z,181,173,moderate
2024-08-30T17:30Z,187,182,moderate
