Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2024-05-15T07:00Z,195,202,high
2024-05-15T07:30Z,191,187,high
2024-05-15T08:00Z,186,187,moderate
2024-05-15T08:30Z,182,184,moderate
2024-05-15T09:00Z,166,183,moderate
2024-05-15T09:30Z,174,179,moderate
2024-05-15T10:00Z,167,160,moderate
2024-05-15T10:30Z,163,174,moderate
2024-05-15T11:00Z,160,155,moderate
2024-05-15T11:30Z,155,162,moderate
2024-05-15T12:00Z,155,159,moderate
2024-05-15T12:30Z,151,148,moderate
2024-05-15T13:00Z,149,140,moderate
2024-05-15T13:30Z,155,149,moderate
2024-05-15T14:00Z,158,144,moderate
2024-05-15T14:30Z,158,149,moderate
2024-05-15T15:00Z,158,163,moderate
2024-05-15T15:30Z,164,164,moderate
2024-05-15T16:00Z,172,175,moderate
2024-05-15T16:30Z,174,175,moderate
2024-05-15T17:00Z,175,180,moderate
2024-05-15T17:30Z,182,185,moderate
2024-05-15T18:00Z,190,182,high
2024-05-15T18:30Z,192,189,high
2024-05-15T19:00Z,190,184,high
2024-05-15T19:30Z,195,189,high
2024-05-15T20:00Z,194,189,high
2024-05-15T20:30Z,194,187,high
2024-05-15T21:00Z,186,189,moderate
2024-05-15T21:30Z,187,174,moderate
2024-05-15T22:00Z,184,172,moderate
2024-05-15T22:30Z,185,159,moderate
2024-05-15T23:00Z,175,154,moderate
2024-05-15T23:30Z,172,185,moderate
2024-05-16T00:00Z,175,185,moderate
2024-05-16T00:30Z,176,177,moderate
2024-05-16T01:00Z,175,179,moderate
2024-05-16T01:30Z,176,178,moderate
2024-05-16T02:00Z,177,183,moderate
2024-05-16T02:30Z,177,184,moderate
2024-05-16T03:00Z,175,185,moderate
2024-05-16T03:30Z,176,181,moderate
2024-05-16T04:00Z,177,180,moderate
2024-05-16T04:30Z,181,146,moderate
2024-05-16T05:00Z,195,186,high
2024-05-16T05:30Z,202,189,high
2024-05-16T06:00Z,208,199,high
2024-05-16T06:30Z,210,206,high
2024-05-16T07:00Z,208,212,high
2024-05-16T07:30Z,202,201,high
2024-05-16T08:00Z,197,198,high
2024-05-16T08:30Z,193,186,high
2024-05-16T09:00Z,200,181,high
2024-05-16T09:30Z,197,171,high
2024-05-16T10:00Z,190,184,high
2024-05-16T10:30Z,182,184,moderate
2024-05-16T11:00Z,179,180,moderate
2024-05-16T11:30Z,175,173,moderate
2024-05-16T12:00Z,172,171,moderate
2024-05-16T12:30Z,172,164,moderate
2024-05-16T13:00Z,171,169,moderate
2024-05-16T13:30Z,173,162,moderate
2024-05-16T14:00Z,166,156,moderate
2024-05-16T14:30Z,168,176,moderate
2024-05-16T15:00Z,161,166,moderate
2024-05-16T15:30Z,164,163,moderate
2024-05-16T16:00Z,169,168,moderate
2024-05-16T16:30Z,174,172,moderate
2024-05-16T17:00Z,180,174,moderate
2024-05-16T17:30Z,184,177,moderate
2024-05-16T18:00Z,187,184,moderate
2024-05-16T18:30Z,194,180,high
2024-05-16T19:00Z,199,184,high
2024-05-16T19:30Z,198,182,high
2024-05-16T20:00Z,207,182,high
2024-05-16T20:30Z,206,187,high
2024-05-16T21:00Z,191,203,high
2024-05-16T21:30Z,183,199,moderate
2024-05-16T22:00Z,157,202,moderate
2024-05-16T22:30Z,146,174,moderate
2024-05-16T23:00Z,139,177,moderate
2024-05-16T23:30Z,138,166,moderate
2024-05-17T00:00Z,144,135,moderate
2024-05-17T00:30Z,148,133,moderate
2024-05-17T01:00Z,143,144,moderate
2024-05-17T01:30Z,141,150,moderate
2024-05-17T02:00Z,143,151,moderate
2024-05-17T02:30Z,148,145,moderate
2024-05-17T03:00Z,148,150,moderate
2024-05-17T03:30Z,150,149,moderate
2024-05-17T04:00Z,152,158,moderate
2024-05-17T04:30Z,160,140,moderate
2024-05-17T05:00Z,174,161,moderate
2024-05-17T05:30Z,187,176,moderate
2024-05-17T06:00Z,187,183,moderate
2024-05-17T06:30Z,187,198,moderate
2024-05-17T07:00Z,185,194,moderate
2024-05-17T07:30Z,183,185,moderate
2024-05-17T08:00Z,179,182,moderate
2024-05-17T08:30Z,174,180,moderate
2024-05-17T09:00Z,164,167,moderate
2024-05-17T09:30Z,158,170,moderate
2024-05-17T10:00Z,155,165,moderate
2024-05-17T10:30Z,152,155,moderate
2024-05-17T11:00Z,146,158,moderate
2024-05-17T11:30Z,143,146,moderate
2024-05-17T12:00Z,143,148,moderate
2024-05-17T12:30Z,143,146,moderate
2024-05-17T13:00Z,144,141,moderate
2024-05-17T13:30Z,149,151,moderate
2024-05-17T14:00Z,151,146,moderate
2024-05-17T14:30Z,157,151,moderate
2024-05-17T15:00Z,159,155,moderate
2024-05-17T15:30Z,171,173,moderate
2024-05-17T16:00Z,182,177,moderate
2024-05-17T16:30Z,191,185,high
2024-05-17T17:00Z,193,197,high
2024-05-17T17:30Z,197,197,high
2024-05-17T18:00Z,203,200,high
2024-05-17T18:30Z,207,204,high
2024-05-17T19:00Z,211,210,high
2024-05-17T19:30Z,214,218,high
2024-05-17T20:00Z,221,220,high
2024-05-17T20:30Z,219,221,high
2024-05-17T21:00Z,214,208,high
2024-05-17T21:30Z,210,209,high
2024-05-17T22:00Z,199,178,high
2024-05-17T22:30Z,186,209,moderate
2024-05-17T23:00Z,175,191,moderate
2024-05-17T23:30Z,174,154,moderate
2024-05-18T00:00Z,177,178,moderate
2024-05-18T00:30Z,167,177,moderate
2024-05-18T01:00Z,155,173,moderate
2024-05-18T01:30Z,149,169,moderate
2024-05-18T02:00Z,156,161,moderate
2024-05-18T02:30Z,157,154,moderate
2024-05-18T03:00Z,160,167,moderate
2024-05-18T03:30Z,156,160,moderate
2024-05-18T04:00Z,157,161,moderate
2024-05-18T04:30Z,157,127,moderate
2024-05-18T05:00Z,163,173,moderate
2024-05-18T05:30Z,161,159,moderate
2024-05-18T06:00Z,163,153,moderate
2024-05-18T06:30Z,160,166,moderate
2024-05-18T07:00Z,155,159,moderate
2024-05-18T07:30Z,147,161,moderate
2024-05-18T08:00Z,139,151,moderate
2024-05-18T08:30Z,134,141,moderate
2024-05-18T09:00Z,129,135,moderate
2024-05-18T09:30Z,126,130,moderate
2024-05-18T10:00Z,120,127,moderate
2024-05-18T10:30Z,117,121,moderate
2024-05-18T11:00Z,116,120,moderate
2024-05-18T11:30Z,114,113,moderate
2024-05-18T12:00Z,113,112,moderate
2024-05-18T12:30Z,112,117,moderate
2024-05-18T13:00Z,111,115,moderate
2024-05-18T13:30Z,110,114,moderate
2024-05-18T14:00Z,111,115,moderate
2024-05-18T14:30Z,108,111,low
2024-05-18T15:00Z,110,111,moderate
2024-05-18T15:30Z,116,112,moderate
2024-05-18T16:00Z,129,113,moderate
2024-05-18T16:30Z,139,120,moderate
2024-05-18T17:00Z,148,136,moderate
2024-05-18T17:30Z,150,146,moderate
2024-05-18T18:00Z,158,159,moderate
2024-05-18T18:30Z,161,159,moderate
2024-05-18T19:00Z,165,170,moderate
2024-05-18T19:30Z,170,164,moderate
2024-05-18T20:00Z,175,168,moderate
2024-05-18T20:30Z,181,178,moderate
2024-05-18T21:00Z,179,174,moderate
2024-05-18T21:30Z,172,181,moderate
2024-05-18T22:00Z,148,182,moderate
2024-05-18T22:30Z,143,169,moderate
2024-05-18T23:00Z,147,163,moderate
2024-05-18T23:30Z,143,139,moderate
2024-05-19T00:00Z,134,137,moderate
2024-05-19T00:30Z,133,148,moderate
2024-05-19T01:00Z,136,140,moderate
2024-05-19T01:30Z,129,134,moderate
2024-05-19T02:00Z,115,134,moderate
2024-05-19T02:30Z,111,128,moderate
2024-05-19T03:00Z,121,118,moderate
2024-05-19T03:30Z,119,110,moderate
2024-05-19T04:00Z,122,128,moderate
2024-05-19T04:30Z,118,114,moderate
2024-05-19T05:00Z,120,126,moderate
2024-05-19T05:30Z,115,121,moderate
2024-05-19T06:00Z,114,115,moderate
2024-05-19T06:30Z,114,123,moderate
2024-05-19T07:00Z,102,113,low
2024-05-19T07:30Z,98,110,low
2024-05-19T08:00Z,93,103,low
2024-05-19T08:30Z,87,101,low
2024-05-19T09:00Z,81,87,low
2024-05-19T09:30Z,70,86,low
2024-05-19T10:00Z,68,77,low
2024-05-19T10:30Z,68,71,low
2024-05-19T11:00Z,67,70,low
2024-05-19T11:30Z,64,68,low
2024-05-19T12:00Z,60,69,low
2024-05-19T12:30Z,59,64,low
2024-05-19T13:00Z,61,62,low
2024-05-19T13:30Z,66,58,low
2024-05-19T14:00Z,65,61,low
2024-05-19T14:30Z,67,65,low
2024-05-19T15:00Z,71,63,low
2024-05-19T15:30Z,87,73,low
2024-05-19T16:00Z,98,78,low
2024-05-19T16:30Z,114,87,moderate
2024-05-19T17:00Z,126,110,moderate
2024-05-19T17:30Z,137,121,moderate
2024-05-19T18:00Z,147,137,moderate
2024-05-19T18:30Z,154,144,moderate
2024-05-19T19:00Z,152,150,moderate
2024-05-19T19:30Z,154,161,moderate
2024-05-19T20:00Z,158,153,moderate
2024-05-19T20:30Z,164,151,moderate
2024-05-19T21:00Z,163,150,moderate
2024-05-19T21:30Z,157,155,moderate
2024-05-19T22:00Z,147,154,moderate
2024-05-19T22:30Z,144,146,moderate
2024-05-19T23:00Z,142,143,moderate
2024-05-19T23:30Z,137,145,moderate
2024-05-20T00:00Z,141,140,moderate
2024-05-20T00:30Z,140,135,moderate
2024-05-20T01:00Z,137,141,moderate
2024-05-20T01:30Z,135,137,moderate
2024-05-20T02:00Z,133,144,moderate
2024-05-20T02:30Z,135,138,moderate
2024-05-20T03:00Z,140,143,moderate
2024-05-20T03:30Z,139,141,moderate
2024-05-20T04:00Z,142,134,moderate
2024-05-20T04:30Z,148,128,moderate
2024-05-20T05:00Z,150,140,moderate
2024-05-20T05:30Z,157,143,moderate
2024-05-20T06:00Z,154,166,moderate
2024-05-20T06:30Z,153,160,moderate
2024-05-20T07:00Z,151,148,moderate
2024-05-20T07:30Z,146,145,moderate
2024-05-20T08:00Z,144,142,moderate
2024-05-20T08:30Z,137,137,moderate
2024-05-20T09:00Z,131,132,moderate
2024-05-20T09:30Z,128,126,moderate
2024-05-20T10:00Z,123,123,moderate
2024-05-20T10:30Z,120,114,moderate
2024-05-20T11:00Z,119,111,moderate
2024-05-20T11:30Z,117,111,moderate
2024-05-20T12:00Z,115,108,moderate
2024-05-20T12:30Z,117,106,moderate
2024-05-20T13:00Z,116,109,moderate
2024-05-20T13:30Z,119,115,moderate
2024-05-20T14:00Z,121,114,moderate
2024-05-20T14:30Z,125,116,moderate
2024-05-20T15:00Z,131,121,moderate
2024-05-20T15:30Z,139,129,moderate
2024-05-20T16:00Z,148,142,moderate
2024-05-20T16:30Z,155,148,moderate
2024-05-20T17:00Z,155,147,moderate
2024-05-20T17:30Z,160,160,moderate
2024-05-20T18:00Z,169,176,moderate
2024-05-20T18:30Z,173,168,moderate
2024-05-20T19:00Z,172,170,moderate
2024-05-20T19:30Z,175,176,moderate
2024-05-20T20:00Z,182,176,moderate
2024-05-20T20:30Z,183,111,moderate
2024-05-20T21:00Z,176,177,moderate
2024-05-20T21:30Z,167,173,moderate
2024-05-20T22:00Z,152,168,moderate
2024-05-20T22:30Z,145,157,moderate
2024-05-20T23:00Z,149,132,moderate
2024-05-20T23:30Z,148,136,moderate
2024-05-21T00:00Z,151,156,moderate
2024-05-21T00:30Z,152,152,moderate
2024-05-21T01:00Z,150,156,moderate
2024-05-21T01:30Z,145,157,moderate
2024-05-21T02:00Z,139,151,moderate
2024-05-21T02:30Z,142,150,moderate
2024-05-21T03:00Z,147,142,moderate
2024-05-21T03:30Z,146,143,moderate
2024-05-21T04:00Z,147,152,moderate
2024-05-21T04:30Z,156,138,moderate
2024-05-21T05:00Z,178,157,moderate
2024-05-21T05:30Z,190,177,high
2024-05-21T06:00Z,194,176,high
2024-05-21T06:30Z,191,191,high
2024-05-21T07:00Z,194,200,high
2024-05-21T07:30Z,190,187,high
2024-05-21T08:00Z,188,196,moderate
2024-05-21T08:30Z,186,195,moderate
2024-05-21T09:00Z,181,189,moderate
2024-05-21T09:30Z,178,183,moderate
2024-05-21T10:00Z,175,179,moderate
2024-05-21T10:30Z,174,173,moderate
2024-05-21T11:00Z,174,175,moderate
2024-05-21T11:30Z,171,178,moderate
2024-05-21T12:00Z,173,174,moderate
2024-05-21T12:30Z,172,174,moderate
2024-05-21T13:00Z,175,172,moderate
2024-05-21T13:30Z,176,177,moderate
2024-05-21T14:00Z,181,176,moderate
2024-05-21T14:30Z,185,184,moderate
2024-05-21T15:00Z,186,184,moderate
2024-05-21T15:30Z,188,193,moderate
2024-05-21T16:00Z,191,191,high
2024-05-21T16:30Z,194,201,high
2024-05-21T17:00Z,195,196,high
2024-05-21T17:30Z,196,195,high
2024-05-21T18:00Z,199,196,high
2024-05-21T18:30Z,200,199,high
2024-05-21T19:00Z,203,200,high
2024-05-21T19:30Z,203,201,high
2024-05-21T20:00Z,207,196,high
2024-05-21T20:30Z,204,195,high
2024-05-21T21:00Z,198,185,high
2024-05-21T21:30Z,193,153,high
2024-05-21T22:00Z,185,149,moderate
2024-05-21T22:30Z,175,139,moderate
2024-05-21T23:00Z,168,133,moderate
2024-05-21T23:30Z,164,183,moderate
2024-05-22T00:00Z,164,172,moderate
2024-05-22T00:30Z,164,169,moderate
2024-05-22T01:00Z,157,164,moderate
2024-05-22T01:30Z,152,169,moderate
2024-05-22T02:00Z,153,171,moderate
2024-05-22T02:30Z,152,155,moderate
2024-05-22T03:00Z,144,159,moderate
2024-05-22T03:30Z,136,156,moderate
2024-05-22T04:00Z,132,146,moderate
2024-05-22T04:30Z,129,130,moderate
2024-05-22T05:00Z,131,137,moderate
2024-05-22T05:30Z,142,129,moderate
2024-05-22T06:00Z,156,138,moderate
2024-05-22T06:30Z,157,153,moderate
2024-05-22T07:00Z,159,165,moderate
2024-05-22T07:30Z,158,155,moderate
2024-05-22T08:00Z,151,155,moderate
2024-05-22T08:30Z,152,155,moderate
2024-05-22T09:00Z,156,142,moderate
2024-05-22T09:30Z,153,142,moderate
2024-05-22T10:00Z,150,139,moderate
2024-05-22T10:30Z,147,144,moderate
2024-05-22T11:00Z,138,148,moderate
2024-05-22T11:30Z,128,127,moderate
2024-05-22T12:00Z,112,136,moderate
2024-05-22T12:30Z,100,131,low
2024-05-22T13:00Z,85,110,low
2024-05-22T13:30Z,74,103,low
2024-05-22T14:00Z,69,86,low
2024-05-22T14:30Z,69,79,low
2024-05-22T15:00Z,66,69,low
2024-05-22T15:30Z,66,66,low
2024-05-22T16:00Z,68,59,low
2024-05-22T16:30Z,69,59,low
2024-05-22T17:00Z,77,60,low
2024-05-22T17:30Z,75,64,low
2024-05-22T18:00Z,83,72,low
2024-05-22T18:30Z,84,68,low
2024-05-22T19:00Z,83,76,low
2024-05-22T19:30Z,83,77,low
2024-05-22T20:00Z,82,80,low
2024-05-22T20:30Z,77,80,low
2024-05-22T21:00Z,70,82,low
2024-05-22T21:30Z,62,79,low
2024-05-22T22:00Z,56,72,low
2024-05-22T22:30Z,49,69,low
2024-05-22T23:00Z,51,66,low
2024-05-22T23:30Z,49,51,low
2024-05-23T00:00Z,51,49,low
2024-05-23T00:30Z,48,46,low
2024-05-23T01:00Z,51,49,low
2024-05-23T01:30Z,51,45,low
2024-05-23T02:00Z,51,46,low
2024-05-23T02:30Z,50,46,low
2024-05-23T03:00Z,51,46,low
2024-05-23T03:30Z,51,49,low
2024-05-23T04:00Z,50,50,low
2024-05-23T04:30Z,51,51,low
2024-05-23T05:00Z,48,47,low
2024-05-23T05:30Z,54,48,low
2024-05-23T06:00Z,56,46,low
2024-05-23T06:30Z,55,49,low
2024-05-23T07:00Z,41,52,low
2024-05-23T07:30Z,42,49,low
2024-05-23T08:00Z,44,36,low
2024-05-23T08:30Z,43,35,low
2024-05-23T09:00Z,42,36,low
2024-05-23T09:30Z,42,38,low
2024-05-23T10:00Z,42,36,low
2024-05-23T10:30Z,46,36,low
2024-05-23T11:00Z,49,37,low
2024-05-23T11:30Z,51,38,low
2024-05-23T12:00Z,52,42,low
2024-05-23T12:30Z,51,43,low
2024-05-23T13:00Z,52,42,low
2024-05-23T13:30Z,53,43,low
2024-05-23T14:00Z,58,44,low
2024-05-23T14:30Z,66,49,low
2024-05-23T15:00Z,75,53,low
2024-05-23T15:30Z,91,59,low
2024-05-23T16:00Z,106,67,low
2024-05-23T16:30Z,117,85,moderate
2024-05-23T17:00Z,125,100,moderate
2024-05-23T17:30Z,130,114,moderate
2024-05-23T18:00Z,138,122,moderate
2024-05-23T18:30Z,142,132,moderate
2024-05-23T19:00Z,143,130,moderate
2024-05-23T19:30Z,144,135,moderate
2024-05-23T20:00Z,143,135,moderate
2024-05-23T20:30Z,146,142,moderate
2024-05-23T21:00Z,148,141,moderate
2024-05-23T21:30Z,146,135,moderate
2024-05-23T22:00Z,136,148,moderate
2024-05-23T22:30Z,136,143,moderate
2024-05-23T23:00Z,139,155,moderate
2024-05-23T23:30Z,142,138,moderate
2024-05-24T00:00Z,143,138,moderate
2024-05-24T00:30Z,147,142,moderate
2024-05-24T01:00Z,149,145,moderate
2024-05-24T01:30Z,151,144,moderate
2024-05-24T02:00Z,153,149,moderate
2024-05-24T02:30Z,155,153,moderate
2024-05-24T03:00Z,159,152,moderate
2024-05-24T03:30Z,161,154,moderate
2024-05-24T04:00Z,175,160,moderate
2024-05-24T04:30Z,189,163,moderate
2024-05-24T05:00Z,197,181,high
2024-05-24T05:30Z,200,200,high
2024-05-24T06:00Z,199,201,high
2024-05-24T06:30Z,195,208,high
2024-05-24T07:00Z,199,208,high
2024-05-24T07:30Z,197,198,high
2024-05-24T08:00Z,193,199,high
2024-05-24T08:30Z,191,193,high
2024-05-24T09:00Z,193,189,high
2024-05-24T09:30Z,195,176,high
2024-05-24T10:00Z,192,194,high
2024-05-24T10:30Z,185,189,moderate
2024-05-24T11:00Z,175,189,moderate
2024-05-24T11:30Z,178,186,moderate
2024-05-24T12:00Z,179,173,moderate
2024-05-24T12:30Z,179,177,moderate
2024-05-24T13:00Z,176,183,moderate
2024-05-24T13:30Z,174,183,moderate
2024-05-24T14:00Z,170,179,moderate
2024-05-24T14:30Z,174,171,moderate
2024-05-24T15:00Z,171,178,moderate
2024-05-24T15:30Z,174,187,moderate
2024-05-24T16:00Z,179,193,moderate
2024-05-24T16:30Z,180,190,moderate
2024-05-24T17:00Z,181,200,moderate
2024-05-24T17:30Z,187,192,moderate
2024-05-24T18:00Z,191,190,high
2024-05-24T18:30Z,196,193,high
2024-05-24T19:00Z,203,195,high
2024-05-24T19:30Z,205,200,high
2024-05-24T20:00Z,210,206,high
2024-05-24T20:30Z,209,209,high
2024-05-24T21:00Z,207,205,high
2024-05-24T21:30Z,197,208,high
2024-05-24T22:00Z,186,195,moderate
2024-05-24T22:30Z,178,202,moderate
2024-05-24T23:00Z,164,184,moderate
2024-05-24T23:30Z,159,179,moderate
2024-05-25T00:00Z,152,175,moderate
2024-05-25T00:30Z,151,169,moderate
2024-05-25T01:00Z,145,151,moderate
2024-05-25T01:30Z,138,147,moderate
2024-05-25T02:00Z,133,148,moderate
2024-05-25T02:30Z,135,144,moderate
2024-05-25T03:00Z,134,139,moderate
2024-05-25T03:30Z,133,139,moderate
2024-05-25T04:00Z,134,141,moderate
2024-05-25T04:30Z,139,131,moderate
2024-05-25T05:00Z,137,146,moderate
2024-05-25T05:30Z,132,144,moderate
2024-05-25T06:00Z,131,146,moderate
2024-05-25T06:30Z,121,131,moderate
2024-05-25T07:00Z,112,126,moderate
2024-05-25T07:30Z,106,123,low
2024-05-25T08:00Z,100,112,low
2024-05-25T08:30Z,93,94,low
2024-05-25T09:00Z,81,89,low
2024-05-25T09:30Z,66,92,low
2024-05-25T10:00Z,61,81,low
2024-05-25T10:30Z,62,72,low
2024-05-25T11:00Z,61,67,low
2024-05-25T11:30Z,57,64,low
2024-05-25T12:00Z,58,63,low
2024-05-25T12:30Z,60,61,low
2024-05-25T13:00Z,62,61,low
2024-05-25T13:30Z,57,59,low
2024-05-25T14:00Z,54,64,low
2024-05-25T14:30Z,54,58,low
2024-05-25T15:00Z,62,54,low
2024-05-25T15:30Z,69,53,low
2024-05-25T16:00Z,81,55,low
2024-05-25T16:30Z,99,63,low
2024-05-25T17:00Z,114,89,moderate
2024-05-25T17:30Z,120,110,moderate
2024-05-25T18:00Z,127,113,moderate
2024-05-25T18:30Z,130,122,moderate
2024-05-25T19:00Z,134,121,moderate
2024-05-25T19:30Z,139,124,moderate
2024-05-25T20:00Z,142,140,moderate
2024-05-25T20:30Z,143,143,moderate
2024-05-25T21:00Z,144,137,moderate
2024-05-25T21:30Z,134,135,moderate
2024-05-25T22:00Z,105,145,low
2024-05-25T22:30Z,97,137,low
2024-05-25T23:00Z,103,116,low
2024-05-25T23:30Z,95,105,low
2024-05-26T00:00Z,89,101,low
2024-05-26T00:30Z,90,98,low
2024-05-26T01:00Z,96,101,low
2024-05-26T01:30Z,95,91,low
2024-05-26T02:00Z,87,95,low
2024-05-26T02:30Z,84,99,low
2024-05-26T03:00Z,83,90,low
2024-05-26T03:30Z,85,87,low
2024-05-26T04:00Z,86,89,low
2024-05-26T04:30Z,89,85,low
2024-05-26T05:00Z,110,91,moderate
2024-05-26T05:30Z,114,92,moderate
2024-05-26T06:00Z,109,116,low
2024-05-26T06:30Z,107,115,low
2024-05-26T07:00Z,98,112,low
2024-05-26T07:30Z,93,103,low
2024-05-26T08:00Z,91,100,low
2024-05-26T08:30Z,93,92,low
2024-05-26T09:00Z,97,86,low
2024-05-26T09:30Z,99,92,low
2024-05-26T10:00Z,93,90,low
2024-05-26T10:30Z,86,88,low
2024-05-26T11:00Z,83,89,low
2024-05-26T11:30Z,74,85,low
2024-05-26T12:00Z,71,76,low
2024-05-26T12:30Z,61,78,low
2024-05-26T13:00Z,57,74,low
2024-05-26T13:30Z,55,69,low
2024-05-26T14:00Z,55,60,low
2024-05-26T14:30Z,56,61,low
2024-05-26T15:00Z,58,60,low
2024-05-26T15:30Z,63,61,low
2024-05-26T16:00Z,73,64,low
2024-05-26T16:30Z,79,66,low
2024-05-26T17:00Z,84,75,low
2024-05-26T17:30Z,87,79,low
2024-05-26T18:00Z,83,81,low
2024-05-26T18:30Z,88,86,low
2024-05-26T19:00Z,93,81,low
2024-05-26T19:30Z,98,84,low
2024-05-26T20:00Z,107,94,low
2024-05-26T20:30Z,100,93,low
2024-05-26T21:00Z,88,101,low
2024-05-26T21:30Z,79,93,low
2024-05-26T22:00Z,80,85,low
2024-05-26T22:30Z,77,86,low
2024-05-26T23:00Z,73,80,low
2024-05-26T23:30Z,73,75,low
2024-05-27T00:00Z,74,76,low
2024-05-27T00:30Z,79,72,low
2024-05-27T01:00Z,77,71,low
2024-05-27T01:30Z,80,72,low
2024-05-27T02:00Z,77,72,low
2024-05-27T02:30Z,77,76,low
2024-05-27T03:00Z,81,73,low
2024-05-27T03:30Z,78,77,low
2024-05-27T04:00Z,75,78,low
2024-05-27T04:30Z,80,79,low
2024-05-27T05:00Z,72,79,low
2024-05-27T05:30Z,72,77,low
2024-05-27T06:00Z,75,73,low
2024-05-27T06:30Z,73,68,low
2024-05-27T07:00Z,73,69,low
2024-05-27T07:30Z,73,69,low
2024-05-27T08:00Z,73,66,low
2024-05-27T08:30Z,74,63,low
2024-05-27T09:00Z,66,70,low
2024-05-27T09:30Z,64,67,low
2024-05-27T10:00Z,64,60,low
2024-05-27T10:30Z,57,58,low
2024-05-27T11:00Z,56,57,low
2024-05-27T11:30Z,56,51,low
2024-05-27T12:00Z,52,51,low
2024-05-27T12:30Z,50,51,low
2024-05-27T13:00Z,48,47,low
2024-05-27T13:30Z,49,45,low
2024-05-27T14:00Z,50,46,low
2024-05-27T14:30Z,55,45,low
2024-05-27T15:00Z,70,43,low
2024-05-27T15:30Z,85,48,low
2024-05-27T16:00Z,104,68,low
2024-05-27T16:30Z,116,89,moderate
2024-05-27T17:00Z,128,118,moderate
2024-05-27T17:30Z,139,123,moderate
2024-05-27T18:00Z,151,135,moderate
2024-05-27T18:30Z,156,152,moderate
2024-05-27T19:00Z,160,155,moderate
2024-05-27T19:30Z,162,158,moderate
2024-05-27T20:00Z,159,162,moderate
2024-05-27T20:30Z,155,165,moderate
2024-05-27T21:00Z,156,165,moderate
2024-05-27T21:30Z,149,155,moderate
2024-05-27T22:00Z,125,151,moderate
2024-05-27T22:30Z,115,144,moderate
2024-05-27T23:00Z,108,128,low
2024-05-27T23:30Z,101,117,low
2024-05-28T00:00Z,108,109,low
2024-05-28T00:30Z,109,102,low
2024-05-28T01:00Z,111,109,moderate
2024-05-28T01:30Z,112,108,moderate
2024-05-28T02:00Z,114,112,moderate
2024-05-28T02:30Z,115,113,moderate
2024-05-28T03:00Z,116,117,moderate
2024-05-28T03:30Z,120,125,moderate
2024-05-28T04:00Z,123,113,moderate
2024-05-28T04:30Z,126,107,moderate
2024-05-28T05:00Z,135,111,moderate
2024-05-28T05:30Z,139,115,moderate
2024-05-28T06:00Z,135,128,moderate
2024-05-28T06:30Z,131,140,moderate
2024-05-28T07:00Z,126,133,moderate
2024-05-28T07:30Z,124,126,moderate
2024-05-28T08:00Z,120,115,moderate
2024-05-28T08:30Z,117,121,moderate
2024-05-28T09:00Z,111,110,moderate
2024-05-28T09:30Z,104,100,low
2024-05-28T10:00Z,99,101,low
2024-05-28T10:30Z,91,103,low
2024-05-28T11:00Z,86,93,low
2024-05-28T11:30Z,82,90,low
2024-05-28T12:00Z,77,82,low
2024-05-28T12:30Z,75,84,low
2024-05-28T13:00Z,72,79,low
2024-05-28T13:30Z,72,79,low
2024-05-28T14:00Z,74,75,low
2024-05-28T14:30Z,74,73,low
2024-05-28T15:00Z,82,72,low
2024-05-28T15:30Z,88,70,low
2024-05-28T16:00Z,96,78,low
2024-05-28T16:30Z,98,82,low
2024-05-28T17:00Z,103,91,low
2024-05-28T17:30Z,104,92,low
2024-05-28T18:00Z,105,97,low
2024-05-28T18:30Z,105,102,low
2024-05-28T19:00Z,106,98,low
2024-05-28T19:30Z,106,96,low
2024-05-28T20:00Z,106,97,low
2024-05-28T20:30Z,98,92,low
2024-05-28T21:00Z,80,90,low
2024-05-28T21:30Z,63,86,low
2024-05-28T22:00Z,60,82,low
2024-05-28T22:30Z,59,82,low
2024-05-28T23:00Z,59,83,low
2024-05-28T23:30Z,60,84,low
2024-05-29T00:00Z,63,82,low
2024-05-29T00:30Z,65,81,low
2024-05-29T01:00Z,68,79,low
2024-05-29T01:30Z,69,78,low
2024-05-29T02:00Z,79,77,low
2024-05-29T02:30Z,80,78,low
2024-05-29T03:00Z,79,78,low
2024-05-29T03:30Z,77,76,low
2024-05-29T04:00Z,82,79,low
2024-05-29T04:30Z,87,77,low
2024-05-29T05:00Z,86,77,low
2024-05-29T05:30Z,101,76,low
2024-05-29T06:00Z,85,75,low
2024-05-29T06:30Z,90,73,low
2024-05-29T07:00Z,101,72,low
2024-05-29T07:30Z,102,78,low
2024-05-29T08:00Z,104,79,low
2024-05-29T08:30Z,104,79,low
2024-05-29T09:00Z,109,78,low
2024-05-29T09:30Z,99,74,low
2024-05-29T10:00Z,95,69,low
2024-05-29T10:30Z,97,72,low
2024-05-29T11:00Z,97,73,low
2024-05-29T11:30Z,94,72,low
2024-05-29T12:00Z,94,71,low
2024-05-29T12:30Z,95,65,low
2024-05-29T13:00Z,98,66,low
2024-05-29T13:30Z,98,64,low
2024-05-29T14:00Z,93,64,low
2024-05-29T14:30Z,102,63,low
2024-05-29T15:00Z,105,64,low
2024-05-29T15:30Z,111,72,moderate
2024-05-29T16:00Z,114,78,moderate
2024-05-29T16:30Z,123,82,moderate
2024-05-29T17:00Z,123,84,moderate
2024-05-29T17:30Z,126,86,moderate
