Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2024-12-15T17:30Z,78,76,low
2024-12-15T18:00Z,73,77,low
2024-12-15T18:30Z,66,73,low
2024-12-15T19:00Z,68,71,low
2024-12-15T19:30Z,63,65,low
2024-12-15T20:00Z,61,63,low
2024-12-15T20:30Z,57,62,low
2024-12-15T21:00Z,58,58,low
2024-12-15T21:30Z,54,54,low
2024-12-15T22:00Z,56,54,low
2024-12-15T22:30Z,50,49,low
2024-12-15T23:00Z,54,49,low
2024-12-15T23:30Z,54,50,low
2024-12-16T00:00Z,55,53,low
2024-12-16T00:30Z,55,54,low
2024-12-16T01:00Z,55,53,low
2024-12-16T01:30Z,53,54,low
2024-12-16T02:00Z,50,55,low
2024-12-16T02:30Z,48,56,low
2024-12-16T03:00Z,49,59,low
2024-12-16T03:30Z,48,48,low
2024-12-16T04:00Z,45,50,low
2024-12-16T04:30Z,45,49,low
2024-12-16T05:00Z,49,46,low
2024-12-16T05:30Z,54,44,low
2024-12-16T06:00Z,69,53,low
2024-12-16T06:30Z,79,62,low
2024-12-16T07:00Z,87,73,low
2024-12-16T07:30Z,99,84,low
2024-12-16T08:00Z,100,90,low
2024-12-16T08:30Z,103,92,low
2024-12-16T09:00Z,95,101,low
2024-12-16T09:30Z,93,101,low
2024-12-16T10:00Z,91,102,low
2024-12-16T10:30Z,84,95,low
2024-12-16T11:00Z,78,96,low
2024-12-16T11:30Z,70,88,low
2024-12-16T12:00Z,72,81,low
2024-12-16T12:30Z,73,75,low
2024-12-16T13:00Z,81,75,low
2024-12-16T13:30Z,86,77,low
2024-12-16T14:00Z,90,81,low
2024-12-16T14:30Z,98,90,low
2024-12-16T15:00Z,110,92,moderate
2024-12-16T15:30Z,115,107,moderate
2024-12-16T16:00Z,117,118,moderate
2024-12-16T16:30Z,119,130,moderate
2024-12-16T17:00Z,117,120,moderate
2024-12-16T17:30Z,116,119,moderate
2024-12-16T18:00Z,116,119,moderate
2024-12-16T18:30Z,116,118,moderate
2024-12-16T19:00Z,112,117,moderate
2024-12-16T19:30Z,107,118,low
2024-12-16T20:00Z,103,118,low
2024-12-16T20:30Z,99,108,low
2024-12-16T21:00Z,90,99,low
2024-12-16T21:30Z,82,101,low
2024-12-16T22:00Z,71,103,low
2024-12-16T22:30Z,58,105,low
2024-12-16T23:00Z,47,75,low
2024-12-16T23:30Z,44,64,low
2024-12-17T00:00Z,45,52,low
2024-12-17T00:30Z,47,50,low
2024-12-17T01:00Z,48,47,low
2024-12-17T01:30Z,48,50,low
2024-12-17T02:00Z,50,52,low
2024-12-17T02:30Z,51,52,low
2024-12-17T03:00Z,53,51,low
2024-12-17T03:30Z,57,56,low
2024-12-17T04:00Z,61,58,low
2024-12-17T04:30Z,67,60,low
2024-12-17T05:00Z,80,63,low
2024-12-17T05:30Z,91,70,low
2024-12-17T06:00Z,133,80,moderate
2024-12-17T06:30Z,153,98,moderate
2024-12-17T07:00Z,165,149,moderate
2024-12-17T07:30Z,167,169,moderate
2024-12-17T08:00Z,164,180,moderate
2024-12-17T08:30Z,164,182,moderate
2024-12-17T09:00Z,159,173,moderate
2024-12-17T09:30Z,155,170,moderate
2024-12-17T10:00Z,152,164,moderate
2024-12-17T10:30Z,151,161,moderate
2024-12-17T11:00Z,158,157,moderate
2024-12-17T11:30Z,154,154,moderate
2024-12-17T12:00Z,151,154,moderate
2024-12-17T12:30Z,146,149,moderate
2024-12-17T13:00Z,148,149,moderate
2024-12-17T13:30Z,147,141,moderate
2024-12-17T14:00Z,151,141,moderate
2024-12-17T14:30Z,150,143,moderate
2024-12-17T15:00Z,145,151,moderate
2024-12-17T15:30Z,144,151,moderate
2024-12-17T16:00Z,141,155,moderate
2024-12-17T16:30Z,143,155,moderate
2024-12-17T17:00Z,142,147,moderate
2024-12-17T17:30Z,138,143,moderate
2024-12-17T18:00Z,127,141,moderate
2024-12-17T18:30Z,116,136,moderate
2024-12-17T19:00Z,108,122,low
2024-12-17T19:30Z,100,108,low
2024-12-17T20:00Z,97,108,low
2024-12-17T20:30Z,90,101,low
2024-12-17T21:00Z,84,96,low
2024-12-17T21:30Z,76,89,low
2024-12-17T22:00Z,76,81,low
2024-12-17T22:30Z,71,75,low
2024-12-17T23:00Z,67,74,low
2024-12-17T23:30Z,61,64,low
2024-12-18T00:00Z,65,65,low
2024-12-18T00:30Z,68,61,low
2024-12-18T01:00Z,63,65,low
2024-12-18T01:30Z,65,65,low
2024-12-18T02:00Z,65,63,low
2024-12-18T02:30Z,62,63,low
2024-12-18T03:00Z,53,62,low
2024-12-18T03:30Z,49,61,low
2024-12-18T04:00Z,47,54,low
2024-12-18T04:30Z,49,52,low
2024-12-18T05:00Z,52,48,low
2024-12-18T05:30Z,57,48,low
2024-12-18T06:00Z,59,52,low
2024-12-18T06:30Z,68,61,low
2024-12-18T07:00Z,63,59,low
2024-12-18T07:30Z,69,65,low
2024-12-18T08:00Z,65,60,low
2024-12-18T08:30Z,64,62,low
2024-12-18T09:00Z,61,58,low
2024-12-18T09:30Z,59,59,low
2024-12-18T10:00Z,59,59,low
2024-12-18T10:30Z,57,59,low
2024-12-18T11:00Z,59,56,low
2024-12-18T11:30Z,58,54,low
2024-12-18T12:00Z,61,58,low
2024-12-18T12:30Z,62,59,low
2024-12-18T13:00Z,67,61,low
2024-12-18T13:30Z,72,61,low
2024-12-18T14:00Z,76,66,low
2024-12-18T14:30Z,78,75,low
2024-12-18T15:00Z,90,82,low
2024-12-18T15:30Z,106,75,low
2024-12-18T16:00Z,125,90,moderate
2024-12-18T16:30Z,134,121,moderate
2024-12-18T17:00Z,135,131,moderate
2024-12-18T17:30Z,134,128,moderate
2024-12-18T18:00Z,131,142,moderate
2024-12-18T18:30Z,133,138,moderate
2024-12-18T19:00Z,137,139,moderate
2024-12-18T19:30Z,139,135,moderate
2024-12-18T20:00Z,139,140,moderate
2024-12-18T20:30Z,133,142,moderate
2024-12-18T21:00Z,121,143,moderate
2024-12-18T21:30Z,110,138,moderate
2024-12-18T22:00Z,87,108,low
2024-12-18T22:30Z,67,90,low
2024-12-18T23:00Z,65,71,low
2024-12-18T23:30Z,54,60,low
2024-12-19T00:00Z,50,60,low
2024-12-19T00:30Z,49,50,low
2024-12-19T01:00Z,48,46,low
2024-12-19T01:30Z,46,46,low
2024-12-19T02:00Z,46,43,low
2024-12-19T02:30Z,44,42,low
2024-12-19T03:00Z,46,43,low
2024-12-19T03:30Z,44,42,low
2024-12-19T04:00Z,48,41,low
2024-12-19T04:30Z,47,42,low
2024-12-19T05:00Z,46,43,low
2024-12-19T05:30Z,56,47,low
2024-12-19T06:00Z,55,44,low
2024-12-19T06:30Z,61,60,low
2024-12-19T07:00Z,60,60,low
2024-12-19T07:30Z,64,62,low
2024-12-19T08:00Z,66,59,low
2024-12-19T08:30Z,69,56,low
2024-12-19T09:00Z,70,65,low
2024-12-19T09:30Z,65,64,low
2024-12-19T10:00Z,61,65,low
2024-12-19T10:30Z,58,65,low
2024-12-19T11:00Z,57,59,low
2024-12-19T11:30Z,55,59,low
2024-12-19T12:00Z,50,58,low
2024-12-19T12:30Z,51,57,low
2024-12-19T13:00Z,53,53,low
2024-12-19T13:30Z,55,54,low
2024-12-19T14:00Z,59,56,low
2024-12-19T14:30Z,67,56,low
2024-12-19T15:00Z,77,60,low
2024-12-19T15:30Z,89,72,low
2024-12-19T16:00Z,97,90,low
2024-12-19T16:30Z,102,100,low
2024-12-19T17:00Z,104,100,low
2024-12-19T17:30Z,101,104,low
2024-12-19T18:00Z,100,106,low
2024-12-19T18:30Z,103,106,low
2024-12-19T19:00Z,104,102,low
2024-12-19T19:30Z,97,107,low
2024-12-19T20:00Z,95,108,low
2024-12-19T20:30Z,88,102,low
2024-12-19T21:00Z,83,94,low
2024-12-19T21:30Z,77,92,low
2024-12-19T22:00Z,65,78,low
2024-12-19T22:30Z,48,75,low
2024-12-19T23:00Z,42,62,low
2024-12-19T23:30Z,39,43,low
2024-12-20T00:00Z,39,40,low
2024-12-20T00:30Z,40,39,low
2024-12-20T01:00Z,40,38,low
2024-12-20T01:30Z,39,38,low
2024-12-20T02:00Z,40,39,low
2024-12-20T02:30Z,39,37,low
2024-12-20T03:00Z,39,40,low
2024-12-20T03:30Z,41,42,low
2024-12-20T04:00Z,48,38,low
2024-12-20T04:30Z,53,45,low
2024-12-20T05:00Z,65,41,low
2024-12-20T05:30Z,76,47,low
2024-12-20T06:00Z,88,60,low
2024-12-20T06:30Z,101,69,low
2024-12-20T07:00Z,106,95,low
2024-12-20T07:30Z,108,110,low
2024-12-20T08:00Z,108,112,low
2024-12-20T08:30Z,110,79,moderate
2024-12-20T09:00Z,106,111,low
2024-12-20T09:30Z,100,96,low
2024-12-20T10:00Z,90,99,low
2024-12-20T10:30Z,87,96,low
2024-12-20T11:00Z,80,87,low
2024-12-20T11:30Z,75,82,low
2024-12-20T12:00Z,73,77,low
2024-12-20T12:30Z,73,74,low
2024-12-20T13:00Z,74,70,low
2024-12-20T13:30Z,73,68,low
2024-12-20T14:00Z,73,70,low
2024-12-20T14:30Z,75,68,low
2024-12-20T15:00Z,79,70,low
2024-12-20T15:30Z,81,77,low
2024-12-20T16:00Z,90,93,low
2024-12-20T16:30Z,92,95,low
2024-12-20T17:00Z,90,91,low
2024-12-20T17:30Z,88,94,low
2024-12-20T18:00Z,90,93,low
2024-12-20T18:30Z,88,88,low
2024-12-20T19:00Z,80,88,low
2024-12-20T19:30Z,78,81,low
2024-12-20T20:00Z,69,80,low
2024-12-20T20:30Z,63,74,low
2024-12-20T21:00Z,64,69,low
2024-12-20T21:30Z,55,59,low
2024-12-20T22:00Z,52,54,low
2024-12-20T22:30Z,47,50,low
2024-12-20T23:00Z,46,42,low
2024-12-20T23:30Z,47,37,low
2024-12-21T00:00Z,50,36,low
2024-12-21T00:30Z,55,39,low
2024-12-21T01:00Z,63,40,low
2024-12-21T01:30Z,64,43,low
2024-12-21T02:00Z,69,50,low
2024-12-21T02:30Z,67,53,low
2024-12-21T03:00Z,66,61,low
2024-12-21T03:30Z,65,59,low
2024-12-21T04:00Z,66,63,low
2024-12-21T04:30Z,65,63,low
2024-12-21T05:00Z,64,66,low
2024-12-21T05:30Z,64,67,low
2024-12-21T06:00Z,63,66,low
2024-12-21T06:30Z,69,72,low
2024-12-21T07:00Z,67,78,low
2024-12-21T07:30Z,68,70,low
2024-12-21T08:00Z,63,72,low
2024-12-21T08:30Z,67,63,low
2024-12-21T09:00Z,67,55,low
2024-12-21T09:30Z,65,56,low
2024-12-21T10:00Z,62,61,low
2024-12-21T10:30Z,60,60,low
2024-12-21T11:00Z,61,61,low
2024-12-21T11:30Z,57,57,low
2024-12-21T12:00Z,53,53,low
2024-12-21T12:30Z,51,54,low
2024-12-21T13:00Z,51,49,low
2024-12-21T13:30Z,52,45,low
2024-12-21T14:00Z,50,45,low
2024-12-21T14:30Z,53,50,low
2024-12-21T15:00Z,53,47,low
2024-12-21T15:30Z,56,53,low
2024-12-21T16:00Z,60,51,low
2024-12-21T16:30Z,63,54,low
2024-12-21T17:00Z,56,53,low
2024-12-21T17:30Z,53,60,low
2024-12-21T18:00Z,52,58,low
2024-12-21T18:30Z,50,52,low
2024-12-21T19:00Z,55,48,low
2024-12-21T19:30Z,55,48,low
2024-12-21T20:00Z,55,52,low
2024-12-21T20:30Z,52,49,low
2024-12-21T21:00Z,58,51,low
2024-12-21T21:30Z,55,50,low
2024-12-21T22:00Z,56,54,low
2024-12-21T22:30Z,52,51,low
2024-12-21T23:00Z,53,49,low
2024-12-21T23:30Z,54,48,low
2024-12-22T00:00Z,56,49,low
2024-12-22T00:30Z,55,50,low
2024-12-22T01:00Z,50,53,low
2024-12-22T01:30Z,49,51,low
2024-12-22T02:00Z,55,47,low
2024-12-22T02:30Z,53,47,low
2024-12-22T03:00Z,52,52,low
2024-12-22T03:30Z,48,50,low
2024-12-22T04:00Z,48,50,low
2024-12-22T04:30Z,47,51,low
2024-12-22T05:00Z,47,46,low
2024-12-22T05:30Z,48,46,low
2024-12-22T06:00Z,50,51,low
2024-12-22T06:30Z,52,49,low
2024-12-22T07:00Z,53,49,low
2024-12-22T07:30Z,59,48,low
2024-12-22T08:00Z,60,54,low
2024-12-22T08:30Z,61,54,low
2024-12-22T09:00Z,49,58,low
2024-12-22T09:30Z,49,56,low
2024-12-22T10:00Z,44,47,low
2024-12-22T10:30Z,43,47,low
2024-12-22T11:00Z,42,47,low
2024-12-22T11:30Z,45,46,low
2024-12-22T12:00Z,40,44,low
2024-12-22T12:30Z,43,43,low
2024-12-22T13:00Z,42,41,low
2024-12-22T13:30Z,43,42,low
2024-12-22T14:00Z,49,42,low
2024-12-22T14:30Z,50,43,low
2024-12-22T15:00Z,49,48,low
2024-12-22T15:30Z,53,53,low
2024-12-22T16:00Z,58,49,low
2024-12-22T16:30Z,59,44,low
2024-12-22T17:00Z,59,51,low
2024-12-22T17:30Z,60,56,low
2024-12-22T18:00Z,58,55,low
2024-12-22T18:30Z,55,57,low
2024-12-22T19:00Z,67,59,low
2024-12-22T19:30Z,61,54,low
2024-12-22T20:00Z,52,65,low
2024-12-22T20:30Z,48,66,low
2024-12-22T21:00Z,50,58,low
2024-12-22T21:30Z,49,56,low
2024-12-22T22:00Z,48,55,low
2024-12-22T22:30Z,45,51,low
2024-12-22T23:00Z,47,49,low
2024-12-22T23:30Z,43,46,low
2024-12-23T00:00Z,37,47,low
2024-12-23T00:30Z,32,44,very low
2024-12-23T01:00Z,33,37,very low
2024-12-23T01:30Z,33,38,very low
2024-12-23T02:00Z,32,35,very low
2024-12-23T02:30Z,33,34,very low
2024-12-23T03:00Z,32,34,very low
2024-12-23T03:30Z,33,34,very low
2024-12-23T04:00Z,34,35,very low
2024-12-23T04:30Z,35,35,low
2024-12-23T05:00Z,38,35,low
2024-12-23T05:30Z,42,36,low
2024-12-23T06:00Z,47,43,low
2024-12-23T06:30Z,56,52,low
2024-12-23T07:00Z,70,60,low
2024-12-23T07:30Z,79,63,low
2024-12-23T08:00Z,91,94,low
2024-12-23T08:30Z,107,92,low
2024-12-23T09:00Z,117,98,moderate
2024-12-23T09:30Z,125,108,moderate
2024-12-23T10:00Z,128,126,moderate
2024-12-23T10:30Z,130,134,moderate
2024-12-23T11:00Z,135,135,moderate
2024-12-23T11:30Z,135,137,moderate
2024-12-23T12:00Z,136,140,moderate
2024-12-23T12:30Z,144,144,moderate
2024-12-23T13:00Z,148,154,moderate
2024-12-23T13:30Z,144,156,moderate
2024-12-23T14:00Z,141,153,moderate
2024-12-23T14:30Z,148,153,moderate
2024-12-23T15:00Z,152,149,moderate
2024-12-23T15:30Z,152,152,moderate
2024-12-23T16:00Z,151,159,moderate
2024-12-23T16:30Z,152,161,moderate
2024-12-23T17:00Z,155,157,moderate
2024-12-23T17:30Z,155,159,moderate
2024-12-23T18:00Z,155,166,moderate
2024-12-23T18:30Z,151,162,moderate
2024-12-23T19:00Z,147,160,moderate
2024-12-23T19:30Z,144,154,moderate
2024-12-23T20:00Z,146,148,moderate
2024-12-23T20:30Z,140,148,moderate
2024-12-23T21:00Z,138,140,moderate
2024-12-23T21:30Z,126,147,moderate
2024-12-23T22:00Z,101,142,low
2024-12-23T22:30Z,83,136,low
2024-12-23T23:00Z,71,102,low
2024-12-23T23:30Z,67,78,low
2024-12-24T00:00Z,68,69,low
2024-12-24T00:30Z,64,63,low
2024-12-24T01:00Z,64,67,low
2024-12-24T01:30Z,68,65,low
2024-12-24T02:00Z,68,64,low
2024-12-24T02:30Z,68,66,low
2024-12-24T03:00Z,71,68,low
2024-12-24T03:30Z,72,70,low
2024-12-24T04:00Z,73,69,low
2024-12-24T04:30Z,70,75,low
2024-12-24T05:00Z,75,75,low
2024-12-24T05:30Z,76,80,low
2024-12-24T06:00Z,82,76,low
2024-12-24T06:30Z,89,77,low
2024-12-24T07:00Z,97,83,low
2024-12-24T07:30Z,100,87,low
2024-12-24T08:00Z,82,98,low
2024-12-24T08:30Z,88,101,low
2024-12-24T09:00Z,81,84,low
2024-12-24T09:30Z,86,83,low
2024-12-24T10:00Z,89,79,low
2024-12-24T10:30Z,88,85,low
2024-12-24T11:00Z,90,90,low
2024-12-24T11:30Z,91,92,low
2024-12-24T12:00Z,94,93,low
2024-12-24T12:30Z,93,96,low
2024-12-24T13:00Z,87,99,low
2024-12-24T13:30Z,88,101,low
2024-12-24T14:00Z,86,94,low
2024-12-24T14:30Z,94,94,low
2024-12-24T15:00Z,109,92,low
2024-12-24T15:30Z,115,102,moderate
2024-12-24T16:00Z,116,113,moderate
2024-12-24T16:30Z,120,114,moderate
2024-12-24T17:00Z,112,122,moderate
2024-12-24T17:30Z,111,110,moderate
2024-12-24T18:00Z,109,108,low
2024-12-24T18:30Z,102,105,low
2024-12-24T19:00Z,97,103,low
2024-12-24T19:30Z,91,97,low
2024-12-24T20:00Z,81,100,low
2024-12-24T20:30Z,74,91,low
2024-12-24T21:00Z,69,82,low
2024-12-24T21:30Z,65,79,low
2024-12-24T22:00Z,67,74,low
2024-12-24T22:30Z,67,65,low
2024-12-24T23:00Z,72,66,low
2024-12-24T23:30Z,74,67,low
2024-12-25T00:00Z,80,73,low
2024-12-25T00:30Z,88,76,low
2024-12-25T01:00Z,81,84,low
2024-12-25T01:30Z,74,88,low
2024-12-25T02:00Z,79,83,low
2024-12-25T02:30Z,81,78,low
2024-12-25T03:00Z,88,84,low
2024-12-25T03:30Z,91,82,low
2024-12-25T04:00Z,95,91,low
2024-12-25T04:30Z,95,92,low
2024-12-25T05:00Z,95,93,low
2024-12-25T05:30Z,93,96,low
2024-12-25T06:00Z,93,103,low
2024-12-25T06:30Z,98,101,low
2024-12-25T07:00Z,96,96,low
2024-12-25T07:30Z,95,103,low
2024-12-25T08:00Z,90,106,low
2024-12-25T08:30Z,98,103,low
2024-12-25T09:00Z,98,103,low
2024-12-25T09:30Z,102,100,low
2024-12-25T10:00Z,107,107,low
2024-12-25T10:30Z,105,107,low
2024-12-25T11:00Z,107,111,low
2024-12-25T11:30Z,106,107,low
2024-12-25T12:00Z,107,109,low
2024-12-25T12:30Z,112,111,moderate
2024-12-25T13:00Z,112,109,moderate
2024-12-25T13:30Z,113,109,moderate
2024-12-25T14:00Z,116,111,moderate
2024-12-25T14:30Z,114,111,moderate
2024-12-25T15:00Z,112,111,moderate
2024-12-25T15:30Z,106,112,low
2024-12-25T16:00Z,104,114,low
2024-12-25T16:30Z,105,113,low
2024-12-25T17:00Z,107,113,low
2024-12-25T17:30Z,105,106,low
2024-12-25T18:00Z,114,111,moderate
2024-12-25T18:30Z,110,109,moderate
2024-12-25T19:00Z,105,117,low
2024-12-25T19:30Z,106,116,low
2024-12-25T20:00Z,103,108,low
2024-12-25T20:30Z,106,107,low
2024-12-25T21:00Z,107,110,low
2024-12-25T21:30Z,103,109,low
2024-12-25T22:00Z,98,112,low
2024-12-25T22:30Z,88,122,low
2024-12-25T23:00Z,75,107,low
2024-12-25T23:30Z,74,100,low
2024-12-26T00:00Z,75,83,low
2024-12-26T00:30Z,77,95,low
2024-12-26T01:00Z,74,127,low
2024-12-26T01:30Z,71,135,low
2024-12-26T02:00Z,79,141,low
2024-12-26T02:30Z,74,149,low
2024-12-26T03:00Z,74,156,low
2024-12-26T03:30Z,73,86,low
2024-12-26T04:00Z,73,97,low
2024-12-26T04:30Z,77,87,low
2024-12-26T05:00Z,88,99,low
2024-12-26T05:30Z,102,111,low
2024-12-26T06:00Z,119,125,moderate
2024-12-26T06:30Z,134,140,moderate
2024-12-26T07:00Z,160,156,moderate
2024-12-26T07:30Z,163,165,moderate
2024-12-26T08:00Z,157,177,moderate
2024-12-26T08:30Z,163,184,moderate
2024-12-26T09:00Z,158,199,moderate
2024-12-26T09:30Z,166,205,moderate
2024-12-26T10:00Z,175,214,moderate
2024-12-26T10:30Z,181,220,moderate
2024-12-26T11:00Z,190,226,high
2024-12-26T11:30Z,192,230,high
2024-12-26T12:00Z,193,200,high
2024-12-26T12:30Z,197,208,high
2024-12-26T13:00Z,198,210,high
2024-12-26T13:30Z,200,214,high
2024-12-26T14:00Z,200,223,high
2024-12-26T14:30Z,203,228,high
2024-12-26T15:00Z,206,229,high
2024-12-26T15:30Z,206,236,high
2024-12-26T16:00Z,208,244,high
2024-12-26T16:30Z,213,251,high
2024-12-26T17:00Z,212,255,high
2024-12-26T17:30Z,210,253,high
2024-12-26T18:00Z,211,258,high
2024-12-26T18:30Z,213,263,high
2024-12-26T19:00Z,209,270,high
2024-12-26T19:30Z,207,272,high
2024-12-26T20:00Z,208,271,high
2024-12-26T20:30Z,207,275,high
2024-12-26T21:00Z,197,274,high
2024-12-26T21:30Z,193,276,high
2024-12-26T22:00Z,186,275,moderate
2024-12-26T22:30Z,175,275,moderate
2024-12-26T23:00Z,168,277,moderate
2024-12-26T23:30Z,165,181,moderate
2024-12-27T00:00Z,162,184,moderate
2024-12-27T00:30Z,163,187,moderate
2024-12-27T01:00Z,163,187,moderate
2024-12-27T01:30Z,164,190,moderate
2024-12-27T02:00Z,162,191,moderate
2024-12-27T02:30Z,159,197,moderate
2024-12-27T03:00Z,164,202,moderate
2024-12-27T03:30Z,161,208,moderate
2024-12-27T04:00Z,167,213,moderate
2024-12-27T04:30Z,170,221,moderate
2024-12-27T05:00Z,192,223,high
2024-12-27T05:30Z,196,232,high
2024-12-27T06:00Z,216,240,high
2024-12-27T06:30Z,230,249,high
2024-12-27T07:00Z,239,255,high
2024-12-27T07:30Z,239,258,high
2024-12-27T08:00Z,237,265,high
2024-12-27T08:30Z,237,264,high
2024-12-27T09:00Z,234,266,high
2024-12-27T09:30Z,234,267,high
2024-12-27T10:00Z,224,242,high
2024-12-27T10:30Z,223,240,high
2024-12-27T11:00Z,219,232,high
2024-12-27T11:30Z,218,232,high
2024-12-27T12:00Z,218,224,high
2024-12-27T12:30Z,218,225,high
2024-12-27T13:00Z,220,225,high
2024-12-27T13:30Z,221,225,high
2024-12-27T14:00Z,223,229,high
2024-12-27T14:30Z,226,230,high
2024-12-27T15:00Z,228,232,high
2024-12-27T15:30Z,229,233,high
2024-12-27T16:00Z,230,237,high
2024-12-27T16:30Z,230,243,high
2024-12-27T17:00Z,227,242,high
2024-12-27T17:30Z,227,242,high
2024-12-27T18:00Z,233,242,high
2024-12-27T18:30Z,231,240,high
2024-12-27T19:00Z,228,245,high
2024-12-27T19:30Z,230,243,high
2024-12-27T20:00Z,229,241,high
2024-12-27T20:30Z,225,238,high
2024-12-27T21:00Z,217,236,high
2024-12-27T21:30Z,211,227,high
2024-12-27T22:00Z,208,220,high
2024-12-27T22:30Z,199,212,high
2024-12-27T23:00Z,186,207,moderate
2024-12-27T23:30Z,175,202,moderate
2024-12-28T00:00Z,165,189,moderate
2024-12-28T00:30Z,165,184,moderate
2024-12-28T01:00Z,162,171,moderate
2024-12-28T01:30Z,154,177,moderate
2024-12-28T02:00Z,159,166,moderate
2024-12-28T02:30Z,160,162,moderate
2024-12-28T03:00Z,166,165,moderate
2024-12-28T03:30Z,165,167,moderate
2024-12-28T04:00Z,169,172,moderate
2024-12-28T04:30Z,166,170,moderate
2024-12-28T05:00Z,172,171,moderate
2024-12-28T05:30Z,172,175,moderate
2024-12-28T06:00Z,180,180,moderate
2024-12-28T06:30Z,190,179,high
2024-12-28T07:00Z,200,190,high
2024-12-28T07:30Z,201,197,high
2024-12-28T08:00Z,198,207,high
2024-12-28T08:30Z,199,217,high
2024-12-28T09:00Z,185,208,moderate
2024-12-28T09:30Z,187,209,moderate
2024-12-28T10:00Z,180,194,moderate
2024-12-28T10:30Z,179,188,moderate
2024-12-28T11:00Z,176,181,moderate
2024-12-28T11:30Z,173,184,moderate
2024-12-28T12:00Z,173,181,moderate
2024-12-28T12:30Z,171,180,moderate
2024-12-28T13:00Z,173,177,moderate
2024-12-28T13:30Z,171,177,moderate
2024-12-28T14:00Z,173,178,moderate
2024-12-28T14:30Z,175,176,moderate
2024-12-28T15:00Z,186,179,moderate
2024-12-28T15:30Z,190,183,high
2024-12-28T16:00Z,192,192,high
2024-12-28T16:30Z,193,199,high
2024-12-28T17:00Z,187,206,moderate
2024-12-28T17:30Z,185,202,moderate
2024-12-28T18:00Z,187,196,moderate
2024-12-28T18:30Z,186,189,moderate
2024-12-28T19:00Z,187,187,moderate
2024-12-28T19:30Z,188,193,moderate
2024-12-28T20:00Z,188,188,moderate
2024-12-28T20:30Z,182,184,moderate
2024-12-28T21:00Z,173,177,moderate
2024-12-28T21:30Z,170,174,moderate
2024-12-28T22:00Z,162,159,moderate
2024-12-28T22:30Z,148,163,moderate
2024-12-28T23:00Z,127,149,moderate
2024-12-28T23:30Z,124,150,moderate
2024-12-29T00:00Z,122,123,moderate
2024-12-29T00:30Z,122,125,moderate
2024-12-29T01:00Z,113,120,moderate
2024-12-29T01:30Z,104,121,low
2024-12-29T02:00Z,99,108,low
2024-12-29T02:30Z,100,103,low
2024-12-29T03:00Z,104,97,low
2024-12-29T03:30Z,101,98,low
2024-12-29T04:00Z,103,104,low
2024-12-29T04:30Z,100,104,low
2024-12-29T05:00Z,99,103,low
2024-12-29T05:30Z,99,104,low
2024-12-29T06:00Z,99,98,low
2024-12-29T06:30Z,97,104,low
2024-12-29T07:00Z,104,97,low
2024-12-29T07:30Z,107,93,low
2024-12-29T08:00Z,108,102,low
2024-12-29T08:30Z,110,103,moderate
2024-12-29T09:00Z,107,101,low
2024-12-29T09:30Z,106,102,low
2024-12-29T10:00Z,97,101,low
2024-12-29T10:30Z,93,99,low
2024-12-29T11:00Z,89,93,low
2024-12-29T11:30Z,86,92,low
2024-12-29T12:00Z,84,86,low
2024-12-29T12:30Z,83,67,low
2024-12-29T13:00Z,83,84,low
2024-12-29T13:30Z,83,85,low
2024-12-29T14:00Z,83,84,low
2024-12-29T14:30Z,88,81,low
2024-12-29T15:00Z,98,83,low
2024-12-29T15:30Z,103,74,low
2024-12-29T16:00Z,103,100,low
2024-12-29T16:30Z,102,109,low
2024-12-29T17:00Z,101,101,low
2024-12-29T17:30Z,98,102,low
2024-12-29T18:00Z,96,98,low
2024-12-29T18:30Z,93,97,low
2024-12-29T19:00Z,89,92,low
2024-12-29T19:30Z,85,89,low
2024-12-29T20:00Z,77,87,low
2024-12-29T20:30Z,65,83,low
2024-12-29T21:00Z,60,80,low
2024-12-29T21:30Z,56,69,low
2024-12-29T22:00Z,59,69,low
2024-12-29T22:30Z,53,56,low
2024-12-29T23:00Z,60,50,low
2024-12-29T23:30Z,60,41,low
2024-12-30T00:00Z,58,50,low
2024-12-30T00:30Z,63,48,low
2024-12-30T01:00Z,60,47,low
2024-12-30T01:30Z,59,48,low
2024-12-30T02:00Z,60,45,low
2024-12-30T02:30Z,56,44,low
2024-12-30T03:00Z,55,44,low
2024-12-30T03:30Z,56,32,low
2024-12-30T04:00Z,57,43,low
2024-12-30T04:30Z,58,42,low
2024-12-30T05:00Z,60,43,low
2024-12-30T05:30Z,64,44,low
2024-12-30T06:00Z,66,49,low
2024-12-30T06:30Z,70,54,low
2024-12-30T07:00Z,77,56,low
2024-12-30T07:30Z,85,60,low
2024-12-30T08:00Z,86,63,low
2024-12-30T08:30Z,83,68,low
2024-12-30T09:00Z,80,80,low
2024-12-30T09:30Z,70,74,low
2024-12-30T10:00Z,65,70,low
2024-12-30T10:30Z,62,65,low
2024-12-30T11:00Z,57,57,low
2024-12-30T11:30Z,54,59,low
2024-12-30T12:00Z,52,54,low
2024-12-30T12:30Z,51,54,low
2024-12-30T13:00Z,52,52,low
2024-12-30T13:30Z,52,52,low
2024-12-30T14:00Z,53,53,low
2024-12-30T14:30Z,61,56,low
2024-12-30T15:00Z,72,58,low
2024-12-30T15:30Z,83,72,low
