Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2024-01-15T17:00Z,241,232,high
2024-01-15T17:30Z,244,234,high
2024-01-15T18:00Z,245,237,high
2024-01-15T18:30Z,245,243,high
2024-01-15T19:00Z,241,244,high
2024-01-15T19:30Z,250,249,high
2024-01-15T20:00Z,261,246,high
2024-01-15T20:30Z,262,253,high
2024-01-15T21:00Z,265,265,high
2024-01-15T21:30Z,260,262,high
2024-01-15T22:00Z,253,256,high
2024-01-15T22:30Z,252,257,high
2024-01-15T23:00Z,256,243,high
2024-01-15T23:30Z,259,258,high
2024-01-16T00:00Z,256,250,high
2024-01-16T00:30Z,261,261,high
2024-01-16T01:00Z,260,249,high
2024-01-16T01:30Z,263,257,high
2024-01-16T02:00Z,274,262,very high
2024-01-16T02:30Z,278,263,very high
2024-01-16T03:00Z,278,270,very high
2024-01-16T03:30Z,273,277,very high
2024-01-16T04:00Z,276,273,very high
2024-01-16T04:30Z,269,271,high
2024-01-16T05:00Z,271,275,very high
2024-01-16T05:30Z,269,278,high
2024-01-16T06:00Z,275,283,very high
2024-01-16T06:30Z,284,290,very high
2024-01-16T07:00Z,284,283,very high
2024-01-16T07:30Z,285,284,very high
2024-01-16T08:00Z,280,282,very high
2024-01-16T08:30Z,281,273,very high
2024-01-16T09:00Z,278,282,very high
2024-01-16T09:30Z,275,277,very high
2024-01-16T10:00Z,275,275,very high
2024-01-16T10:30Z,272,269,very high
2024-01-16T11:00Z,263,269,high
2024-01-16T11:30Z,263,269,high
2024-01-16T12:00Z,259,264,high
2024-01-16T12:30Z,254,262,high
2024-01-16T13:00Z,253,260,high
2024-01-16T13:30Z,253,256,high
2024-01-16T14:00Z,253,256,high
2024-01-16T14:30Z,258,256,high
2024-01-16T15:00Z,249,254,high
2024-01-16T15:30Z,240,252,high
2024-01-16T16:00Z,236,257,high
2024-01-16T16:30Z,237,253,high
2024-01-16T17:00Z,229,234,high
2024-01-16T17:30Z,229,231,high
2024-01-16T18:00Z,228,225,high
2024-01-16T18:30Z,227,226,high
2024-01-16T19:00Z,237,226,high
2024-01-16T19:30Z,235,227,high
2024-01-16T20:00Z,233,234,high
2024-01-16T20:30Z,231,234,high
2024-01-16T21:00Z,235,224,high
2024-01-16T21:30Z,230,219,high
2024-01-16T22:00Z,221,220,high
2024-01-16T22:30Z,213,207,high
2024-01-16T23:00Z,200,182,high
2024-01-16T23:30Z,201,212,high
2024-01-17T00:00Z,211,204,high
2024-01-17T00:30Z,218,204,high
2024-01-17T01:00Z,220,210,high
2024-01-17T01:30Z,221,213,high
2024-01-17T02:00Z,218,224,high
2024-01-17T02:30Z,225,230,high
2024-01-17T03:00Z,230,231,high
2024-01-17T03:30Z,239,238,high
2024-01-17T04:00Z,247,240,high
2024-01-17T04:30Z,256,244,high
2024-01-17T05:00Z,272,259,very high
2024-01-17T05:30Z,281,267,very high
2024-01-17T06:00Z,283,281,very high
2024-01-17T06:30Z,288,293,very high
2024-01-17T07:00Z,279,290,very high
2024-01-17T07:30Z,286,289,very high
2024-01-17T08:00Z,286,277,very high
2024-01-17T08:30Z,284,281,very high
2024-01-17T09:00Z,276,289,very high
2024-01-17T09:30Z,275,287,very high
2024-01-17T10:00Z,276,279,very high
2024-01-17T10:30Z,273,277,very high
2024-01-17T11:00Z,265,275,high
2024-01-17T11:30Z,269,277,high
2024-01-17T12:00Z,272,271,very high
2024-01-17T12:30Z,268,276,high
2024-01-17T13:00Z,266,278,high
2024-01-17T13:30Z,264,273,high
2024-01-17T14:00Z,260,274,high
2024-01-17T14:30Z,254,274,high
2024-01-17T15:00Z,256,267,high
2024-01-17T15:30Z,262,268,high
2024-01-17T16:00Z,260,269,high
2024-01-17T16:30Z,256,270,high
2024-01-17T17:00Z,255,261,high
2024-01-17T17:30Z,256,260,high
2024-01-17T18:00Z,259,255,high
2024-01-17T18:30Z,257,255,high
2024-01-17T19:00Z,257,260,high
2024-01-17T19:30Z,259,261,high
2024-01-17T20:00Z,259,264,high
2024-01-17T20:30Z,257,265,high
2024-01-17T21:00Z,259,269,high
2024-01-17T21:30Z,256,265,high
2024-01-17T22:00Z,257,260,high
2024-01-17T22:30Z,251,265,high
2024-01-17T23:00Z,243,259,high
2024-01-17T23:30Z,242,260,high
2024-01-18T00:00Z,239,253,high
2024-01-18T00:30Z,232,253,high
2024-01-18T01:00Z,222,256,high
2024-01-18T01:30Z,209,244,high
2024-01-18T02:00Z,210,234,high
2024-01-18T02:30Z,214,221,high
2024-01-18T03:00Z,216,221,high
2024-01-18T03:30Z,216,217,high
2024-01-18T04:00Z,223,227,high
2024-01-18T04:30Z,234,229,high
2024-01-18T05:00Z,238,237,high
2024-01-18T05:30Z,244,248,high
2024-01-18T06:00Z,254,267,high
2024-01-18T06:30Z,260,266,high
2024-01-18T07:00Z,263,266,high
2024-01-18T07:30Z,263,271,high
2024-01-18T08:00Z,265,277,high
2024-01-18T08:30Z,268,265,high
2024-01-18T09:00Z,267,277,high
2024-01-18T09:30Z,261,250,high
2024-01-18T10:00Z,255,278,high
2024-01-18T10:30Z,248,270,high
2024-01-18T11:00Z,239,271,high
2024-01-18T11:30Z,230,262,high
2024-01-18T12:00Z,232,250,high
2024-01-18T12:30Z,233,245,high
2024-01-18T13:00Z,234,233,high
2024-01-18T13:30Z,231,231,high
2024-01-18T14:00Z,228,244,high
2024-01-18T14:30Z,229,241,high
2024-01-18T15:00Z,224,246,high
2024-01-18T15:30Z,227,238,high
2024-01-18T16:00Z,238,243,high
2024-01-18T16:30Z,239,240,high
2024-01-18T17:00Z,240,241,high
2024-01-18T17:30Z,237,243,high
2024-01-18T18:00Z,234,238,high
2024-01-18T18:30Z,238,240,high
2024-01-18T19:00Z,246,236,high
2024-01-18T19:30Z,244,241,high
2024-01-18T20:00Z,234,250,high
2024-01-18T20:30Z,226,251,high
2024-01-18T21:00Z,213,239,high
2024-01-18T21:30Z,206,228,high
2024-01-18T22:00Z,205,218,high
2024-01-18T22:30Z,196,213,high
2024-01-18T23:00Z,189,195,moderate
2024-01-18T23:30Z,181,193,moderate
2024-01-19T00:00Z,179,193,moderate
2024-01-19T00:30Z,184,188,moderate
2024-01-19T01:00Z,175,182,moderate
2024-01-19T01:30Z,175,185,moderate
2024-01-19T02:00Z,177,180,moderate
2024-01-19T02:30Z,174,179,moderate
2024-01-19T03:00Z,177,180,moderate
2024-01-19T03:30Z,178,179,moderate
2024-01-19T04:00Z,185,182,moderate
2024-01-19T04:30Z,187,156,moderate
2024-01-19T05:00Z,198,188,high
2024-01-19T05:30Z,206,190,high
2024-01-19T06:00Z,225,198,high
2024-01-19T06:30Z,240,213,high
2024-01-19T07:00Z,242,233,high
2024-01-19T07:30Z,241,246,high
2024-01-19T08:00Z,235,242,high
2024-01-19T08:30Z,237,224,high
2024-01-19T09:00Z,235,235,high
2024-01-19T09:30Z,228,238,high
2024-01-19T10:00Z,225,237,high
2024-01-19T10:30Z,216,225,high
2024-01-19T11:00Z,209,227,high
2024-01-19T11:30Z,200,212,high
2024-01-19T12:00Z,194,213,high
2024-01-19T12:30Z,187,207,moderate
2024-01-19T13:00Z,175,203,moderate
2024-01-19T13:30Z,183,198,moderate
2024-01-19T14:00Z,184,185,moderate
2024-01-19T14:30Z,196,193,high
2024-01-19T15:00Z,205,194,high
2024-01-19T15:30Z,211,201,high
2024-01-19T16:00Z,209,220,high
2024-01-19T16:30Z,220,218,high
2024-01-19T17:00Z,217,215,high
2024-01-19T17:30Z,214,220,high
2024-01-19T18:00Z,210,217,high
2024-01-19T18:30Z,207,215,high
2024-01-19T19:00Z,209,209,high
2024-01-19T19:30Z,202,212,high
2024-01-19T20:00Z,191,211,high
2024-01-19T20:30Z,181,203,moderate
2024-01-19T21:00Z,177,190,moderate
2024-01-19T21:30Z,167,175,moderate
2024-01-19T22:00Z,155,161,moderate
2024-01-19T22:30Z,135,154,moderate
2024-01-19T23:00Z,117,154,moderate
2024-01-19T23:30Z,109,148,low
2024-01-20T00:00Z,109,151,low
2024-01-20T00:30Z,111,84,moderate
2024-01-20T01:00Z,110,128,moderate
2024-01-20T01:30Z,106,113,low
2024-01-20T02:00Z,103,114,low
2024-01-20T02:30Z,100,116,low
2024-01-20T03:00Z,99,109,low
2024-01-20T03:30Z,95,105,low
2024-01-20T04:00Z,96,103,low
2024-01-20T04:30Z,95,98,low
2024-01-20T05:00Z,95,98,low
2024-01-20T05:30Z,96,97,low
2024-01-20T06:00Z,104,100,low
2024-01-20T06:30Z,114,100,moderate
2024-01-20T07:00Z,126,101,moderate
2024-01-20T07:30Z,132,114,moderate
2024-01-20T08:00Z,138,121,moderate
2024-01-20T08:30Z,143,121,moderate
2024-01-20T09:00Z,139,137,moderate
2024-01-20T09:30Z,141,138,moderate
2024-01-20T10:00Z,133,134,moderate
2024-01-20T10:30Z,132,135,moderate
2024-01-20T11:00Z,125,136,moderate
2024-01-20T11:30Z,119,136,moderate
2024-01-20T12:00Z,111,126,moderate
2024-01-20T12:30Z,109,123,low
2024-01-20T13:00Z,114,115,moderate
2024-01-20T13:30Z,118,113,moderate
2024-01-20T14:00Z,125,116,moderate
2024-01-20T14:30Z,128,118,moderate
2024-01-20T15:00Z,139,131,moderate
2024-01-20T15:30Z,142,127,moderate
2024-01-20T16:00Z,144,137,moderate
2024-01-20T16:30Z,149,140,moderate
2024-01-20T17:00Z,150,146,moderate
2024-01-20T17:30Z,149,161,moderate
2024-01-20T18:00Z,147,140,moderate
2024-01-20T18:30Z,145,129,moderate
2024-01-20T19:00Z,144,149,moderate
2024-01-20T19:30Z,139,131,moderate
2024-01-20T20:00Z,132,135,moderate
2024-01-20T20:30Z,120,120,moderate
2024-01-20T21:00Z,105,119,low
2024-01-20T21:30Z,102,115,low
2024-01-20T22:00Z,94,97,low
2024-01-20T22:30Z,79,112,low
2024-01-20T23:00Z,65,98,low
2024-01-20T23:30Z,60,87,low
2024-01-21T00:00Z,60,71,low
2024-01-21T00:30Z,62,61,low
2024-01-21T01:00Z,62,63,low
2024-01-21T01:30Z,64,67,low
2024-01-21T02:00Z,65,65,low
2024-01-21T02:30Z,67,68,low
2024-01-21T03:00Z,74,68,low
2024-01-21T03:30Z,74,68,low
2024-01-21T04:00Z,75,75,low
2024-01-21T04:30Z,72,79,low
2024-01-21T05:00Z,67,73,low
2024-01-21T05:30Z,68,71,low
2024-01-21T06:00Z,69,67,low
2024-01-21T06:30Z,68,64,low
2024-01-21T07:00Z,67,67,low
2024-01-21T07:30Z,67,70,low
2024-01-21T08:00Z,58,65,low
2024-01-21T08:30Z,58,63,low
2024-01-21T09:00Z,57,58,low
2024-01-21T09:30Z,56,56,low
2024-01-21T10:00Z,57,58,low
2024-01-21T10:30Z,62,55,low
2024-01-21T11:00Z,61,54,low
2024-01-21T11:30Z,59,56,low
2024-01-21T12:00Z,65,59,low
2024-01-21T12:30Z,69,57,low
2024-01-21T13:00Z,74,62,low
2024-01-21T13:30Z,75,67,low
2024-01-21T14:00Z,76,69,low
2024-01-21T14:30Z,79,72,low
2024-01-21T15:00Z,82,74,low
2024-01-21T15:30Z,90,78,low
2024-01-21T16:00Z,97,83,low
2024-01-21T16:30Z,101,90,low
2024-01-21T17:00Z,108,109,low
2024-01-21T17:30Z,113,99,moderate
2024-01-21T18:00Z,113,94,moderate
2024-01-21T18:30Z,114,99,moderate
2024-01-21T19:00Z,110,89,moderate
2024-01-21T19:30Z,117,104,moderate
2024-01-21T20:00Z,123,102,moderate
2024-01-21T20:30Z,127,108,moderate
2024-01-21T21:00Z,128,114,moderate
2024-01-21T21:30Z,128,108,moderate
2024-01-21T22:00Z,117,109,moderate
2024-01-21T22:30Z,107,118,low
2024-01-21T23:00Z,113,119,moderate
2024-01-21T23:30Z,110,101,moderate
2024-01-22T00:00Z,115,113,moderate
2024-01-22T00:30Z,124,117,moderate
2024-01-22T01:00Z,132,122,moderate
2024-01-22T01:30Z,129,128,moderate
2024-01-22T02:00Z,121,133,moderate
2024-01-22T02:30Z,112,138,moderate
2024-01-22T03:00Z,101,122,low
2024-01-22T03:30Z,87,116,low
2024-01-22T04:00Z,84,104,low
2024-01-22T04:30Z,85,89,low
2024-01-22T05:00Z,88,84,low
2024-01-22T05:30Z,91,85,low
2024-01-22T06:00Z,84,91,low
2024-01-22T06:30Z,93,95,low
2024-01-22T07:00Z,108,89,low
2024-01-22T07:30Z,109,90,low
2024-01-22T08:00Z,105,88,low
2024-01-22T08:30Z,108,98,low
2024-01-22T09:00Z,104,101,low
2024-01-22T09:30Z,99,110,low
2024-01-22T10:00Z,93,98,low
2024-01-22T10:30Z,88,94,low
2024-01-22T11:00Z,86,90,low
2024-01-22T11:30Z,82,81,low
2024-01-22T12:00Z,80,82,low
2024-01-22T12:30Z,77,80,low
2024-01-22T13:00Z,72,77,low
2024-01-22T13:30Z,69,74,low
2024-01-22T14:00Z,72,70,low
2024-01-22T14:30Z,80,67,low
2024-01-22T15:00Z,82,67,low
2024-01-22T15:30Z,92,80,low
2024-01-22T16:00Z,98,86,low
2024-01-22T16:30Z,100,92,low
2024-01-22T17:00Z,111,102,moderate
2024-01-22T17:30Z,110,99,moderate
2024-01-22T18:00Z,105,98,low
2024-01-22T18:30Z,104,97,low
2024-01-22T19:00Z,106,90,low
2024-01-22T19:30Z,98,91,low
2024-01-22T20:00Z,92,89,low
2024-01-22T20:30Z,85,95,low
2024-01-22T21:00Z,74,86,low
2024-01-22T21:30Z,58,76,low
2024-01-22T22:00Z,63,68,low
2024-01-22T22:30Z,58,55,low
2024-01-22T23:00Z,59,59,low
2024-01-22T23:30Z,59,59,low
2024-01-23T00:00Z,61,63,low
2024-01-23T00:30Z,67,59,low
2024-01-23T01:00Z,58,62,low
2024-01-23T01:30Z,58,69,low
2024-01-23T02:00Z,60,57,low
2024-01-23T02:30Z,61,57,low
2024-01-23T03:00Z,68,57,low
2024-01-23T03:30Z,69,64,low
2024-01-23T04:00Z,66,68,low
2024-01-23T04:30Z,74,71,low
2024-01-23T05:00Z,78,68,low
2024-01-23T05:30Z,86,75,low
2024-01-23T06:00Z,94,88,low
2024-01-23T06:30Z,117,95,moderate
2024-01-23T07:00Z,135,118,moderate
2024-01-23T07:30Z,138,129,moderate
2024-01-23T08:00Z,134,140,moderate
2024-01-23T08:30Z,138,141,moderate
2024-01-23T09:00Z,140,129,moderate
2024-01-23T09:30Z,137,123,moderate
2024-01-23T10:00Z,138,125,moderate
2024-01-23T10:30Z,136,119,moderate
2024-01-23T11:00Z,131,132,moderate
2024-01-23T11:30Z,127,123,moderate
2024-01-23T12:00Z,121,116,moderate
2024-01-23T12:30Z,115,113,moderate
2024-01-23T13:00Z,108,108,low
2024-01-23T13:30Z,99,100,low
2024-01-23T14:00Z,112,92,moderate
2024-01-23T14:30Z,111,89,moderate
2024-01-23T15:00Z,115,109,moderate
2024-01-23T15:30Z,118,111,moderate
2024-01-23T16:00Z,119,117,moderate
2024-01-23T16:30Z,122,117,moderate
2024-01-23T17:00Z,114,129,moderate
2024-01-23T17:30Z,116,126,moderate
2024-01-23T18:00Z,113,119,moderate
2024-01-23T18:30Z,109,114,low
2024-01-23T19:00Z,106,111,low
2024-01-23T19:30Z,95,110,low
2024-01-23T20:00Z,87,114,low
2024-01-23T20:30Z,79,104,low
2024-01-23T21:00Z,73,93,low
2024-01-23T21:30Z,64,77,low
2024-01-23T22:00Z,73,88,low
2024-01-23T22:30Z,70,64,low
2024-01-23T23:00Z,71,85,low
2024-01-23T23:30Z,69,73,low
2024-01-24T00:00Z,70,78,low
2024-01-24T00:30Z,68,73,low
2024-01-24T01:00Z,68,72,low
2024-01-24T01:30Z,66,71,low
2024-01-24T02:00Z,69,69,low
2024-01-24T02:30Z,69,67,low
2024-01-24T03:00Z,70,69,low
2024-01-24T03:30Z,70,67,low
2024-01-24T04:00Z,74,68,low
2024-01-24T04:30Z,74,68,low
2024-01-24T05:00Z,67,69,low
2024-01-24T05:30Z,69,71,low
2024-01-24T06:00Z,63,68,low
2024-01-24T06:30Z,74,67,low
2024-01-24T07:00Z,87,67,low
2024-01-24T07:30Z,97,72,low
2024-01-24T08:00Z,103,82,low
2024-01-24T08:30Z,105,93,low
2024-01-24T09:00Z,103,92,low
2024-01-24T09:30Z,98,89,low
2024-01-24T10:00Z,94,95,low
2024-01-24T10:30Z,94,95,low
2024-01-24T11:00Z,90,85,low
2024-01-24T11:30Z,86,84,low
2024-01-24T12:00Z,87,76,low
2024-01-24T12:30Z,86,82,low
2024-01-24T13:00Z,85,81,low
2024-01-24T13:30Z,91,86,low
2024-01-24T14:00Z,98,84,low
2024-01-24T14:30Z,104,87,low
2024-01-24T15:00Z,110,94,moderate
2024-01-24T15:30Z,120,106,moderate
2024-01-24T16:00Z,133,121,moderate
2024-01-24T16:30Z,145,140,moderate
2024-01-24T17:00Z,149,143,moderate
2024-01-24T17:30Z,149,148,moderate
2024-01-24T18:00Z,150,154,moderate
2024-01-24T18:30Z,157,148,moderate
2024-01-24T19:00Z,163,150,moderate
2024-01-24T19:30Z,161,157,moderate
2024-01-24T20:00Z,157,158,moderate
2024-01-24T20:30Z,157,166,moderate
2024-01-24T21:00Z,156,164,moderate
2024-01-24T21:30Z,142,160,moderate
2024-01-24T22:00Z,136,159,moderate
2024-01-24T22:30Z,132,164,moderate
2024-01-24T23:00Z,120,133,moderate
2024-01-24T23:30Z,123,128,moderate
2024-01-25T00:00Z,129,117,moderate
2024-01-25T00:30Z,135,125,moderate
2024-01-25T01:00Z,135,133,moderate
2024-01-25T01:30Z,135,132,moderate
2024-01-25T02:00Z,133,131,moderate
2024-01-25T02:30Z,133,106,moderate
2024-01-25T03:00Z,132,127,moderate
2024-01-25T03:30Z,124,133,moderate
2024-01-25T04:00Z,121,133,moderate
2024-01-25T04:30Z,120,123,moderate
2024-01-25T05:00Z,131,121,moderate
2024-01-25T05:30Z,146,124,moderate
2024-01-25T06:00Z,165,143,moderate
2024-01-25T06:30Z,180,158,moderate
2024-01-25T07:00Z,179,176,moderate
2024-01-25T07:30Z,181,189,moderate
2024-01-25T08:00Z,179,180,moderate
2024-01-25T08:30Z,172,178,moderate
2024-01-25T09:00Z,169,171,moderate
2024-01-25T09:30Z,164,172,moderate
2024-01-25T10:00Z,160,156,moderate
2024-01-25T10:30Z,152,159,moderate
2024-01-25T11:00Z,149,158,moderate
2024-01-25T11:30Z,146,151,moderate
2024-01-25T12:00Z,152,148,moderate
2024-01-25T12:30Z,149,147,moderate
2024-01-25T13:00Z,149,151,moderate
2024-01-25T13:30Z,148,149,moderate
2024-01-25T14:00Z,152,150,moderate
2024-01-25T14:30Z,153,151,moderate
2024-01-25T15:00Z,152,152,moderate
2024-01-25T15:30Z,151,155,moderate
2024-01-25T16:00Z,152,160,moderate
2024-01-25T16:30Z,156,160,moderate
2024-01-25T17:00Z,159,158,moderate
2024-01-25T17:30Z,156,156,moderate
2024-01-25T18:00Z,155,154,moderate
2024-01-25T18:30Z,154,148,moderate
2024-01-25T19:00Z,162,145,moderate
2024-01-25T19:30Z,159,139,moderate
2024-01-25T20:00Z,148,150,moderate
2024-01-25T20:30Z,133,145,moderate
2024-01-25T21:00Z,112,132,moderate
2024-01-25T21:30Z,100,121,low
2024-01-25T22:00Z,89,112,low
2024-01-25T22:30Z,76,94,low
2024-01-25T23:00Z,65,82,low
2024-01-25T23:30Z,62,75,low
2024-01-26T00:00Z,66,66,low
2024-01-26T00:30Z,74,60,low
2024-01-26T01:00Z,66,65,low
2024-01-26T01:30Z,63,70,low
2024-01-26T02:00Z,59,67,low
2024-01-26T02:30Z,55,62,low
2024-01-26T03:00Z,51,58,low
2024-01-26T03:30Z,52,53,low
2024-01-26T04:00Z,60,53,low
2024-01-26T04:30Z,56,52,low
2024-01-26T05:00Z,53,49,low
2024-01-26T05:30Z,62,48,low
2024-01-26T06:00Z,58,48,low
2024-01-26T06:30Z,72,51,low
2024-01-26T07:00Z,81,55,low
2024-01-26T07:30Z,84,57,low
2024-01-26T08:00Z,80,61,low
2024-01-26T08:30Z,82,69,low
2024-01-26T09:00Z,76,70,low
2024-01-26T09:30Z,66,71,low
2024-01-26T10:00Z,60,77,low
2024-01-26T10:30Z,54,70,low
2024-01-26T11:00Z,48,69,low
2024-01-26T11:30Z,44,57,low
2024-01-26T12:00Z,44,50,low
2024-01-26T12:30Z,45,45,low
2024-01-26T13:00Z,49,45,low
2024-01-26T13:30Z,49,48,low
2024-01-26T14:00Z,54,46,low
2024-01-26T14:30Z,62,54,low
2024-01-26T15:00Z,70,50,low
2024-01-26T15:30Z,86,64,low
2024-01-26T16:00Z,110,68,moderate
2024-01-26T16:30Z,125,103,moderate
2024-01-26T17:00Z,131,130,moderate
2024-01-26T17:30Z,135,135,moderate
2024-01-26T18:00Z,133,130,moderate
2024-01-26T18:30Z,126,128,moderate
2024-01-26T19:00Z,127,129,moderate
2024-01-26T19:30Z,126,124,moderate
2024-01-26T20:00Z,128,127,moderate
2024-01-26T20:30Z,119,114,moderate
2024-01-26T21:00Z,122,128,moderate
2024-01-26T21:30Z,114,129,moderate
2024-01-26T22:00Z,111,123,moderate
2024-01-26T22:30Z,100,114,low
2024-01-26T23:00Z,84,110,low
2024-01-26T23:30Z,84,108,low
2024-01-27T00:00Z,85,115,low
2024-01-27T00:30Z,92,117,low
2024-01-27T01:00Z,85,117,low
2024-01-27T01:30Z,89,118,low
2024-01-27T02:00Z,88,118,low
2024-01-27T02:30Z,90,125,low
2024-01-27T03:00Z,95,133,low
2024-01-27T03:30Z,95,136,low
2024-01-27T04:00Z,97,101,low
2024-01-27T04:30Z,99,96,low
2024-01-27T05:00Z,91,99,low
2024-01-27T05:30Z,93,102,low
2024-01-27T06:00Z,100,93,low
2024-01-27T06:30Z,113,93,moderate
2024-01-27T07:00Z,116,104,moderate
2024-01-27T07:30Z,119,116,moderate
2024-01-27T08:00Z,107,117,low
2024-01-27T08:30Z,108,113,low
2024-01-27T09:00Z,97,111,low
2024-01-27T09:30Z,97,109,low
2024-01-27T10:00Z,94,98,low
2024-01-27T10:30Z,86,100,low
2024-01-27T11:00Z,84,98,low
2024-01-27T11:30Z,74,100,low
2024-01-27T12:00Z,69,100,low
2024-01-27T12:30Z,68,103,low
2024-01-27T13:00Z,68,105,low
2024-01-27T13:30Z,66,108,low
2024-01-27T14:00Z,71,109,low
2024-01-27T14:30Z,81,110,low
2024-01-27T15:00Z,99,74,low
2024-01-27T15:30Z,113,77,moderate
2024-01-27T16:00Z,126,103,moderate
2024-01-27T16:30Z,129,118,moderate
2024-01-27T17:00Z,128,141,moderate
2024-01-27T17:30Z,129,135,moderate
2024-01-27T18:00Z,129,129,moderate
2024-01-27T18:30Z,128,131,moderate
2024-01-27T19:00Z,130,128,moderate
2024-01-27T19:30Z,121,128,moderate
2024-01-27T20:00Z,130,131,moderate
2024-01-27T20:30Z,122,128,moderate
2024-01-27T21:00Z,122,129,moderate
2024-01-27T21:30Z,111,119,moderate
2024-01-27T22:00Z,94,120,low
2024-01-27T22:30Z,83,107,low
2024-01-27T23:00Z,86,115,low
2024-01-27T23:30Z,83,86,low
2024-01-28T00:00Z,86,83,low
2024-01-28T00:30Z,89,84,low
2024-01-28T01:00Z,85,84,low
2024-01-28T01:30Z,81,88,low
2024-01-28T02:00Z,84,81,low
2024-01-28T02:30Z,79,81,low
2024-01-28T03:00Z,78,85,low
2024-01-28T03:30Z,78,78,low
2024-01-28T04:00Z,79,77,low
2024-01-28T04:30Z,78,73,low
2024-01-28T05:00Z,76,75,low
2024-01-28T05:30Z,76,74,low
2024-01-28T06:00Z,77,73,low
2024-01-28T06:30Z,82,72,low
2024-01-28T07:00Z,85,73,low
2024-01-28T07:30Z,87,76,low
2024-01-28T08:00Z,88,77,low
2024-01-28T08:30Z,87,58,low
2024-01-28T09:00Z,72,80,low
2024-01-28T09:30Z,68,83,low
2024-01-28T10:00Z,63,67,low
2024-01-28T10:30Z,60,64,low
2024-01-28T11:00Z,59,61,low
2024-01-28T11:30Z,58,57,low
2024-01-28T12:00Z,59,57,low
2024-01-28T12:30Z,57,54,low
2024-01-28T13:00Z,50,54,low
2024-01-28T13:30Z,53,59,low
2024-01-28T14:00Z,62,50,low
2024-01-28T14:30Z,67,51,low
2024-01-28T15:00Z,67,57,low
2024-01-28T15:30Z,73,58,low
2024-01-28T16:00Z,72,65,low
2024-01-28T16:30Z,84,70,low
2024-01-28T17:00Z,90,73,low
2024-01-28T17:30Z,90,82,low
2024-01-28T18:00Z,88,86,low
2024-01-28T18:30Z,93,86,low
2024-01-28T19:00Z,94,84,low
2024-01-28T19:30Z,92,94,low
2024-01-28T20:00Z,82,92,low
2024-01-28T20:30Z,78,91,low
2024-01-28T21:00Z,75,79,low
2024-01-28T21:30Z,72,77,low
2024-01-28T22:00Z,67,72,low
2024-01-28T22:30Z,66,72,low
2024-01-28T23:00Z,68,66,low
2024-01-28T23:30Z,71,61,low
2024-01-29T00:00Z,75,65,low
2024-01-29T00:30Z,89,68,low
2024-01-29T01:00Z,93,76,low
2024-01-29T01:30Z,101,81,low
2024-01-29T02:00Z,108,90,low
2024-01-29T02:30Z,111,99,moderate
2024-01-29T03:00Z,114,106,moderate
2024-01-29T03:30Z,121,109,moderate
2024-01-29T04:00Z,123,114,moderate
2024-01-29T04:30Z,134,123,moderate
2024-01-29T05:00Z,168,132,moderate
2024-01-29T05:30Z,192,148,high
2024-01-29T06:00Z,232,193,high
2024-01-29T06:30Z,247,218,high
2024-01-29T07:00Z,250,247,high
2024-01-29T07:30Z,253,271,high
2024-01-29T08:00Z,237,259,high
2024-01-29T08:30Z,241,256,high
2024-01-29T09:00Z,241,239,high
2024-01-29T09:30Z,242,246,high
2024-01-29T10:00Z,241,247,high
2024-01-29T10:30Z,238,246,high
2024-01-29T11:00Z,235,245,high
2024-01-29T11:30Z,236,243,high
2024-01-29T12:00Z,239,243,high
2024-01-29T12:30Z,240,241,high
2024-01-29T13:00Z,235,241,high
2024-01-29T13:30Z,230,245,high
2024-01-29T14:00Z,229,240,high
2024-01-29T14:30Z,231,236,high
2024-01-29T15:00Z,223,233,high
2024-01-29T15:30Z,221,239,high
2024-01-29T16:00Z,223,235,high
2024-01-29T16:30Z,218,227,high
2024-01-29T17:00Z,210,229,high
2024-01-29T17:30Z,208,226,high
2024-01-29T18:00Z,212,215,high
2024-01-29T18:30Z,206,208,high
2024-01-29T19:00Z,212,212,high
2024-01-29T19:30Z,198,210,high
2024-01-29T20:00Z,181,204,moderate
2024-01-29T20:30Z,174,190,moderate
2024-01-29T21:00Z,164,181,moderate
2024-01-29T21:30Z,151,174,moderate
2024-01-29T22:00Z,146,156,moderate
2024-01-29T22:30Z,130,140,moderate
2024-01-29T23:00Z,113,121,moderate
2024-01-29T23:30Z,100,123,low
2024-01-30T00:00Z,96,103,low
2024-01-30T00:30Z,97,98,low
2024-01-30T01:00Z,86,96,low
2024-01-30T01:30Z,83,97,low
2024-01-30T02:00Z,82,81,low
2024-01-30T02:30Z,82,76,low
2024-01-30T03:00Z,82,82,low
2024-01-30T03:30Z,82,82,low
2024-01-30T04:00Z,87,78,low
2024-01-30T04:30Z,95,83,low
2024-01-30T05:00Z,121,86,moderate
2024-01-30T05:30Z,142,99,moderate
2024-01-30T06:00Z,181,144,moderate
2024-01-30T06:30Z,199,158,high
2024-01-30T07:00Z,202,202,high
2024-01-30T07:30Z,194,203,high
2024-01-30T08:00Z,193,211,high
2024-01-30T08:30Z,195,194,high
2024-01-30T09:00Z,188,193,moderate
2024-01-30T09:30Z,188,201,moderate
2024-01-30T10:00Z,183,197,moderate
2024-01-30T10:30Z,178,196,moderate
2024-01-30T11:00Z,181,195,moderate
2024-01-30T11:30Z,183,180,moderate
