House number,WFH Type,Operation,Solar,Battery,PV,Cost
39,T3,hybrid_bidirectional,best,3.125,0.9,3390.0
40,T1,safe_unidirectional,worst,22.375,3.98571,19110.0
40,T1,safe_unidirectional,best,16.75,1.88571,12000.0
40,T1,hybrid_bidirectional,worst,12.5,1.88571,9960.0
40,T1,hybrid_bidirectional,best,9.75,1.37143,7560.0
40,T2,safe_unidirectional,worst,18.1875,1.88571,12690.0
40,T2,safe_unidirectional,best,14.125,1.45714,9840.0
40,T2,hybrid_bidirectional,worst,6.375,1.41429,6030.0
40,T2,hybrid_bidirectional,best,4.4375,1.07143,4380.0
40,T3,safe_unidirectional,worst,15.3125,1.62857,10770.0
40,T3,safe_unidirectional,best,11.625,1.24286,8190.0
40,T3,hybrid_bidirectional,worst,5.625,1.24286,5310.0
40,T3,hybrid_bidirectional,best,3.75,0.985714,3870.0
41,T1,safe_unidirectional,best,16.1875,2.18571,12360.0
41,T1,hybrid_bidirectional,worst,11.6875,1.88571,9570.0
41,T1,hybrid_bidirectional,best,8.5,1.41429,7050.0
41,T2,safe_unidirectional,worst,17.375,2.27143,13110.0
41,T2,safe_unidirectional,best,13.0625,1.84286,10140.0
41,T2,hybrid_bidirectional,worst,6.125,1.5,6090.0
41,T2,hybrid_bidirectional,best,3.25,1.32857,4350.0
41,T3,safe_unidirectional,worst,14.625,1.88571,10980.0
41,T3,safe_unidirectional,best,11.0625,1.5,8460.0
41,T3,hybrid_bidirectional,worst,5.6875,1.45714,5790.0
41,T3,hybrid_bidirectional,best,3.375,1.15714,4050.0
42,T1,safe_unidirectional,worst,23.5,2.27143,16050.0
42,T1,safe_unidirectional,best,17.875,1.62857,12000.0
42,T1,hybrid_bidirectional,worst,13.25,1.92857,10410.0
42,T1,hybrid_bidirectional,best,9.25,1.45714,7500.0
42,T2,safe_unidirectional,worst,19.0625,1.62857,12570.0
42,T2,safe_unidirectional,best,15.25,1.2,9840.0
42,T2,hybrid_bidirectional,worst,6.875,1.28571,6000.0
42,T2,hybrid_bidirectional,best,4.5625,0.985714,4260.0
42,T3,safe_unidirectional,worst,15.75,1.41429,10530.0
42,T3,safe_unidirectional,best,11.8125,1.15714,8100.0
42,T3,hybrid_bidirectional,worst,6.375,1.07143,5310.0
42,T3,hybrid_bidirectional,best,4.3125,0.814286,3780.0
43,T1,safe_unidirectional,worst,24.25,2.14286,16140.0
43,T1,safe_unidirectional,best,18.0625,1.62857,12090.0
43,T1,hybrid_bidirectional,worst,12.0625,2.01429,10020.0
43,T1,hybrid_bidirectional,best,9.8125,1.45714,7770.0
43,T2,safe_unidirectional,worst,17.5,1.88571,12360.0
43,T2,safe_unidirectional,best,14.375,1.41429,9870.0
43,T2,hybrid_bidirectional,worst,6.9375,1.32857,6120.0
43,T2,hybrid_bidirectional,best,4.75,1.07143,4530.0
43,T3,safe_unidirectional,best,12.1875,1.07143,8100.0
43,T3,hybrid_bidirectional,worst,5.9375,1.2,5370.0
43,T3,hybrid_bidirectional,best,3.9375,0.942857,3870.0
44,T1,safe_unidirectional,worst,23.625,2.57143,16740.0
44,T1,safe_unidirectional,best,16.0625,2.1,12120.0
44,T1,hybrid_bidirectional,worst,13.25,2.14286,10860.0
44,T1,hybrid_bidirectional,best,9.75,1.75714,8370.0
44,T2,safe_unidirectional,worst,17.1875,2.14286,12750.0
44,T2,safe_unidirectional,best,12.75,1.75714,9810.0
44,T2,hybrid_bidirectional,worst,5.3125,1.71429,6150.0
44,T2,hybrid_bidirectional,best,3.875,1.32857,4650.0
44,T3,safe_unidirectional,worst,14.125,1.88571,10740.0
44,T3,safe_unidirectional,best,10.6875,1.5,8280.0
44,T3,hybrid_bidirectional,worst,4.4375,1.54286,5370.0
44,T3,hybrid_bidirectional,best,2.9375,1.2,3930.0
45,T1,safe_unidirectional,worst,21.1875,2.1,14580.0
45,T1,safe_unidirectional,best,15.875,1.62857,11040.0
45,T1,hybrid_bidirectional,best,8.75,1.45714,7260.0
45,T2,safe_unidirectional,worst,16.5,1.62857,11340.0
45,T2,safe_unidirectional,best,12.8125,1.2,8670.0
45,T2,hybrid_bidirectional,worst,5.375,1.32857,5370.0
45,T2,hybrid_bidirectional,best,3.625,1.07143,3990.0
45,T3,safe_unidirectional,worst,13.4375,1.28571,9150.0
45,T3,safe_unidirectional,best,10.4375,0.942857,6990.0
45,T3,hybrid_bidirectional,best,3.3125,0.771429,3210.0
46,T1,safe_unidirectional,best,19.8125,1.71429,13110.0
46,T1,hybrid_bidirectional,worst,13.4375,2.05714,10770.0
46,T1,hybrid_bidirectional,best,10.125,1.62857,8280.0
46,T2,safe_unidirectional,worst,19.75,2.01429,13710.0
46,T2,safe_unidirectional,best,15.9375,1.62857,11070.0
46,T2,hybrid_bidirectional,worst,7.6875,1.5,6840.0
46,T2,hybrid_bidirectional,best,5.5625,1.07143,4920.0
46,T3,safe_unidirectional,worst,17.4375,1.67143,11880.0
46,T3,safe_unidirectional,best,14.0625,1.2,9270.0
46,T3,hybrid_bidirectional,worst,6.875,1.28571,6000.0
46,T3,hybrid_bidirectional,best,4.5,1.07143,4410.0
47,T1,safe_unidirectional,worst,20.4375,2.18571,14400.0
47,T1,safe_unidirectional,best,15.8125,1.75714,11280.0
47,T1,hybrid_bidirectional,worst,12.5625,2.01429,10260.0
47,T1,hybrid_bidirectional,best,9.3125,1.5,7620.0
47,T2,safe_unidirectional,worst,15.8125,1.75714,11280.0
47,T2,safe_unidirectional,best,12.1875,1.41429,8820.0
47,T2,hybrid_bidirectional,worst,5.5625,1.45714,5730.0
47,T2,hybrid_bidirectional,best,4.0625,1.07143,4200.0
47,T3,safe_unidirectional,worst,13.375,1.41429,9390.0
47,T3,safe_unidirectional,best,10.4375,1.07143,7260.0
47,T3,hybrid_bidirectional,worst,5.125,1.07143,4710.0
47,T3,hybrid_bidirectional,best,3.4375,0.814286,3360.0
48,T1,safe_unidirectional,worst,19.1875,2.27143,13980.0
48,T1,safe_unidirectional,best,16.3125,1.62857,11250.0
48,T1,hybrid_bidirectional,worst,11.375,1.88571,9420.0
48,T1,hybrid_bidirectional,best,8.25,1.5,7110.0
48,T2,safe_unidirectional,worst,16.3125,1.71429,11430.0
48,T2,safe_unidirectional,best,12.25,1.45714,8940.0
48,T2,hybrid_bidirectional,best,3.8125,1.11429,4170.0
48,T3,safe_unidirectional,worst,13.1875,1.41429,9300.0
48,T3,safe_unidirectional,best,9.5,1.2,7080.0
48,T3,hybrid_bidirectional,worst,4.75,1.07143,4530.0
48,T3,hybrid_bidirectional,best,3.75,0.771429,3420.0
49,T1,safe_unidirectional,worst,21.6875,2.27143,15180.0
49,T1,safe_unidirectional,best,15.6875,1.88571,11490.0
49,T1,hybrid_bidirectional,worst,14.5625,1.75714,10680.0
49,T1,hybrid_bidirectional,best,10.3125,1.45714,8010.0
49,T2,safe_unidirectional,worst,16.25,1.75714,11490.0
49,T2,safe_unidirectional,best,12.5,1.5,9150.0
49,T2,hybrid_bidirectional,worst,5.9375,1.32857,5640.0
49,T2,hybrid_bidirectional,best,4.375,1.07143,4350.0
49,T3,safe_unidirectional,worst,14.125,1.32857,9570.0
49,T3,safe_unidirectional,best,10.25,1.11429,7260.0
49,T3,hybrid_bidirectional,worst,4.5,1.2,4680.0
49,T3,hybrid_bidirectional,best,3.5,0.814286,3390.0
50,T1,safe_unidirectional,worst,23.5625,2.57143,16710.0
50,T1,safe_unidirectional,best,16.9375,2.01429,12360.0
50,T1,hybrid_bidirectional,worst,14.4375,2.01429,11160.0
50,T1,hybrid_bidirectional,best,10.5,1.45714,8100.0
50,T2,safe_unidirectional,worst,17.125,2.14286,12720.0
50,T2,safe_unidirectional,best,14.375,1.5,10050.0
50,T2,hybrid_bidirectional,worst,6.9375,1.32857,6120.0
50,T2,hybrid_bidirectional,best,4.9375,1.07143,4620.0
50,T3,safe_unidirectional,worst,15.1875,1.62857,10710.0
50,T3,safe_unidirectional,best,11.8125,1.32857,8460.0
50,T3,hybrid_bidirectional,worst,6.0625,1.2,5430.0
50,T3,hybrid_bidirectional,best,4.25,0.9,3930.0
51,T1,safe_unidirectional,worst,21.75,2.44286,15570.0
51,T1,safe_unidirectional,best,15.4375,1.92857,11460.0
51,T1,hybrid_bidirectional,worst,13.9375,1.88571,10650.0
51,T1,hybrid_bidirectional,best,9.5,1.62857,7980.0
51,T2,safe_unidirectional,worst,16.3125,1.84286,11700.0
51,T2,safe_unidirectional,best,12.6875,1.45714,9150.0
51,T2,hybrid_bidirectional,worst,5.6875,1.62857,6150.0
51,T2,hybrid_bidirectional,best,4.3125,1.2,4590.0
51,T3,safe_unidirectional,worst,13.875,1.45714,9720.0
51,T3,safe_unidirectional,best,10.4375,1.2,7530.0
51,T3,hybrid_bidirectional,worst,4.6875,1.24286,4860.0
51,T3,hybrid_bidirectional,best,2.8125,1.07143,3600.0
52,T1,safe_unidirectional,best,14.875,1.97143,11280.0
52,T1,hybrid_bidirectional,worst,13.9375,2.01429,10920.0
52,T1,hybrid_bidirectional,best,10.25,1.58571,8250.0
52,T2,safe_unidirectional,worst,15.375,2.14286,11880.0
52,T2,safe_unidirectional,best,11.8125,1.62857,9090.0
52,T2,hybrid_bidirectional,worst,6.375,1.45714,6120.0
52,T2,hybrid_bidirectional,best,3.9375,1.24286,4500.0
52,T3,safe_unidirectional,worst,12.4375,1.88571,9930.0
52,T3,safe_unidirectional,best,9.8125,1.32857,7500.0
52,T3,hybrid_bidirectional,worst,4.75,1.32857,5070.0
53,T1,safe_unidirectional,worst,20.375,4.11429,18420.0
53,T1,safe_unidirectional,best,15.6875,2.01429,11760.0
53,T1,hybrid_bidirectional,worst,13.4375,2.01429,10680.0
53,T1,hybrid_bidirectional,best,9.9375,1.67143,8280.0
53,T2,safe_unidirectional,worst,16.0625,2.1,12120.0
53,T2,safe_unidirectional,best,12.4375,1.62857,9390.0
53,T2,hybrid_bidirectional,worst,6.375,1.41429,6030.0
53,T2,hybrid_bidirectional,best,3.8125,1.2,4350.0
53,T3,safe_unidirectional,worst,13.375,1.75714,10110.0
53,T3,safe_unidirectional,best,9.9375,1.41429,7740.0
53,T3,hybrid_bidirectional,worst,4.375,1.45714,5160.0
53,T3,hybrid_bidirectional,best,3.1875,1.07143,3780.0
54,T1,safe_unidirectional,worst,21.125,2.44286,15270.0
54,T1,safe_unidirectional,best,15.125,2.01429,11490.0
54,T1,hybrid_bidirectional,worst,11.8125,2.01429,9900.0
54,T1,hybrid_bidirectional,best,8.625,1.62857,7560.0
54,T2,safe_unidirectional,worst,16.0625,1.88571,11670.0
54,T2,safe_unidirectional,best,12.1875,1.62857,9270.0
54,T2,hybrid_bidirectional,worst,4.875,1.45714,5400.0
54,T2,hybrid_bidirectional,best,3.5625,1.15714,4140.0
54,T3,safe_unidirectional,worst,13.5625,1.5,9660.0
54,T3,safe_unidirectional,best,9.6875,1.28571,7350.0
54,T3,hybrid_bidirectional,worst,4.1875,1.32857,4800.0
54,T3,hybrid_bidirectional,best,2.5625,1.07143,3480.0
55,T1,safe_unidirectional,worst,22.3125,2.14286,15210.0
55,T1,safe_unidirectional,best,14.9375,1.88571,11130.0
55,T1,hybrid_bidirectional,worst,12.0625,2.01429,10020.0
55,T1,hybrid_bidirectional,best,7.9375,1.45714,6870.0
55,T2,safe_unidirectional,worst,15.9375,1.88571,11610.0
55,T2,safe_unidirectional,best,12.8125,1.32857,8940.0
55,T2,hybrid_bidirectional,worst,6.4375,1.32857,5880.0
55,T2,hybrid_bidirectional,best,4.0625,1.07143,4200.0
55,T3,safe_unidirectional,worst,13.4375,1.45714,9510.0
55,T3,safe_unidirectional,best,9.9375,1.15714,7200.0
55,T3,hybrid_bidirectional,worst,5.1875,1.07143,4740.0
55,T3,hybrid_bidirectional,best,3.75,0.814286,3510.0
56,T1,safe_unidirectional,worst,21.375,3.81429,18270.0
56,T1,safe_unidirectional,best,16.625,1.71429,11580.0
56,T1,hybrid_bidirectional,worst,11.9375,2.01429,9960.0
56,T1,hybrid_bidirectional,best,8.5625,1.54286,7350.0
56,T2,safe_unidirectional,worst,17.6875,1.62857,11910.0
56,T2,safe_unidirectional,best,13.125,1.45714,9360.0
56,T2,hybrid_bidirectional,worst,5.9375,1.32857,5640.0
56,T3,safe_unidirectional,worst,14.875,1.32857,9930.0
56,T3,safe_unidirectional,best,11.0625,1.07143,7560.0
56,T3,hybrid_bidirectional,worst,5.8125,1.07143,5040.0
56,T3,hybrid_bidirectional,best,4.0625,0.771429,3570.0
57,T1,safe_unidirectional,worst,20.875,2.27143,14790.0
57,T1,safe_unidirectional,best,16.0625,1.75714,11400.0
57,T1,hybrid_bidirectional,worst,12.5,2.1,10410.0
57,T1,hybrid_bidirectional,best,8.9375,1.75714,7980.0
57,T2,safe_unidirectional,worst,15.9375,1.88571,11610.0
57,T2,safe_unidirectional,best,12.5,1.5,9150.0
57,T2,hybrid_bidirectional,worst,6.3125,1.45714,6090.0
57,T2,hybrid_bidirectional,best,3.875,1.2,4380.0
57,T3,safe_unidirectional,best,10.4375,1.2,7530.0
57,T3,hybrid_bidirectional,worst,4.8125,1.24286,4920.0
57,T3,hybrid_bidirectional,best,3.3125,0.942857,3570.0
58,T1,safe_unidirectional,worst,21.8125,4.02857,18930.0
58,T1,safe_unidirectional,best,16.6875,1.75714,11700.0
58,T1,hybrid_bidirectional,worst,11.5,1.92857,9570.0
58,T1,hybrid_bidirectional,best,9.3125,1.41429,7440.0
58,T2,safe_unidirectional,worst,18.375,1.62857,12240.0
58,T2,safe_unidirectional,best,13.9375,1.41429,9660.0
58,T2,hybrid_bidirectional,worst,6.25,1.41429,5970.0
58,T2,hybrid_bidirectional,best,4.4375,1.07143,4380.0
58,T3,safe_unidirectional,worst,15.375,1.45714,10440.0
58,T3,safe_unidirectional,best,11.8125,1.07143,7920.0
58,T3,hybrid_bidirectional,worst,5.9375,1.07143,5100.0
58,T3,hybrid_bidirectional,best,4.25,0.771429,3660.0
59,T1,safe_unidirectional,worst,23.5,3.85714,19380.0
59,T1,hybrid_bidirectional,worst,13.5,1.84286,10350.0
59,T1,hybrid_bidirectional,best,9.6875,1.37143,7530.0
59,T2,safe_unidirectional,worst,19.0625,1.75714,12840.0
59,T2,safe_unidirectional,best,15.375,1.28571,10080.0
59,T2,hybrid_bidirectional,worst,6.875,1.24286,5910.0
59,T2,hybrid_bidirectional,best,4.1875,1.07143,4260.0
59,T3,safe_unidirectional,worst,17.3125,1.32857,11100.0
59,T3,safe_unidirectional,best,12.625,1.07143,8310.0
59,T3,hybrid_bidirectional,worst,6.625,1.07143,5430.0
59,T3,hybrid_bidirectional,best,4.1875,0.942857,3990.0
1,T1,safe_unidirectional,worst,21.1875,6.21429,23220.0
1,T1,safe_unidirectional,best,17.25,1.75714,11970.0
1,T1,hybrid_bidirectional,best,10.5625,1.32857,7860.0
1,T2,safe_unidirectional,worst,21.6875,1.62857,13830.0
1,T2,safe_unidirectional,best,14.4375,1.45714,9990.0
1,T2,hybrid_bidirectional,worst,7.125,1.32857,6210.0
1,T2,hybrid_bidirectional,best,4.25,1.07143,4290.0
1,T3,safe_unidirectional,worst,16.75,1.28571,10740.0
1,T3,safe_unidirectional,best,12.5,1.07143,8250.0
1,T3,hybrid_bidirectional,best,4.625,0.771429,3840.0
2,T1,safe_unidirectional,worst,24.375,3.55714,19170.0
2,T1,safe_unidirectional,best,17.8125,1.88571,12510.0
2,T1,hybrid_bidirectional,worst,14.375,1.97143,11040.0
2,T1,hybrid_bidirectional,best,10.6875,1.45714,8190.0
2,T2,safe_unidirectional,worst,22.3125,1.88571,14670.0
2,T2,safe_unidirectional,best,14.9375,1.45714,10230.0
2,T2,hybrid_bidirectional,worst,8.375,1.32857,6810.0
2,T2,hybrid_bidirectional,best,5.3125,1.07143,4800.0
2,T3,safe_unidirectional,best,12.75,1.2,8640.0
2,T3,hybrid_bidirectional,worst,7.4375,1.07143,5820.0
2,T3,hybrid_bidirectional,best,4.375,0.942857,4080.0
3,T1,safe_unidirectional,worst,21.25,6.55714,23970.0
3,T1,safe_unidirectional,best,19.5,1.75714,13050.0
3,T1,hybrid_bidirectional,worst,13.25,2.01429,10590.0
3,T1,hybrid_bidirectional,best,9.3125,1.62857,7890.0
3,T2,safe_unidirectional,worst,22.25,1.67143,14190.0
3,T2,safe_unidirectional,best,16.5625,1.5,11100.0
3,T2,hybrid_bidirectional,worst,8.5,1.41429,7050.0
3,T2,hybrid_bidirectional,best,6.0625,1.07143,5160.0
3,T3,safe_unidirectional,best,14.875,1.07143,9390.0
3,T3,hybrid_bidirectional,worst,7.625,1.2,6180.0
3,T3,hybrid_bidirectional,best,5.375,0.942857,4560.0
4,T1,safe_unidirectional,worst,20.4375,2.22857,14490.0
4,T1,safe_unidirectional,best,15.6875,1.88571,11490.0
4,T1,hybrid_bidirectional,worst,11.375,1.88571,9420.0
4,T1,hybrid_bidirectional,best,9.375,1.45714,7560.0
4,T2,safe_unidirectional,worst,16.0625,1.88571,11670.0
4,T2,safe_unidirectional,best,13.3125,1.41429,9360.0
4,T2,hybrid_bidirectional,worst,5.875,1.32857,5610.0
4,T3,safe_unidirectional,worst,13.375,1.45714,9480.0
4,T3,safe_unidirectional,best,10.375,1.2,7500.0
4,T3,hybrid_bidirectional,worst,5.0625,1.2,4950.0
4,T3,hybrid_bidirectional,best,3.4375,0.942857,3630.0
5,T1,safe_unidirectional,worst,22.5625,3.85714,18930.0
5,T1,safe_unidirectional,best,18.75,1.62857,12420.0
5,T1,hybrid_bidirectional,worst,16.125,1.97143,11880.0
5,T1,hybrid_bidirectional,best,11.4375,1.45714,8550.0
5,T2,safe_unidirectional,worst,19.6875,1.62857,12870.0
5,T2,safe_unidirectional,best,16.125,1.24286,10350.0
5,T2,hybrid_bidirectional,worst,7.75,1.2,6240.0
5,T2,hybrid_bidirectional,best,5.0625,0.985714,4500.0
5,T3,safe_unidirectional,worst,17.4375,1.32857,11160.0
5,T3,safe_unidirectional,best,12.75,1.2,8640.0
5,T3,hybrid_bidirectional,worst,6.375,1.15714,5490.0
5,T3,hybrid_bidirectional,best,4.4375,0.814286,3840.0
6,T1,safe_unidirectional,worst,22.0625,5.52857,22200.0
6,T1,safe_unidirectional,best,20.0625,1.62857,13050.0
6,T1,hybrid_bidirectional,worst,12.75,1.88571,10080.0
6,T1,hybrid_bidirectional,best,9.0625,1.41429,7320.0
6,T2,safe_unidirectional,worst,21.9375,1.62857,13950.0
6,T2,safe_unidirectional,best,16.3125,1.32857,10620.0
6,T2,hybrid_bidirectional,worst,7.9375,1.2,6330.0
6,T2,hybrid_bidirectional,best,5.5625,0.942857,4650.0
6,T3,safe_unidirectional,worst,18.5,1.28571,11580.0
6,T3,safe_unidirectional,best,14.1875,1.07143,9060.0
6,T3,hybrid_bidirectional,worst,7.5625,0.942857,5610.0
6,T3,hybrid_bidirectional,best,4.8125,0.771429,3930.0
7,T1,safe_unidirectional,best,16.625,2.01429,12210.0
7,T1,hybrid_bidirectional,worst,13.4375,2.01429,10680.0
7,T1,hybrid_bidirectional,best,9.25,1.62857,7860.0
7,T2,safe_unidirectional,worst,17.5625,2.05714,12750.0
7,T2,safe_unidirectional,best,13.5,1.62857,9900.0
7,T2,hybrid_bidirectional,worst,6.25,1.5,6150.0
7,T2,hybrid_bidirectional,best,4.125,1.2,4500.0
7,T3,safe_unidirectional,worst,15.1875,1.62857,10710.0
7,T3,hybrid_bidirectional,worst,5.1875,1.5,5640.0
7,T3,hybrid_bidirectional,best,3.8125,1.07143,4080.0
8,T1,safe_unidirectional,worst,20.1875,2.7,15360.0
8,T1,safe_unidirectional,best,14.8125,2.1,11520.0
8,T1,hybrid_bidirectional,best,9.625,1.62857,8040.0
8,T2,safe_unidirectional,worst,15.5625,2.18571,12060.0
8,T2,safe_unidirectional,best,11.8125,1.75714,9360.0
8,T2,hybrid_bidirectional,worst,6.3125,1.41429,6000.0
8,T2,hybrid_bidirectional,best,3.9375,1.2,4410.0
8,T3,safe_unidirectional,worst,13.75,1.62857,10020.0
8,T3,hybrid_bidirectional,worst,4.3125,1.45714,5130.0
8,T3,hybrid_bidirectional,best,3.1875,1.07143,3780.0
9,T1,safe_unidirectional,worst,24.375,2.1,16110.0
9,T1,safe_unidirectional,best,17.4375,1.71429,11970.0
9,T1,hybrid_bidirectional,worst,14.3125,2.01429,11100.0
9,T1,hybrid_bidirectional,best,11.5,1.45714,8580.0
9,T2,safe_unidirectional,worst,18.4375,1.5,12000.0
9,T2,safe_unidirectional,best,14.875,1.2,9660.0
9,T2,hybrid_bidirectional,worst,6.8125,1.28571,5970.0
9,T2,hybrid_bidirectional,best,4.5625,1.02857,4350.0
9,T3,safe_unidirectional,worst,15.1875,1.32857,10080.0
9,T3,safe_unidirectional,best,12.1875,0.985714,7920.0
9,T3,hybrid_bidirectional,best,3.8125,0.771429,3450.0
10,T1,safe_unidirectional,worst,21.5625,2.14286,14850.0
10,T1,safe_unidirectional,best,16.3125,1.54286,11070.0
10,T1,hybrid_bidirectional,worst,13.3125,1.75714,10080.0
10,T1,hybrid_bidirectional,best,9.6875,1.32857,7440.0
10,T2,safe_unidirectional,worst,16.1875,1.62857,11190.0
10,T2,safe_unidirectional,best,12.6875,1.24286,8700.0
10,T2,hybrid_bidirectional,best,4.1875,0.985714,4080.0
10,T3,safe_unidirectional,worst,13.25,1.2,8880.0
10,T3,safe_unidirectional,best,10.5625,0.942857,7050.0
10,T3,hybrid_bidirectional,worst,5.1875,0.942857,4470.0
10,T3,hybrid_bidirectional,best,3.75,0.642857,3150.0
11,T1,safe_unidirectional,worst,21.3125,2.22857,14910.0
11,T1,safe_unidirectional,best,15.9375,1.62857,11070.0
11,T1,hybrid_bidirectional,worst,12.9375,1.8,9990.0
11,T1,hybrid_bidirectional,best,8.8125,1.45714,7290.0
11,T2,safe_unidirectional,worst,16.4375,1.62857,11310.0
11,T2,safe_unidirectional,best,11.9375,1.41429,8700.0
11,T2,hybrid_bidirectional,worst,5.9375,1.2,5370.0
11,T2,hybrid_bidirectional,best,3.75,1.11429,4140.0
11,T3,safe_unidirectional,worst,13.125,1.32857,9090.0
11,T3,safe_unidirectional,best,9.875,1.07143,6990.0
11,T3,hybrid_bidirectional,worst,5.1875,0.942857,4470.0
11,T3,hybrid_bidirectional,best,2.875,0.814286,3090.0
12,T1,safe_unidirectional,worst,21.625,2.14286,14880.0
12,T1,safe_unidirectional,best,16.8125,1.62857,11490.0
12,T1,hybrid_bidirectional,best,8.9375,1.41429,7260.0
12,T2,safe_unidirectional,best,13.375,1.32857,9210.0
12,T2,hybrid_bidirectional,worst,6.3125,1.32857,5820.0
12,T2,hybrid_bidirectional,best,4.1875,0.942857,3990.0
12,T3,safe_unidirectional,worst,14.375,1.37143,9780.0
12,T3,safe_unidirectional,best,11.0625,1.07143,7560.0
12,T3,hybrid_bidirectional,best,3.9375,0.771429,3510.0
13,T1,safe_unidirectional,worst,21.3125,2.14286,14730.0
13,T1,safe_unidirectional,best,15.8125,1.62857,11010.0
13,T1,hybrid_bidirectional,worst,13.5625,1.88571,10470.0
13,T1,hybrid_bidirectional,best,9.9375,1.45714,7830.0
13,T2,safe_unidirectional,worst,16.4375,1.62857,11310.0
13,T2,safe_unidirectional,best,12.375,1.28571,8640.0
13,T2,hybrid_bidirectional,worst,5.8125,1.32857,5580.0
13,T2,hybrid_bidirectional,best,3.625,1.07143,3990.0
13,T3,safe_unidirectional,best,10.8125,0.942857,7170.0
13,T3,hybrid_bidirectional,worst,4.8125,0.942857,4290.0
13,T3,hybrid_bidirectional,best,3.1875,0.771429,3150.0
14,T1,safe_unidirectional,worst,22.1875,3.17143,17310.0
14,T1,safe_unidirectional,best,17.125,1.88571,12180.0
14,T1,hybrid_bidirectional,worst,14.0625,1.88571,10710.0
14,T1,hybrid_bidirectional,best,10.375,1.45714,8040.0
14,T2,safe_unidirectional,worst,17.4375,2.01429,12600.0
14,T2,safe_unidirectional,best,13.0625,1.67143,9780.0
14,T2,hybrid_bidirectional,worst,6.25,1.41429,5970.0
14,T2,hybrid_bidirectional,best,3.875,1.15714,4290.0
14,T3,safe_unidirectional,worst,14.8125,1.75714,10800.0
14,T3,safe_unidirectional,best,11.5625,1.2,8070.0
14,T3,hybrid_bidirectional,worst,5.1875,1.32857,5280.0
14,T3,hybrid_bidirectional,best,3.75,0.942857,3780.0
15,T1,safe_unidirectional,worst,21.4375,2.14286,14790.0
15,T1,safe_unidirectional,best,15.125,1.8,11040.0
15,T1,hybrid_bidirectional,worst,13.8125,1.75714,10320.0
15,T1,hybrid_bidirectional,best,9.1875,1.62857,7830.0
15,T2,safe_unidirectional,worst,16.8125,1.62857,11490.0
15,T2,safe_unidirectional,best,12.3125,1.32857,8700.0
15,T2,hybrid_bidirectional,worst,5.9375,1.32857,5640.0
15,T2,hybrid_bidirectional,best,3.8125,1.07143,4080.0
15,T3,safe_unidirectional,worst,13.875,1.2,9180.0
15,T3,safe_unidirectional,best,10.6875,0.942857,7110.0
15,T3,hybrid_bidirectional,worst,5.3125,0.942857,4530.0
15,T3,hybrid_bidirectional,best,3.4375,0.771429,3270.0
16,T1,safe_unidirectional,best,16.875,1.88571,12060.0
16,T1,hybrid_bidirectional,best,8.625,1.62857,7560.0
16,T2,safe_unidirectional,worst,17.4375,2.05714,12690.0
16,T2,safe_unidirectional,best,13.25,1.62857,9780.0
16,T2,hybrid_bidirectional,worst,6.125,1.5,6090.0
16,T2,hybrid_bidirectional,best,3.75,1.2,4320.0
16,T3,safe_unidirectional,worst,14.5,1.75714,10650.0
16,T3,safe_unidirectional,best,10.9375,1.37143,8130.0
16,T3,hybrid_bidirectional,worst,5.375,1.32857,5370.0
16,T3,hybrid_bidirectional,best,3.5,1.07143,3930.0
17,T1,safe_unidirectional,worst,22.125,4.2,19440.0
17,T1,safe_unidirectional,best,16.625,1.88571,11940.0
17,T1,hybrid_bidirectional,worst,11.125,2.1,9750.0
17,T1,hybrid_bidirectional,best,8.0625,1.67143,7380.0
17,T2,safe_unidirectional,worst,17.125,1.88571,12180.0
17,T2,safe_unidirectional,best,13.3125,1.5,9540.0
17,T2,hybrid_bidirectional,worst,6.875,1.37143,6180.0
17,T2,hybrid_bidirectional,best,4.125,1.2,4500.0
17,T3,safe_unidirectional,worst,14.125,1.75714,10470.0
17,T3,safe_unidirectional,best,10.5,1.41429,8010.0
17,T3,hybrid_bidirectional,worst,4.9375,1.41429,5340.0
17,T3,hybrid_bidirectional,best,3.125,1.07143,3750.0
18,T1,safe_unidirectional,worst,19.1875,2.1,13620.0
18,T1,safe_unidirectional,best,15.375,1.62857,10800.0
18,T1,hybrid_bidirectional,worst,13.25,1.75714,10050.0
18,T1,hybrid_bidirectional,best,9.375,1.45714,7560.0
18,T2,safe_unidirectional,worst,15.9375,1.45714,10710.0
18,T2,safe_unidirectional,best,11.75,1.28571,8340.0
18,T2,hybrid_bidirectional,worst,6.5,1.2,5640.0
18,T2,hybrid_bidirectional,best,4.3125,0.942857,4050.0
18,T3,safe_unidirectional,worst,13.0625,1.15714,8700.0
18,T3,safe_unidirectional,best,9.8125,0.942857,6690.0
18,T3,hybrid_bidirectional,worst,5.1875,0.771429,4110.0
18,T3,hybrid_bidirectional,best,3.3125,0.642857,2940.0
19,T1,safe_unidirectional,worst,22.8125,2.44286,16080.0
19,T1,safe_unidirectional,best,16.125,1.88571,11700.0
19,T1,hybrid_bidirectional,worst,13.3125,2.1,10800.0
19,T1,hybrid_bidirectional,best,9.8125,1.75714,8400.0
19,T2,safe_unidirectional,worst,16.625,2.01429,12210.0
19,T2,safe_unidirectional,best,13.0625,1.5,9420.0
19,T2,hybrid_bidirectional,worst,6.375,1.45714,6120.0
19,T2,hybrid_bidirectional,best,4.5625,1.11429,4530.0
