Day,Day Name,Hour,Status,Next Departure Time,Current SOC
65,Tuesday, 4,At Home,07:56,29.63
65,Tuesday, 5,At Home,07:56,29.63
65,Tuesday, 6,At Home,07:56,29.63
65,Tuesday, 7,Away,08:13,32.00
65,Tuesday, 8,Away,08:13,32.00
65,Tuesday, 9,Away,08:13,32.00
65,Tuesday,10,Away,08:13,32.00
65,Tuesday,11,Away,08:13,32.00
65,Tuesday,12,Away,08:13,32.00
65,Tuesday,13,Away,08:13,32.00
65,Tuesday,14,Away,08:13,32.00
65,Tuesday,15,Away,08:13,32.00
65,Tuesday,16,Away,08:13,32.00
65,Tuesday,17,Away,08:13,32.00
65,Tuesday,18,At Home,08:13,29.87
65,Tuesday,19,At Home,08:13,29.87
65,Tuesday,20,At Home,08:13,29.87
65,Tuesday,21,At Home,08:13,29.87
65,Tuesday,22,At Home,08:13,29.87
65,Tuesday,23,At Home,08:13,29.87
66,Wednesday, 0,At Home,08:13,29.87
66,Wednesday, 1,At Home,08:13,29.87
66,Wednesday, 2,At Home,08:13,29.87
66,Wednesday, 3,At Home,08:13,29.87
66,Wednesday, 4,At Home,08:13,29.87
66,Wednesday, 5,At Home,08:13,29.87
66,Wednesday, 6,At Home,08:13,29.87
66,Wednesday, 7,At Home,08:13,29.87
66,Wednesday, 8,Away,07:48,32.00
66,Wednesday, 9,Away,07:48,32.00
66,Wednesday,10,Away,07:48,32.00
66,Wednesday,11,Away,07:48,32.00
66,Wednesday,12,Away,07:48,32.00
66,Wednesday,13,Away,07:48,32.00
66,Wednesday,14,Away,07:48,32.00
66,Wednesday,15,Away,07:48,32.00
66,Wednesday,16,Away,07:48,32.00
66,Wednesday,17,At Home,07:48,29.94
66,Wednesday,18,At Home,07:48,29.94
66,Wednesday,19,At Home,07:48,29.94
66,Wednesday,20,At Home,07:48,29.94
66,Wednesday,21,At Home,07:48,29.94
66,Wednesday,22,At Home,07:48,29.94
66,Wednesday,23,At Home,07:48,29.94
67,Thursday, 0,At Home,07:48,29.94
67,Thursday, 1,At Home,07:48,29.94
67,Thursday, 2,At Home,07:48,29.94
67,Thursday, 3,At Home,07:48,29.94
67,Thursday, 4,At Home,07:48,29.94
67,Thursday, 5,At Home,07:48,29.94
67,Thursday, 6,At Home,07:48,29.94
67,Thursday, 7,Away,07:54,32.00
67,Thursday, 8,Away,07:54,32.00
67,Thursday, 9,Away,07:54,32.00
67,Thursday,10,Away,07:54,32.00
67,Thursday,11,Away,07:54,32.00
67,Thursday,12,Away,07:54,32.00
67,Thursday,13,Away,07:54,32.00
67,Thursday,14,Away,07:54,32.00
67,Thursday,15,Away,07:54,32.00
67,Thursday,16,Away,07:54,32.00
67,Thursday,17,Away,07:54,32.00
67,Thursday,18,At Home,07:54,29.94
67,Thursday,19,At Home,07:54,29.94
67,Thursday,20,At Home,07:54,29.94
67,Thursday,21,At Home,07:54,29.94
67,Thursday,22,At Home,07:54,29.94
67,Thursday,23,At Home,07:54,29.94
68,Friday, 0,At Home,07:54,29.94
68,Friday, 1,At Home,07:54,29.94
68,Friday, 2,At Home,07:54,29.94
68,Friday, 3,At Home,07:54,29.94
68,Friday, 4,At Home,07:54,29.94
68,Friday, 5,At Home,07:54,29.94
68,Friday, 6,At Home,07:54,29.94
68,Friday, 7,Away,No trips,32.00
68,Friday, 8,Away,No trips,32.00
68,Friday, 9,Away,No trips,32.00
68,Friday,10,Away,No trips,32.00
68,Friday,11,Away,No trips,32.00
68,Friday,12,Away,No trips,32.00
68,Friday,13,Away,No trips,32.00
68,Friday,14,Away,No trips,32.00
68,Friday,15,Away,No trips,32.00
68,Friday,16,Away,No trips,32.00
68,Friday,17,At Home,No trips,29.73
68,Friday,18,At Home,No trips,29.73
68,Friday,19,At Home,No trips,29.73
68,Friday,20,At Home,No trips,29.73
68,Friday,21,At Home,No trips,29.73
68,Friday,22,At Home,No trips,29.73
68,Friday,23,At Home,No trips,29.73
69,Saturday, 0,At Home,No trips,29.73
69,Saturday, 1,At Home,No trips,29.73
69,Saturday, 2,At Home,No trips,29.73
69,Saturday, 3,At Home,No trips,29.73
69,Saturday, 4,At Home,No trips,29.73
69,Saturday, 5,At Home,No trips,29.73
69,Saturday, 6,At Home,No trips,29.73
69,Saturday, 7,At Home,No trips,29.73
69,Saturday, 8,At Home,No trips,29.73
69,Saturday, 9,At Home,No trips,29.73
69,Saturday,10,At Home,No trips,29.73
69,Saturday,11,At Home,No trips,29.73
69,Saturday,12,At Home,No trips,29.73
69,Saturday,13,At Home,No trips,29.73
69,Saturday,14,At Home,No trips,29.73
69,Saturday,15,At Home,No trips,29.73
69,Saturday,16,At Home,No trips,29.73
69,Saturday,17,At Home,No trips,29.73
69,Saturday,18,At Home,No trips,29.73
69,Saturday,19,At Home,No trips,29.73
69,Saturday,20,At Home,No trips,29.73
69,Saturday,21,At Home,No trips,29.73
69,Saturday,22,At Home,No trips,29.73
69,Saturday,23,At Home,No trips,29.73
70,Sunday, 0,At Home,No trips,29.73
70,Sunday, 1,At Home,No trips,29.73
70,Sunday, 2,At Home,No trips,29.73
70,Sunday, 3,At Home,No trips,29.73
70,Sunday, 4,At Home,No trips,29.73
70,Sunday, 5,At Home,No trips,29.73
70,Sunday, 6,At Home,No trips,29.73
70,Sunday, 7,At Home,No trips,29.73
70,Sunday, 8,At Home,07:59,29.73
70,Sunday, 9,At Home,07:59,29.73
70,Sunday,10,At Home,07:59,29.73
70,Sunday,11,At Home,07:59,29.73
70,Sunday,12,At Home,07:59,29.73
70,Sunday,13,At Home,07:59,29.73
70,Sunday,14,At Home,07:59,29.73
70,Sunday,15,At Home,07:59,29.73
70,Sunday,16,At Home,07:59,29.73
70,Sunday,17,At Home,07:59,29.73
70,Sunday,18,At Home,07:59,29.73
70,Sunday,19,At Home,07:59,29.73
70,Sunday,20,At Home,07:59,29.73
70,Sunday,21,At Home,07:59,29.73
70,Sunday,22,At Home,07:59,29.73
70,Sunday,23,At Home,07:59,29.73
71,Monday, 0,At Home,07:59,29.73
71,Monday, 1,At Home,07:59,29.73
71,Monday, 2,At Home,07:59,29.73
71,Monday, 3,At Home,07:59,29.73
71,Monday, 4,At Home,07:59,29.73
71,Monday, 5,At Home,07:59,29.73
71,Monday, 6,At Home,07:59,29.73
71,Monday, 7,Away,07:47,32.00
71,Monday, 8,Away,07:47,32.00
71,Monday, 9,Away,07:47,32.00
71,Monday,10,Away,07:47,32.00
71,Monday,11,Away,07:47,32.00
71,Monday,12,Away,07:47,32.00
71,Monday,13,Away,07:47,32.00
71,Monday,14,Away,07:47,32.00
71,Monday,15,Away,07:47,32.00
71,Monday,16,Away,07:47,32.00
71,Monday,17,At Home,07:47,29.65
71,Monday,18,At Home,07:47,29.65
71,Monday,19,At Home,07:47,29.65
71,Monday,20,At Home,07:47,29.65
71,Monday,21,At Home,07:47,29.65
71,Monday,22,At Home,07:47,29.65
71,Monday,23,At Home,07:47,29.65
72,Tuesday, 0,At Home,07:47,29.65
72,Tuesday, 1,At Home,07:47,29.65
72,Tuesday, 2,At Home,07:47,29.65
72,Tuesday, 3,At Home,07:47,29.65
72,Tuesday, 4,At Home,07:47,29.65
72,Tuesday, 5,At Home,07:47,29.65
72,Tuesday, 6,At Home,07:47,29.65
72,Tuesday, 7,Away,07:49,32.00
72,Tuesday, 8,Away,07:49,32.00
72,Tuesday, 9,Away,07:49,32.00
72,Tuesday,10,Away,07:49,32.00
72,Tuesday,11,Away,07:49,32.00
72,Tuesday,12,Away,07:49,32.00
72,Tuesday,13,Away,07:49,32.00
72,Tuesday,14,Away,07:49,32.00
72,Tuesday,15,Away,07:49,32.00
72,Tuesday,16,Away,07:49,32.00
72,Tuesday,17,At Home,07:49,29.20
72,Tuesday,18,At Home,07:49,29.20
72,Tuesday,19,At Home,07:49,29.20
72,Tuesday,20,At Home,07:49,29.20
72,Tuesday,21,At Home,07:49,29.20
72,Tuesday,22,At Home,07:49,29.20
72,Tuesday,23,At Home,07:49,29.20
73,Wednesday, 0,At Home,07:49,29.20
73,Wednesday, 1,At Home,07:49,29.20
73,Wednesday, 2,At Home,07:49,29.20
73,Wednesday, 3,At Home,07:49,29.20
73,Wednesday, 4,At Home,07:49,29.20
73,Wednesday, 5,At Home,07:49,29.20
73,Wednesday, 6,At Home,07:49,29.20
73,Wednesday, 7,Away,08:06,32.00
73,Wednesday, 8,Away,08:06,32.00
73,Wednesday, 9,Away,08:06,32.00
73,Wednesday,10,Away,08:06,32.00
73,Wednesday,11,Away,08:06,32.00
73,Wednesday,12,Away,08:06,32.00
73,Wednesday,13,Away,08:06,32.00
73,Wednesday,14,Away,08:06,32.00
73,Wednesday,15,Away,08:06,32.00
73,Wednesday,16,Away,08:06,32.00
73,Wednesday,17,At Home,08:06,29.99
73,Wednesday,18,At Home,08:06,29.99
73,Wednesday,19,At Home,08:06,29.99
73,Wednesday,20,At Home,08:06,29.99
73,Wednesday,21,At Home,08:06,29.99
73,Wednesday,22,At Home,08:06,29.99
73,Wednesday,23,At Home,08:06,29.99
74,Thursday, 0,At Home,08:06,29.99
74,Thursday, 1,At Home,08:06,29.99
74,Thursday, 2,At Home,08:06,29.99
74,Thursday, 3,At Home,08:06,29.99
74,Thursday, 4,At Home,08:06,29.99
74,Thursday, 5,At Home,08:06,29.99
74,Thursday, 6,At Home,08:06,29.99
74,Thursday, 7,At Home,08:06,29.99
74,Thursday, 8,Away,07:56,32.00
74,Thursday, 9,Away,07:56,32.00
74,Thursday,10,Away,07:56,32.00
74,Thursday,11,Away,07:56,32.00
74,Thursday,12,Away,07:56,32.00
74,Thursday,13,Away,07:56,32.00
74,Thursday,14,Away,07:56,32.00
74,Thursday,15,Away,07:56,32.00
74,Thursday,16,Away,07:56,32.00
74,Thursday,17,At Home,07:56,29.96
74,Thursday,18,At Home,07:56,29.96
74,Thursday,19,At Home,07:56,29.96
74,Thursday,20,At Home,07:56,29.96
74,Thursday,21,At Home,07:56,29.96
74,Thursday,22,At Home,07:56,29.96
74,Thursday,23,At Home,07:56,29.96
75,Friday, 0,At Home,07:56,29.96
75,Friday, 1,At Home,07:56,29.96
75,Friday, 2,At Home,07:56,29.96
75,Friday, 3,At Home,07:56,29.96
75,Friday, 4,At Home,07:56,29.96
75,Friday, 5,At Home,07:56,29.96
75,Friday, 6,At Home,07:56,29.96
75,Friday, 7,Away,No trips,32.00
75,Friday, 8,Away,No trips,32.00
75,Friday, 9,Away,No trips,32.00
75,Friday,10,Away,No trips,32.00
75,Friday,11,Away,No trips,32.00
75,Friday,12,Away,No trips,32.00
75,Friday,13,Away,No trips,32.00
75,Friday,14,Away,No trips,32.00
75,Friday,15,Away,No trips,32.00
75,Friday,16,Away,No trips,32.00
75,Friday,17,At Home,No trips,29.66
75,Friday,18,At Home,No trips,29.66
75,Friday,19,At Home,No trips,29.66
75,Friday,20,At Home,No trips,29.66
75,Friday,21,At Home,No trips,29.66
75,Friday,22,At Home,No trips,29.66
75,Friday,23,At Home,No trips,29.66
76,Saturday, 0,At Home,No trips,29.66
76,Saturday, 1,At Home,No trips,29.66
76,Saturday, 2,At Home,No trips,29.66
76,Saturday, 3,At Home,No trips,29.66
76,Saturday, 4,At Home,No trips,29.66
76,Saturday, 5,At Home,No trips,29.66
76,Saturday, 6,At Home,No trips,29.66
76,Saturday, 7,At Home,No trips,29.66
76,Saturday, 8,At Home,No trips,29.66
76,Saturday, 9,At Home,No trips,29.66
76,Saturday,10,At Home,No trips,29.66
76,Saturday,11,At Home,No trips,29.66
76,Saturday,12,At Home,No trips,29.66
76,Saturday,13,At Home,No trips,29.66
76,Saturday,14,At Home,No trips,29.66
76,Saturday,15,At Home,No trips,29.66
76,Saturday,16,At Home,No trips,29.66
76,Saturday,17,At Home,No trips,29.66
76,Saturday,18,At Home,No trips,29.66
76,Saturday,19,At Home,No trips,29.66
76,Saturday,20,At Home,No trips,29.66
76,Saturday,21,At Home,No trips,29.66
76,Saturday,22,At Home,No trips,29.66
76,Saturday,23,At Home,No trips,29.66
77,Sunday, 0,At Home,No trips,29.66
77,Sunday, 1,At Home,No trips,29.66
77,Sunday, 2,At Home,No trips,29.66
77,Sunday, 3,At Home,No trips,29.66
77,Sunday, 4,At Home,No trips,29.66
77,Sunday, 5,At Home,No trips,29.66
77,Sunday, 6,At Home,No trips,29.66
77,Sunday, 7,At Home,No trips,29.66
77,Sunday, 8,At Home,07:51,29.66
77,Sunday, 9,At Home,07:51,29.66
77,Sunday,10,At Home,07:51,29.66
77,Sunday,11,At Home,07:51,29.66
77,Sunday,12,At Home,07:51,29.66
77,Sunday,13,At Home,07:51,29.66
77,Sunday,14,At Home,07:51,29.66
77,Sunday,15,At Home,07:51,29.66
77,Sunday,16,At Home,07:51,29.66
77,Sunday,17,At Home,07:51,29.66
77,Sunday,18,At Home,07:51,29.66
77,Sunday,19,At Home,07:51,29.66
77,Sunday,20,At Home,07:51,29.66
77,Sunday,21,At Home,07:51,29.66
77,Sunday,22,At Home,07:51,29.66
77,Sunday,23,At Home,07:51,29.66
78,Monday, 0,At Home,07:51,29.66
78,Monday, 1,At Home,07:51,29.66
78,Monday, 2,At Home,07:51,29.66
78,Monday, 3,At Home,07:51,29.66
78,Monday, 4,At Home,07:51,29.66
78,Monday, 5,At Home,07:51,29.66
78,Monday, 6,At Home,07:51,29.66
78,Monday, 7,Away,07:52,32.00
78,Monday, 8,Away,07:52,32.00
78,Monday, 9,Away,07:52,32.00
78,Monday,10,Away,07:52,32.00
78,Monday,11,Away,07:52,32.00
78,Monday,12,Away,07:52,32.00
78,Monday,13,Away,07:52,32.00
78,Monday,14,Away,07:52,32.00
78,Monday,15,Away,07:52,32.00
78,Monday,16,Away,07:52,32.00
78,Monday,17,At Home,07:52,29.89
78,Monday,18,At Home,07:52,29.89
78,Monday,19,At Home,07:52,29.89
78,Monday,20,At Home,07:52,29.89
78,Monday,21,At Home,07:52,29.89
78,Monday,22,At Home,07:52,29.89
78,Monday,23,At Home,07:52,29.89
79,Tuesday, 0,At Home,07:52,29.89
79,Tuesday, 1,At Home,07:52,29.89
79,Tuesday, 2,At Home,07:52,29.89
79,Tuesday, 3,At Home,07:52,29.89
79,Tuesday, 4,At Home,07:52,29.89
79,Tuesday, 5,At Home,07:52,29.89
79,Tuesday, 6,At Home,07:52,29.89
79,Tuesday, 7,Away,08:04,32.00
79,Tuesday, 8,Away,08:04,32.00
79,Tuesday, 9,Away,08:04,32.00
79,Tuesday,10,Away,08:04,32.00
79,Tuesday,11,Away,08:04,32.00
79,Tuesday,12,Away,08:04,32.00
79,Tuesday,13,Away,08:04,32.00
79,Tuesday,14,Away,08:04,32.00
79,Tuesday,15,Away,08:04,32.00
79,Tuesday,16,Away,08:04,32.00
79,Tuesday,17,Away,08:04,32.00
79,Tuesday,18,At Home,08:04,29.89
79,Tuesday,19,At Home,08:04,29.89
79,Tuesday,20,At Home,08:04,29.89
79,Tuesday,21,At Home,08:04,29.89
79,Tuesday,22,At Home,08:04,29.89
79,Tuesday,23,At Home,08:04,29.89
80,Wednesday, 0,At Home,08:04,29.89
80,Wednesday, 1,At Home,08:04,29.89
80,Wednesday, 2,At Home,08:04,29.89
80,Wednesday, 3,At Home,08:04,29.89
80,Wednesday, 4,At Home,08:04,29.89
80,Wednesday, 5,At Home,08:04,29.89
80,Wednesday, 6,At Home,08:04,29.89
80,Wednesday, 7,At Home,08:04,29.89
80,Wednesday, 8,Away,08:02,32.00
80,Wednesday, 9,Away,08:02,32.00
80,Wednesday,10,Away,08:02,32.00
80,Wednesday,11,Away,08:02,32.00
80,Wednesday,12,Away,08:02,32.00
80,Wednesday,13,Away,08:02,32.00
80,Wednesday,14,Away,08:02,32.00
80,Wednesday,15,Away,08:02,32.00
80,Wednesday,16,Away,08:02,32.00
80,Wednesday,17,At Home,08:02,29.60
80,Wednesday,18,At Home,08:02,29.60
80,Wednesday,19,At Home,08:02,29.60
80,Wednesday,20,At Home,08:02,29.60
80,Wednesday,21,At Home,08:02,29.60
80,Wednesday,22,At Home,08:02,29.60
80,Wednesday,23,At Home,08:02,29.60
81,Thursday, 0,At Home,08:02,29.60
81,Thursday, 1,At Home,08:02,29.60
81,Thursday, 2,At Home,08:02,29.60
81,Thursday, 3,At Home,08:02,29.60
81,Thursday, 4,At Home,08:02,29.60
81,Thursday, 5,At Home,08:02,29.60
81,Thursday, 6,At Home,08:02,29.60
81,Thursday, 7,At Home,08:02,29.60
81,Thursday, 8,Away,07:51,32.00
81,Thursday, 9,Away,07:51,32.00
81,Thursday,10,Away,07:51,32.00
81,Thursday,11,Away,07:51,32.00
81,Thursday,12,Away,07:51,32.00
81,Thursday,13,Away,07:51,32.00
81,Thursday,14,Away,07:51,32.00
81,Thursday,15,Away,07:51,32.00
81,Thursday,16,Away,07:51,32.00
81,Thursday,17,Away,07:51,32.00
81,Thursday,18,At Home,07:51,29.69
81,Thursday,19,At Home,07:51,29.69
81,Thursday,20,At Home,07:51,29.69
81,Thursday,21,At Home,07:51,29.69
81,Thursday,22,At Home,07:51,29.69
81,Thursday,23,At Home,07:51,29.69
82,Friday, 0,At Home,07:51,29.69
82,Friday, 1,At Home,07:51,29.69
82,Friday, 2,At Home,07:51,29.69
82,Friday, 3,At Home,07:51,29.69
82,Friday, 4,At Home,07:51,29.69
82,Friday, 5,At Home,07:51,29.69
82,Friday, 6,At Home,07:51,29.69
82,Friday, 7,Away,No trips,32.00
82,Friday, 8,Away,No trips,32.00
82,Friday, 9,Away,No trips,32.00
82,Friday,10,Away,No trips,32.00
82,Friday,11,Away,No trips,32.00
82,Friday,12,Away,No trips,32.00
82,Friday,13,Away,No trips,32.00
82,Friday,14,Away,No trips,32.00
82,Friday,15,Away,No trips,32.00
82,Friday,16,Away,No trips,32.00
82,Friday,17,Away,No trips,32.00
82,Friday,18,At Home,No trips,29.82
82,Friday,19,At Home,No trips,29.82
82,Friday,20,At Home,No trips,29.82
82,Friday,21,At Home,No trips,29.82
82,Friday,22,At Home,No trips,29.82
82,Friday,23,At Home,No trips,29.82
83,Saturday, 0,At Home,No trips,29.82
83,Saturday, 1,At Home,No trips,29.82
83,Saturday, 2,At Home,No trips,29.82
83,Saturday, 3,At Home,No trips,29.82
83,Saturday, 4,At Home,No trips,29.82
83,Saturday, 5,At Home,No trips,29.82
83,Saturday, 6,At Home,No trips,29.82
83,Saturday, 7,At Home,No trips,29.82
83,Saturday, 8,At Home,No trips,29.82
83,Saturday, 9,At Home,No trips,29.82
83,Saturday,10,At Home,No trips,29.82
83,Saturday,11,At Home,No trips,29.82
83,Saturday,12,At Home,No trips,29.82
83,Saturday,13,At Home,No trips,29.82
83,Saturday,14,At Home,No trips,29.82
83,Saturday,15,At Home,No trips,29.82
83,Saturday,16,At Home,No trips,29.82
83,Saturday,17,At Home,No trips,29.82
83,Saturday,18,At Home,No trips,29.82
83,Saturday,19,At Home,No trips,29.82
83,Saturday,20,At Home,No trips,29.82
83,Saturday,21,At Home,No trips,29.82
83,Saturday,22,At Home,No trips,29.82
83,Saturday,23,At Home,No trips,29.82
84,Sunday, 0,At Home,No trips,29.82
84,Sunday, 1,At Home,No trips,29.82
84,Sunday, 2,At Home,No trips,29.82
84,Sunday, 3,At Home,No trips,29.82
84,Sunday, 4,At Home,No trips,29.82
84,Sunday, 5,At Home,No trips,29.82
84,Sunday, 6,At Home,No trips,29.82
84,Sunday, 7,At Home,No trips,29.82
84,Sunday, 8,At Home,No trips,29.82
84,Sunday, 9,At Home,08:05,29.82
84,Sunday,10,At Home,08:05,29.82
84,Sunday,11,At Home,08:05,29.82
84,Sunday,12,At Home,08:05,29.82
84,Sunday,13,At Home,08:05,29.82
84,Sunday,14,At Home,08:05,29.82
84,Sunday,15,At Home,08:05,29.82
84,Sunday,16,At Home,08:05,29.82
84,Sunday,17,At Home,08:05,29.82
84,Sunday,18,At Home,08:05,29.82
84,Sunday,19,At Home,08:05,29.82
84,Sunday,20,At Home,08:05,29.82
84,Sunday,21,At Home,08:05,29.82
84,Sunday,22,At Home,08:05,29.82
84,Sunday,23,At Home,08:05,29.82
85,Monday, 0,At Home,08:05,29.82
85,Monday, 1,At Home,08:05,29.82
85,Monday, 2,At Home,08:05,29.82
85,Monday, 3,At Home,08:05,29.82
85,Monday, 4,At Home,08:05,29.82
85,Monday, 5,At Home,08:05,29.82
85,Monday, 6,At Home,08:05,29.82
85,Monday, 7,At Home,08:05,29.82
85,Monday, 8,Away,08:13,32.00
85,Monday, 9,Away,08:13,32.00
85,Monday,10,Away,08:13,32.00
85,Monday,11,Away,08:13,32.00
85,Monday,12,Away,08:13,32.00
85,Monday,13,Away,08:13,32.00
85,Monday,14,Away,08:13,32.00
85,Monday,15,Away,08:13,32.00
85,Monday,16,Away,08:13,32.00
85,Monday,17,Away,08:13,32.00
85,Monday,18,At Home,08:13,29.73
85,Monday,19,At Home,08:13,29.73
85,Monday,20,At Home,08:13,29.73
85,Monday,21,At Home,08:13,29.73
85,Monday,22,At Home,08:13,29.73
85,Monday,23,At Home,08:13,29.73
86,Tuesday, 0,At Home,08:13,29.73
86,Tuesday, 1,At Home,08:13,29.73
86,Tuesday, 2,At Home,08:13,29.73
86,Tuesday, 3,At Home,08:13,29.73
86,Tuesday, 4,At Home,08:13,29.73
86,Tuesday, 5,At Home,08:13,29.73
86,Tuesday, 6,At Home,08:13,29.73
86,Tuesday, 7,At Home,08:13,29.73
86,Tuesday, 8,Away,08:07,32.00
86,Tuesday, 9,Away,08:07,32.00
86,Tuesday,10,Away,08:07,32.00
86,Tuesday,11,Away,08:07,32.00
86,Tuesday,12,Away,08:07,32.00
86,Tuesday,13,Away,08:07,32.00
86,Tuesday,14,Away,08:07,32.00
86,Tuesday,15,Away,08:07,32.00
86,Tuesday,16,Away,08:07,32.00
86,Tuesday,17,Away,08:07,32.00
86,Tuesday,18,At Home,08:07,29.77
86,Tuesday,19,At Home,08:07,29.77
86,Tuesday,20,At Home,08:07,29.77
86,Tuesday,21,At Home,08:07,29.77
86,Tuesday,22,At Home,08:07,29.77
86,Tuesday,23,At Home,08:07,29.77
87,Wednesday, 0,At Home,08:07,29.77
87,Wednesday, 1,At Home,08:07,29.77
87,Wednesday, 2,At Home,08:07,29.77
87,Wednesday, 3,At Home,08:07,29.77
87,Wednesday, 4,At Home,08:07,29.77
87,Wednesday, 5,At Home,08:07,29.77
87,Wednesday, 6,At Home,08:07,29.77
87,Wednesday, 7,At Home,08:07,29.77
87,Wednesday, 8,Away,07:59,32.00
87,Wednesday, 9,Away,07:59,32.00
87,Wednesday,10,Away,07:59,32.00
87,Wednesday,11,Away,07:59,32.00
87,Wednesday,12,Away,07:59,32.00
87,Wednesday,13,Away,07:59,32.00
87,Wednesday,14,Away,07:59,32.00
87,Wednesday,15,Away,07:59,32.00
87,Wednesday,16,Away,07:59,32.00
87,Wednesday,17,Away,07:59,32.00
87,Wednesday,18,At Home,07:59,29.95
87,Wednesday,19,At Home,07:59,29.95
87,Wednesday,20,At Home,07:59,29.95
87,Wednesday,21,At Home,07:59,29.95
87,Wednesday,22,At Home,07:59,29.95
87,Wednesday,23,At Home,07:59,29.95
88,Thursday, 0,At Home,07:59,29.95
88,Thursday, 1,At Home,07:59,29.95
88,Thursday, 2,At Home,07:59,29.95
88,Thursday, 3,At Home,07:59,29.95
88,Thursday, 4,At Home,07:59,29.95
88,Thursday, 5,At Home,07:59,29.95
88,Thursday, 6,At Home,07:59,29.95
88,Thursday, 7,Away,07:47,32.00
88,Thursday, 8,Away,07:47,32.00
88,Thursday, 9,Away,07:47,32.00
88,Thursday,10,Away,07:47,32.00
88,Thursday,11,Away,07:47,32.00
88,Thursday,12,Away,07:47,32.00
88,Thursday,13,Away,07:47,32.00
88,Thursday,14,Away,07:47,32.00
88,Thursday,15,Away,07:47,32.00
88,Thursday,16,Away,07:47,32.00
88,Thursday,17,Away,07:47,32.00
88,Thursday,18,At Home,07:47,29.84
88,Thursday,19,At Home,07:47,29.84
88,Thursday,20,At Home,07:47,29.84
88,Thursday,21,At Home,07:47,29.84
88,Thursday,22,At Home,07:47,29.84
88,Thursday,23,At Home,07:47,29.84
89,Friday, 0,At Home,07:47,29.84
89,Friday, 1,At Home,07:47,29.84
89,Friday, 2,At Home,07:47,29.84
89,Friday, 3,At Home,07:47,29.84
89,Friday, 4,At Home,07:47,29.84
89,Friday, 5,At Home,07:47,29.84
89,Friday, 6,At Home,07:47,29.84
89,Friday, 7,Away,No trips,32.00
89,Friday, 8,Away,No trips,32.00
89,Friday, 9,Away,No trips,32.00
89,Friday,10,Away,No trips,32.00
89,Friday,11,Away,No trips,32.00
89,Friday,12,Away,No trips,32.00
89,Friday,13,Away,No trips,32.00
89,Friday,14,Away,No trips,32.00
89,Friday,15,Away,No trips,32.00
89,Friday,16,Away,No trips,32.00
89,Friday,17,At Home,No trips,29.91
89,Friday,18,At Home,No trips,29.91
89,Friday,19,At Home,No trips,29.91
89,Friday,20,At Home,No trips,29.91
89,Friday,21,At Home,No trips,29.91
89,Friday,22,At Home,No trips,29.91
89,Friday,23,At Home,No trips,29.91
90,Saturday, 0,At Home,No trips,29.91
90,Saturday, 1,At Home,No trips,29.91
90,Saturday, 2,At Home,No trips,29.91
90,Saturday, 3,At Home,No trips,29.91
90,Saturday, 4,At Home,No trips,29.91
90,Saturday, 5,At Home,No trips,29.91
90,Saturday, 6,At Home,No trips,29.91
90,Saturday, 7,At Home,No trips,29.91
90,Saturday, 8,At Home,No trips,29.91
90,Saturday, 9,At Home,No trips,29.91
90,Saturday,10,At Home,No trips,29.91
90,Saturday,11,At Home,No trips,29.91
90,Saturday,12,At Home,No trips,29.91
90,Saturday,13,At Home,No trips,29.91
90,Saturday,14,At Home,No trips,29.91
90,Saturday,15,At Home,No trips,29.91
90,Saturday,16,At Home,No trips,29.91
90,Saturday,17,At Home,No trips,29.91
90,Saturday,18,At Home,No trips,29.91
90,Saturday,19,At Home,No trips,29.91
90,Saturday,20,At Home,No trips,29.91
90,Saturday,21,At Home,No trips,29.91
90,Saturday,22,At Home,No trips,29.91
90,Saturday,23,At Home,No trips,29.91
91,Sunday, 0,At Home,No trips,29.91
91,Sunday, 1,At Home,No trips,29.91
91,Sunday, 2,At Home,No trips,29.91
91,Sunday, 3,At Home,No trips,29.91
91,Sunday, 4,At Home,No trips,29.91
91,Sunday, 5,At Home,No trips,29.91
91,Sunday, 6,At Home,No trips,29.91
91,Sunday, 7,At Home,No trips,29.91
91,Sunday, 8,At Home,No trips,29.91
91,Sunday, 9,At Home,08:07,29.91
91,Sunday,10,At Home,08:07,29.91
91,Sunday,11,At Home,08:07,29.91
91,Sunday,12,At Home,08:07,29.91
91,Sunday,13,At Home,08:07,29.91
91,Sunday,14,At Home,08:07,29.91
91,Sunday,15,At Home,08:07,29.91
91,Sunday,16,At Home,08:07,29.91
91,Sunday,17,At Home,08:07,29.91
91,Sunday,18,At Home,08:07,29.91
91,Sunday,19,At Home,08:07,29.91
91,Sunday,20,At Home,08:07,29.91
91,Sunday,21,At Home,08:07,29.91
91,Sunday,22,At Home,08:07,29.91
91,Sunday,23,At Home,08:07,29.91
92,Monday, 0,At Home,08:07,29.91
92,Monday, 1,At Home,08:07,29.91
92,Monday, 2,At Home,08:07,29.91
92,Monday, 3,At Home,08:07,29.91
92,Monday, 4,At Home,08:07,29.91
92,Monday, 5,At Home,08:07,29.91
92,Monday, 6,At Home,08:07,29.91
92,Monday, 7,At Home,08:07,29.91
92,Monday, 8,Away,07:49,32.00
92,Monday, 9,Away,07:49,32.00
92,Monday,10,Away,07:49,32.00
92,Monday,11,Away,07:49,32.00
92,Monday,12,Away,07:49,32.00
92,Monday,13,Away,07:49,32.00
92,Monday,14,Away,07:49,32.00
92,Monday,15,Away,07:49,32.00
92,Monday,16,Away,07:49,32.00
