Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival
339,Wednesday,08:13,45.0,18:14,37.44414473996165
339,Wednesday,09:00,37.44414473996165,15:00,33.69414473996165
340,Thursday,08:08,45.0,18:10,37.39029763925717
341,Friday,08:02,45.0,17:58,38.0198370110694
341,Friday,09:00,38.0198370110694,15:00,34.2698370110694
342,Saturday,No trips,45.00,,45.00
343,Sunday,No trips,45.00,,45.00
344,Monday,07:59,45.0,18:03,37.065094609129794
344,Monday,10:00,37.065094609129794,14:00,33.315094609129794
345,Tuesday,07:47,45.0,17:51,37.34397055973748
346,Wednesday,07:55,45.0,18:12,37.674461707996485
346,Wednesday,09:00,37.674461707996485,15:00,33.924461707996485
347,Thursday,07:56,45.0,17:48,37.47282533648311
348,Friday,08:10,45.0,17:50,37.60579741051077
348,Friday,09:00,37.60579741051077,15:00,33.85579741051077
349,Saturday,No trips,45.00,,45.00
350,Sunday,No trips,45.00,,45.00
351,Monday,07:50,45.0,18:09,36.995778916699514
351,Monday,10:00,36.995778916699514,14:00,33.245778916699514
352,Tuesday,07:52,45.0,17:51,37.3092315819017
352,Tuesday,08:23,37.3092315819017,10:13,23.528246430119626
353,Wednesday,08:14,45.0,17:52,38.07517913068767
353,Wednesday,09:00,38.07517913068767,15:00,34.32517913068767
354,Thursday,08:00,45.0,18:03,37.150063222372474
355,Friday,07:59,45.0,17:49,37.686345143633055
355,Friday,09:00,37.686345143633055,15:00,33.936345143633055
356,Saturday,11:31,45.0,12:59,33.895044390748865
357,Sunday,No trips,45.00,,45.00
358,Monday,07:45,45.0,17:47,38.139749829614985
358,Monday,10:00,38.139749829614985,14:00,34.389749829614985
359,Tuesday,08:07,45.0,18:03,37.65612229609116
359,Tuesday,11:35,37.65612229609116,12:43,29.21109157670103
360,Wednesday,08:12,45.0,18:03,37.22407497910846
360,Wednesday,09:00,37.22407497910846,15:00,33.47407497910846
361,Thursday,07:56,45.0,17:48,37.912934644672646
362,Friday,08:08,45.0,18:03,37.922739280203324
362,Friday,09:00,37.922739280203324,15:00,34.172739280203324
363,Saturday,No trips,45.00,,45.00
364,Sunday,No trips,45.00,,45.00
365,Monday,07:56,45.0,17:54,37.93647043359755
365,Monday,10:00,37.93647043359755,14:00,34.18647043359755
